# Time-averaged data for fix avborn
# TimeStep c_born[1] c_born[2] c_born[3] c_born[4] c_born[5] c_born[6] c_born[7] c_born[8] c_born[9] c_born[10] c_born[11] c_born[12] c_born[13] c_born[14] c_born[15] c_born[16] c_born[17] c_born[18] c_born[19] c_born[20] c_born[21]
13300 296431 304957 140550 487234 451617 199808 -72139.5 81939.6 95396.2 -4187.34 3217.02 85931.9 -101238 1966.86 -7030.47 -4490.44 -1648.06 -1630.73 -15808.6 -2097.88 87814.3
13400 296309 304898 140578 487364 451509 199917 -72035 81941.4 95352.8 -4225.15 3354.02 85951.3 -101124 2027.59 -7244.44 -4547.11 -1602.3 -1673.42 -16123.2 -1810.1 87837.4
13500 296417 305112 140601 487644 451718 199998 -72182.8 81910.6 95446.3 -4451.41 3340.02 85976.5 -101198 2206.81 -7121.3 -4584.86 -1617.25 -1665.3 -15889.5 -1520.2 87853.4
13600 296342 305084 140606 487522 451578 200085 -72102.2 81910.9 95241.7 -4379.2 3376.24 85991.4 -100948 2131.69 -7221.74 -4547.69 -1603.56 -1682.6 -16068 -1649.67 88011.6
13700 296280 305107 140640 487196 451898 200207 -72061.4 81971.7 94943.6 -4414.06 3353.21 85947.9 -100601 2071.06 -7214.29 -4481.5 -1664.41 -1680.03 -16265.6 -2155.21 88159.6
13800 296069 304984 140663 487111 451743 200311 -71892.8 81966.9 94692.2 -4414.42 3418.05 85963.2 -100124 2033.32 -7332.87 -4327.55 -1683.28 -1730.95 -16600.1 -2437.74 88368.4
13900 296078 305002 140503 486968 451804 200346 -71883.7 81875.8 94517.6 -4311.17 3541.42 85873.6 -99944.7 1982.73 -7440.5 -4264.45 -1651.84 -1731.89 -16723.6 -2474.37 88487.1
14000 296213 305132 140517 486308 451747 200108 -71941 81891.2 94501.1 -4111.52 3620.32 85889.2 -100125 1893.35 -7572.32 -4384.71 -1615.72 -1760.75 -16797.1 -2255.33 88264.3
14100 296335 305203 140571 486035 451789 199998 -72007.6 81943.1 94518 -3929.39 3763 85870.3 -100165 1826.03 -7740.03 -4374.65 -1503.12 -1763.94 -16824.6 -1844.28 88199.6
14200 296529 305062 140451 485445 451856 199749 -72114.7 81962.7 94476.6 -3809.4 3706.27 85713.8 -100185 1919.71 -7508.06 -4440.78 -1279.15 -1608.78 -16338.5 -1322.4 88254.2
14300 296605 305161 140491 485425 451596 199529 -72193.8 81913.6 94727.7 -3925.64 3657.26 85777.1 -100545 2119.45 -7405.57 -4589.44 -1227.25 -1577.56 -16166.6 -970.643 88005.7
14400 296476 305174 140546 485198 450990 199278 -72084.7 81913.3 94772.3 -3998.41 3639.11 85832.2 -100674 2235.88 -7448.41 -4637.36 -1282.42 -1577.01 -16227.2 -948.799 87779.7
14500 296299 305141 140576 485124 450822 199241 -71968.8 81879.1 94731.5 -3731.83 3750.32 85891.2 -100675 1971.94 -7545.72 -4688.85 -1280.91 -1576.71 -16135.2 -942.998 87644.1
14600 296073 304910 140597 484521 450230 199126 -71711.4 81902.5 94579.3 -3960.93 3738.8 85903.5 -100447 2115.16 -7656.79 -4635.94 -1321.2 -1606.97 -16581.1 -1059.67 87588.4
14700 295741 304665 140632 483786 450080 198937 -71537.2 81958.3 94386.5 -3570.27 3747.11 85884.1 -100205 1787.66 -7632.28 -4662.46 -1318.24 -1587.4 -16706.7 -1401.27 87554.3
14800 295640 304558 140644 483498 449561 198881 -71383.1 81952.7 94332.8 -3424.54 3739.59 85924.7 -100126 1691.04 -7651.01 -4680.74 -1317.87 -1607.66 -16745 -1518.63 87529.1
14900 295698 304563 140649 483400 449762 198890 -71386.5 81959.4 94257 -2903.34 3780.25 85916.5 -99943 1234.53 -7632.66 -4652.17 -1257.38 -1578.27 -16509.4 -1727.58 87700.1
15000 295605 304583 140664 483285 449770 198906 -71288 81964.7 94095.1 -2635.92 3834.15 85944.9 -99750.1 984.507 -7556.07 -4599.78 -1193.85 -1520.64 -16459.2 -1947.55 87808.5
15100 295932 304818 140687 483515 450452 199050 -71508.3 81981 94169 -2030.98 3967.61 85961.3 -99872.7 524.977 -7662.09 -4578.53 -1138.58 -1523.34 -16631 -2244.77 87852.5
15200 296323 304841 140738 483966 450743 199076 -71814.2 81983.4 94518.3 -1463.32 4108.77 86015.6 -100375 128.008 -7805.76 -4662.13 -1069.09 -1529.75 -16768.2 -2434.52 87663.7
15300 296499 304984 140747 483952 450850 198945 -71937.5 81989.8 94590 -1199.57 4256.3 86029.8 -100515 -54.3099 -7935.45 -4737.27 -1058.27 -1524.43 -16844.4 -2388.09 87506.8
15400 296438 305036 140748 484126 450715 198940 -71909.4 81989.8 94538.7 -1111.13 4347.39 86036.9 -100501 -105.85 -7980.96 -4760.5 -1015.45 -1520.65 -16962.7 -2235.09 87520.9
15500 296445 305024 140758 484304 450642 198919 -71907.6 82018.7 94642.1 -1109.67 4472.79 86009.4 -100675 -11.6634 -8153.07 -4794.17 -989.207 -1526.49 -17290.5 -2041.68 87340.6
15600 296433 305072 140777 484276 450512 198878 -71907.4 82024.3 94736.2 -1085.08 4511.09 86017.9 -100762 47.381 -8224.74 -4846.86 -915.166 -1513.77 -17320.1 -1719.09 87339.8
15700 296498 305074 140845 484337 450739 198859 -71925.3 82047 94744.3 -796.496 4599.01 86045.7 -100728 -178.74 -8282.6 -4779.71 -902.024 -1525.16 -17489.6 -1852.56 87475.3
15800 296583 305166 140908 484232 450963 198731 -71978.9 82029.9 94735.8 -916.322 4610.94 86107 -100782 -130.765 -8343.91 -4868.35 -945.864 -1580.45 -17788.4 -1974.64 87373.5
15900 296734 305344 140938 484341 451195 198681 -72112.1 81995.8 94863.2 -1046.75 4537.56 86170.1 -100830 -185.315 -8382.82 -4858.65 -1049.91 -1619.7 -17909.1 -2251.66 87500.4
16000 296779 305433 140941 484626 451218 198676 -72139.8 81979.6 95006.8 -1068.69 4511.43 86201.4 -101171 -244.928 -8358.59 -4931.15 -1065.74 -1615.53 -17784.5 -2466.41 87240.1
16100 296990 305745 140950 485481 451627 198862 -72377.8 81924.6 95318.1 -459.043 4516.23 86257.3 -101701 -761.671 -8248.22 -5068.48 -1075.66 -1578.18 -17348 -2698.42 87143.2
16200 297284 306023 140963 486000 452165 198934 -72612 81933.1 95499.8 -247.163 4400.87 86267.1 -101974 -1009.57 -8094.22 -5093.21 -1101.73 -1594.28 -17055.8 -2895.1 87084.3
16300 297484 306152 140999 486319 452595 198941 -72757.3 81963.1 95625.6 -96.0222 4449.71 86271.1 -102140 -1155.47 -8093.53 -5149.52 -1087.23 -1584.54 -16855.8 -2920.37 86979.7
16400 297507 305983 141003 487031 452519 199081 -72842.2 81937.4 95807.9 -166.82 4472.72 86279 -102391 -1207.09 -8090.6 -5178.53 -1113.86 -1574.39 -16846 -3240.57 86818.7
16500 297421 306053 141048 487795 452221 199167 -72831 81875.1 96040.1 -49.6633 4381.73 86364.2 -102734 -1403.22 -8020.15 -5272.78 -1143.58 -1584.18 -16818.8 -3643.91 86544.9
16600 297567 306091 141051 487627 452301 199092 -72890.6 81868.6 96128.2 -26.9181 4355.19 86373.7 -102791 -1473.3 -7991.86 -5267.96 -1191.5 -1607.42 -16920.4 -3801.04 86562.9
16700 297505 305998 141044 487443 452162 198986 -72809.7 81872.8 96147.7 224.398 4389.58 86362.2 -102767 -1746.31 -8094.66 -5263.17 -1183.81 -1623.72 -17152.4 -4029.62 86378.5
16800 297404 305953 141051 486776 452496 198825 -72811.3 81912 96061.8 885.04 4510.59 86341.2 -102689 -2241.57 -8249.49 -5243.86 -1115.08 -1627.65 -17297.5 -4189.78 86480
16900 297575 306023 141063 486396 452815 198597 -72920.7 81944.4 96143.6 1342.89 4691.84 86317.1 -102860 -2546.84 -8466.3 -5258.4 -1033.56 -1641.6 -17590.8 -4272.14 86371.1
17000 297542 306053 141077 486456 452808 198537 -72926.6 81938 96228.3 1704.2 4873.34 86330.9 -103033 -2809.28 -8708.06 -5295.04 -964.363 -1648.57 -17905.7 -4182.78 86174.1
17100 297501 305969 141095 485861 452650 198344 -72854.3 81978.6 96154.8 2096.11 4964.48 86308.5 -102941 -3111.91 -8784.9 -5268.39 -898.126 -1664.24 -17989.7 -4213.29 86159.3
17200 297418 305908 141125 485882 452638 198379 -72752.6 81992.8 96122.7 2433.16 5103.62 86334.9 -102997 -3344.54 -8922.21 -5333.9 -827.193 -1646.89 -18205 -4302.1 86125.7
17300 297469 305912 141130 485866 452972 198415 -72783.3 82006.2 96121 2965.42 5236.13 86313.5 -102902 -3786.34 -9015.5 -5297.91 -743.713 -1622.13 -18214 -4441.01 86271.1
17400 297530 306005 141130 486184 453164 198520 -72857.4 82009.1 96203.5 3562.84 5345.85 86298.2 -103032 -4213.82 -9157.9 -5257.86 -639.006 -1611.32 -18157.5 -4305.77 86341.6
17500 297825 306137 141135 486520 453543 198596 -73026.3 82034.6 96283.3 3966.73 5519.52 86283 -103217 -4471.78 -9288.66 -5252.05 -514.239 -1559.13 -17983.6 -3954.32 86272.7
17600 298240 306389 141155 486672 454467 198693 -73330.8 82080.4 96322 4356.22 5664.77 86250.1 -103350 -4712.11 -9397.25 -5242.34 -430.543 -1509.53 -17733.6 -3682.19 86335.2
17700 298731 306775 141162 487147 455732 198914 -73716.8 82099.4 96462 4601.82 5728.35 86214.3 -103502 -4888.43 -9429.99 -5235.18 -411.409 -1532.75 -17588.9 -3595.26 86479.1
17800 299173 307176 141159 487596 456653 199106 -74093.3 82099.5 96681.3 4798.47 5781.01 86212.2 -103720 -4977.96 -9434.48 -5219.27 -372.915 -1541.66 -17389.6 -3398.58 86589.1
17900 299345 307408 140976 487907 456976 199240 -74270.7 82058.8 96956.1 5002.35 5853 86204.3 -103984 -4942.19 -9436.56 -5032.01 -85.3444 -1542.32 -17281.7 -2980.96 86640
18000 299483 307614 140988 488294 457469 199446 -74395.7 82062.9 97086.1 4979.48 5884.88 86223.9 -104201 -4947.04 -9466.96 -5068.1 -35.0263 -1524.29 -16982.2 -2691.8 86719.3
18100 299539 307685 140998 488299 457707 199520 -74443.4 82070.2 96980.1 4949.18 5823.22 86237 -103986 -4899.79 -9325.63 -5032.48 -65.5939 -1486.49 -16501.8 -2496.16 86980.2
18200 299683 307831 141005 488072 458026 199549 -74580 82097.9 96963.6 4842.33 5803.44 86201.9 -104068 -4752.7 -9284.22 -5042.47 -46.7615 -1461.18 -16604.8 -2474.06 87003.7
18300 299860 308082 141030 488459 457998 199590 -74757.9 82062.8 97224.4 4658.39 5655.39 86266.8 -104534 -4706.81 -9234.05 -5211.84 -113.742 -1498.75 -16501.5 -2691.25 86792.7
18400 299723 308136 141054 488857 457568 199676 -74680 82044.4 97314.2 4760.34 5626.07 86316.6 -104686 -4783.81 -9174.15 -5251.2 -151.984 -1507.9 -16385.5 -2932.22 86570.4
18500 299619 308193 141053 489090 457341 199759 -74628.7 82032 97367.8 4896.26 5645.69 86341.4 -104830 -4818.63 -9107.29 -5285.23 -152.815 -1495.11 -16314.2 -2779.74 86469.4
18600 299687 308307 141061 489225 457403 199789 -74670.6 82035.7 97400.6 4967.07 5686.95 86358.6 -104941 -4823.46 -9054.19 -5282.83 -172.835 -1480.62 -16154.2 -2665.4 86389.3
18700 299767 308480 141089 489838 457426 199887 -74756.6 82030.8 97614.9 4916.95 5661.81 86385.1 -105265 -4819.97 -9017.38 -5269.43 -189.882 -1495.7 -16026 -2576.56 86216.7
18800 299975 308847 141096 490770 457917 200098 -75033.4 82008.5 97937.3 4777.8 5563.87 86398.2 -105757 -4662.88 -8877.29 -5282.78 -183.772 -1500.29 -15822.5 -2489.36 86144.7
18900 299952 308829 141109 491368 457818 200200 -75024.1 81990.4 98146.1 4260.08 5457 86406.5 -105988 -4245.85 -8735.53 -5282.16 -228.281 -1477.04 -15573.5 -2294.57 86075.2
19000 300058 308896 141147 491926 458155 200276 -75119.8 82006.4 98343.8 4055.32 5449.31 86387.3 -106281 -4038.75 -8652.87 -5353.25 -253.197 -1413.77 -15205.1 -2126.32 85960.5
19100 300012 308967 141169 492318 457973 200282 -75135.8 81976.6 98450.9 4138.73 5427.37 86421.2 -106499 -4136.09 -8626.8 -5449.84 -289.206 -1411.34 -15144.5 -2379.01 85794.7
19200 300035 309132 141206 493116 457867 200401 -75209.6 81928.4 98745.4 4053.83 5385.75 86487.4 -106876 -4053.39 -8678.71 -5511.38 -254.786 -1451.13 -15389.4 -2448.31 85514.3
19300 300132 309299 141211 493605 457527 200429 -75321.8 81904.7 99066.7 3870.36 5286.38 86519.3 -107391 -3900.87 -8614.35 -5577.77 -271.884 -1468.47 -15397.9 -2484.9 85172.8
19400 300100 309336 141218 493949 457420 200552 -75293.1 81916.1 99171.9 3560.29 5207.74 86522.5 -107524 -3733.94 -8549.11 -5588.24 -340.389 -1452.61 -15455.8 -2624.01 85061.9
19500 300194 309416 141224 494270 457605 200657 -75349.3 81947.8 99267.3 3340.05 5093.06 86503.2 -107594 -3625.87 -8489.65 -5526.13 -351.616 -1447.93 -15490.5 -2760.22 85180.1
19600 300298 309583 141229 494426 457917 200665 -75484.5 81952.1 99440.1 3052.61 4961.74 86486.5 -107901 -3470.87 -8395.85 -5530.66 -417.223 -1472.67 -15402.2 -2808.06 85117.7
19700 300515 309858 141234 494638 458161 200569 -75718.8 81921.1 99708.1 2976.18 4834.31 86514.5 -108326 -3484.49 -8264.94 -5574.6 -465.216 -1463.93 -15177.1 -2994.55 84936.8
19800 300644 309928 141249 494619 458358 200423 -75826 81915.1 99832.4 2634.87 4656.14 86502.7 -108646 -3193.59 -8094.1 -5681.91 -508.938 -1458.17 -14930.5 -3004.07 84573.5
19900 300909 310079 141263 494779 458684 200303 -76032.3 81923.5 100081 1891.95 4490.59 86500.2 -108957 -2718.92 -7936.35 -5755.27 -651.413 -1473.63 -14903.3 -3227.26 84410.6
20000 301068 310217 141271 495269 458936 200318 -76188 81873 100252 1143.84 4280.27 86534.8 -109158 -2259.94 -7740.07 -5831.73 -743.831 -1480.93 -14937.9 -3615.53 84402.8
20100 301106 310246 141265 495497 459180 200384 -76209 81882.3 100334 565.676 4115.35 86528.6 -109158 -1966.85 -7604.3 -5816.83 -832.984 -1491.34 -15094.4 -4121.46 84523.2
20200 301255 310349 141289 495869 459422 200455 -76324.8 81883.7 100472 276.85 3980.06 86545.2 -109257 -1886.01 -7578.52 -5826.97 -957.245 -1556.5 -15181.5 -4622.57 84520.4
20300 301366 310496 141299 495891 459602 200312 -76484.6 81872.3 100617 156.364 3946.97 86535.7 -109475 -1818.98 -7584.77 -5843.97 -998.631 -1595.14 -15369.9 -4843.5 84460.3
20400 301288 310585 141312 496143 459454 200294 -76488.2 81826.8 100632 -223.245 3922.56 86567.8 -109564 -1537.06 -7542.68 -5909.34 -1090.93 -1606.51 -15518.8 -5039.35 84325.4
20500 301026 310549 141333 496282 459243 200265 -76414.3 81841.2 100673 -868.424 3871.47 86599.6 -109601 -1262.46 -7559.29 -5894.98 -1201.72 -1653.03 -15845 -5159.68 84241.4
20600 301008 310436 141237 496458 459111 200316 -76404.1 81823.6 100810 -1298.15 3831.38 86490.9 -109938 -940.183 -7572.32 -6018.34 -1255.5 -1672.91 -15960.1 -5046.79 84045
20700 300977 310462 141235 496295 458987 200418 -76388.5 81792.8 100766 -1202.72 3858.64 86501.8 -109843 -1006.38 -7634.19 -6019.36 -1296.25 -1662.28 -16003.1 -5134.15 84187.7
20800 300816 310367 141245 496000 458783 200411 -76280.4 81821.9 100632 -1661.39 3794.9 86485.3 -109553 -747.315 -7625.33 -5979.22 -1364.8 -1650.03 -16113.2 -5211.72 84207.5
20900 300797 310405 141267 495931 458625 200313 -76251.1 81821.2 100639 -1966.37 3717.8 86525 -109592 -557.446 -7547.93 -6043.41 -1388.12 -1622.5 -15983.6 -5246.17 84106.8
21000 300754 310333 141262 496138 458536 200357 -76216.4 81802.9 100692 -2166.23 3717.1 86515.1 -109658 -348.407 -7513.26 -6004.1 -1360.17 -1603.02 -15875.6 -5026.92 84148.6
21100 300646 310179 141281 496068 458476 200327 -76101.5 81813.1 100580 -2413.26 3754.87 86510.2 -109494 -96.2792 -7569.86 -5991.3 -1373.53 -1628.46 -16023.9 -4785.76 84161.9
21200 300521 310150 141303 496252 458244 200323 -76015.3 81801.2 100575 -2689.92 3769.32 86546.7 -109518 179.832 -7577.84 -6022.61 -1384.59 -1650.68 -16153 -4587.97 84070.4
21300 300478 310209 141307 496379 458145 200365 -76017.9 81792.6 100607 -2941.83 3747.84 86558 -109641 382.014 -7582.69 -6055.4 -1419.11 -1643.58 -16177.7 -4523.06 84020.7
21400 300514 310282 141306 496357 458063 200284 -76064.3 81794.2 100716 -3253.93 3758.42 86558.6 -109862 633.187 -7597.95 -6067.63 -1430.05 -1643.57 -16381.5 -4458.43 83795.6
21500 300662 310316 141196 496210 458112 200220 -76163.4 81800.1 100867 -3224.11 3746.27 86471.1 -110203 662.307 -7571.76 -6217.89 -1398.61 -1648.14 -16376.9 -4348.62 83666.8
21600 300762 310319 141221 496097 458101 200095 -76184.4 81820.4 100900 -3321.2 3697.87 86474.6 -110224 691.184 -7537.65 -6230.71 -1460.2 -1657.25 -16415.8 -4539.26 83533.9
21700 300769 310324 141237 496174 458118 200150 -76181.9 81822.2 100945 -3185.42 3673.16 86479.4 -110260 570.654 -7466.02 -6250.67 -1502.75 -1673.42 -16268.6 -4701.53 83550.5
21800 300633 310431 141239 496160 458272 200100 -76282.3 81823.7 101015 -2967.55 3709.72 86470.9 -110402 434.806 -7473.12 -6296.29 -1463.49 -1688.79 -16211.1 -4610.37 83476.3
21900 300719 310540 141246 496169 458417 200052 -76370.1 81826.2 101039 -3026.51 3796.68 86474.4 -110470 548.76 -7609.26 -6318.28 -1441.13 -1717.62 -16426.1 -4304.95 83405.6
22000 300755 310601 141268 496364 458514 200053 -76398.6 81834.4 101061 -3255.09 3924.17 86496.7 -110581 807.353 -7792.35 -6330.2 -1418.41 -1739.86 -16712.7 -3864.06 83262.4
22100 300626 310624 141169 496433 458325 200050 -76387.7 81715.6 101107 -3497.43 3973.02 86506 -110659 1145.24 -7826.77 -6355.4 -1285.4 -1735.77 -16942 -3573.7 83139.4
22200 300592 310451 141179 496138 458367 200001 -76289.6 81742.3 100966 -3763.56 3904.59 86477.6 -110412 1347.85 -7770.39 -6268.85 -1273.21 -1754.18 -17020.7 -3563.26 83204
22300 300660 310485 141199 496081 458501 199940 -76330.8 81770.8 101024 -4153.02 3779.74 86470.4 -110518 1551.62 -7619.41 -6296.73 -1391.51 -1773.84 -16976.3 -3673.92 83138.1
22400 300613 310479 141205 495725 458256 199792 -76275.1 81787.3 100989 -4535.58 3740.42 86488 -110520 1861.54 -7606.54 -6315.64 -1457.47 -1793.37 -17136.8 -3606.24 83054
22500 300559 310437 141223 495741 458009 199747 -76194.6 81821.7 100984 -4736.11 3713.17 86487.1 -110544 1978.53 -7609.62 -6337.34 -1493.83 -1803.49 -17314.7 -3683.87 82963.1
22600 300377 310287 141214 495756 457676 199748 -76034.2 81804.5 100833 -4791.07 3735.11 86493.4 -110371 2011.96 -7644.63 -6324.06 -1533.62 -1813.2 -17546.8 -3818.4 82959.6
22700 300127 310180 141235 495901 457292 199876 -75831.4 81791.8 100765 -4874.9 3602.83 86535.1 -110146 1981.08 -7486.99 -6301.34 -1620.15 -1822.54 -17507.2 -4231.11 83087.1
22800 300002 310050 141262 495761 457046 199868 -75665.3 81807.7 100628 -4997.74 3505.25 86566.6 -109880 1924.99 -7403.5 -6246.52 -1721.74 -1825.74 -17582.4 -4724.04 83200.9
22900 299950 310008 141260 495823 457027 199899 -75630.8 81823.7 100598 -5108.34 3473.15 86537.8 -109798 1967.11 -7469.01 -6221.33 -1756.09 -1848.1 -17880.3 -4966.78 83231.5
23000 299965 310079 141259 496194 457088 199935 -75675.6 81824.8 100759 -5348.55 3374.12 86532.3 -109962 2107.27 -7377.69 -6200.42 -1809.86 -1839.72 -17846.3 -5083.56 83247.7
23100 300085 310153 141279 496147 457345 199886 -75762.4 81863.9 100758 -5655.53 3302.9 86518.4 -109914 2342.51 -7322.51 -6198.5 -1859.03 -1850.64 -17859.4 -5050.68 83226.9
23200 300182 310322 141289 496185 457505 199845 -75874.1 81881.2 100879 -5967.5 3129.74 86518.4 -110106 2484.64 -7130.53 -6254.54 -1933.06 -1826.79 -17621.7 -5293.2 83110.9
23300 300309 310435 141294 496271 457940 199723 -76252.2 81876.3 100938 -6196.05 3109.02 86502.6 -110445 2847.98 -6892.41 -6285.93 -1912.05 -1805.83 -17360.3 -5309.81 83009.8
23400 300481 310529 141314 495902 458275 199550 -76371.1 81925.1 100995 -6811.53 3009.78 86475.1 -110563 3403.31 -6810.12 -6299.43 -1960.46 -1815.74 -17402.9 -5150.04 82961.7
23500 300640 310543 141333 495437 458661 199421 -76417.9 81994.9 100888 -7470.61 2898.44 86439 -110433 3901.43 -6690.28 -6287.21 -2090.67 -1830.75 -17349.4 -5106.95 83003.6
23600 300678 310515 141342 495261 458691 199330 -76422.6 82009.1 100897 -8007 2817.07 86434.3 -110486 4284.49 -6631.5 -6357.93 -2199.42 -1847.23 -17389.6 -5063.63 82921.9
23700 300711 310542 141365 495241 458633 199212 -76446.2 81996.3 100951 -8473.59 2743.24 86463.5 -110594 4597.94 -6540.97 -6413.44 -2260.06 -1832.39 -17339.3 -5000.74 82845.8
23800 300699 310504 141376 494888 458501 199029 -76399.8 81998.2 100896 -8809.23 2684.94 86491.2 -110584 4884.61 -6504.59 -6423.54 -2287.56 -1829.01 -17353 -4864.94 82775.2
23900 300808 310517 141386 494399 458654 198882 -76445.1 82028.6 100818 -9070.4 2699.81 86476.7 -110544 5142.04 -6551.21 -6442.99 -2291.87 -1829.12 -17476.1 -4752.76 82795.9
24000 300755 310493 141396 494179 458591 198799 -76384.6 82024.1 100770 -9436.87 2617.39 86498.6 -110460 5406.87 -6488.93 -6457.78 -2345.63 -1845.44 -17533.3 -4750.98 82827.6
24100 300714 310458 141408 493874 458512 198634 -76340.6 82023.6 100657 -9461.15 2576.77 86506.3 -110365 5416.54 -6445.43 -6474.32 -2357.74 -1855.02 -17575.6 -4762.03 82728.4
24200 300692 310179 141400 493543 458552 198585 -76284.5 82052.6 100577 -9532.67 2535.2 86473.8 -110276 5434.11 -6444.04 -6452.06 -2395.75 -1862.86 -17620.8 -4783.5 82753.6
24300 300630 310117 141400 493249 458344 198472 -76216.9 82040.4 100528 -9580.71 2625.61 86482.8 -110146 5557.26 -6531.64 -6434.01 -2352.12 -1852.46 -17659.8 -4401.86 82746.6
24400 300470 309981 141235 492946 457895 198367 -76067 82010.5 100525 -9720.73 2695.62 86471.1 -110074 5659.95 -6624.47 -6276.24 -2496.53 -1847.42 -17714.4 -4174.11 82621.9
24500 300327 309826 141249 492722 457537 198301 -75913.5 82011.2 100484 -9774.87 2731.05 86485.9 -110051 5791.08 -6660.26 -6281.37 -2437.22 -1846.39 -17738 -3913.05 82525.8
24600 300208 309770 141247 492667 457147 198240 -75801.2 82011.9 100535 -9848.36 2816.25 86491.1 -110104 5980.99 -6704.61 -6266.48 -2378.89 -1829.04 -17750.2 -3405.14 82415.8
24700 300104 309735 141262 492760 456793 198248 -75718.7 82000.4 100513 -9910.29 2833.17 86523.1 -110127 6138.94 -6706.86 -6299.08 -2324.52 -1827.8 -17752.2 -3015.25 82269.8
24800 300054 309717 141275 492902 456778 198324 -75673.8 82010.6 100539 -9762.21 2900.27 86524.9 -110161 6151.74 -6770.49 -6347.26 -2270.03 -1822.6 -17712.7 -2640.43 82224.6
24900 299879 309733 141288 492833 456797 198299 -75681.9 82023.9 100520 -9817.48 2874.55 86511.3 -110157 6177.9 -6760.39 -6336.34 -2320.64 -1838.81 -17632.4 -2608.55 82277.7
25000 299914 309767 141301 492808 456973 198317 -75701.8 82034.3 100521 -9882.56 2821.46 86503.9 -110182 6205.91 -6714.73 -6344.93 -2318.23 -1873.06 -17570.8 -2655.45 82277.2
25100 299956 309746 141316 492716 456995 198272 -75700.7 82036.5 100492 -9988.58 2822.26 86515.5 -110103 6282.05 -6708.99 -6329.56 -2349.04 -1883.31 -17644 -2712.21 82295.9
25200 299965 309792 141329 492647 456889 198220 -75712 82008.7 100506 -10109.3 2741.32 86553.6 -110133 6351.81 -6648.27 -6343.97 -2387.67 -1896.83 -17641.5 -2819.31 82200.7
25300 300165 309935 141338 492650 457145 198111 -75875 81997.4 100620 -10290 2707.09 86573.4 -110386 6508.28 -6652.13 -6419.19 -2371.37 -1912.71 -17714.5 -2749.23 82035.8
25400 300212 309979 141346 492479 457253 197970 -75924.1 81986.6 100629 -10360.3 2670 86585.4 -110524 6513.12 -6594.23 -6512.7 -2425.14 -1903.21 -17649.7 -2873.79 81859.5
25500 300126 309996 141373 492555 457289 198003 -75867.8 81984.1 100575 -10384.5 2625.41 86609.1 -110510 6423.02 -6539.98 -6485.12 -2549.98 -1940.77 -17708 -3223.33 81887.6
25600 300058 309955 141391 492471 457146 197928 -75815.8 81983.1 100552 -10275.5 2621.16 86606.1 -110495 6345.64 -6504.59 -6481.63 -2557.09 -1936.32 -17658.9 -3308.02 81801.6
25700 299985 309982 141398 492648 456937 197901 -75796.6 81948.3 100664 -10274.4 2658.09 86645.1 -110732 6393.34 -6523.5 -6585.29 -2510.76 -1912.01 -17658 -3126.03 81606
25800 300160 310154 141425 492947 456966 197849 -75962.1 81939.4 100965 -10294.4 2797.97 86669 -111128 6571.23 -6689.67 -6654.5 -2389.41 -1916.52 -17787.4 -2698.19 81457.5
25900 300143 310237 141435 493229 456664 197822 -75973.2 81911.9 101088 -10501.9 2861.89 86717.4 -111349 6815.63 -6788.26 -6702.64 -2345.07 -1944.01 -17972.9 -2419.45 81287.4
26000 300013 310163 141431 493310 456494 197878 -75875.4 81902.7 101060 -10599.9 2888.82 86715.6 -111390 6929.39 -6810.68 -6728.78 -2318.44 -1947.44 -18000.3 -2180.53 81210.7
