# Time-averaged data for fix vir
# TimeStep c_virial[1] c_virial[2] c_virial[3] c_virial[4] c_virial[5] c_virial[6]
401 -12312 1732.74 -1887.16 1634.33 -514.626 -3237.04
402 -12410.5 4447.64 -455.878 2865.82 -1319.46 2238.78
403 -12939.7 8045.46 1289.64 -178.745 -6637.08 8836.19
404 -14433.6 10807.5 2339.2 -4941.39 -12728.2 10954.1
405 -16546.4 10846.4 1520.04 -3974.55 -12021.9 4929.74
406 -17334.1 8093.2 -641.271 1555.21 -5259.45 -3747.95
407 -15788.6 4385.72 -2458.04 3787.95 -471.335 -6430.09
408 -13217 927.769 -3848.59 2209.91 752.016 -4073.71
409 -10982.1 -1475.11 -4652.52 520.039 716.585 -1481.57
410 -8952.34 -2793.83 -4667.53 372.881 680.056 1345
411 -4705.27 -4638.66 -3519.89 1001.49 -1490.15 6559.55
412 4119.64 -8136.93 -1004.6 -50.2716 -10134.6 12863.5
413 9363.21 -9230.95 746.184 -1845.3 -17293.9 15565.4
414 3753.03 -4785.25 -146.297 -3275.84 -15792.9 13211.8
415 -5934.28 1895.18 -1873.95 -5841.41 -11098.8 8997.01
416 -9677.24 3920.25 -2624.83 -8797.06 -9613.77 6898.34
417 -8994.75 1027.28 -3041.6 -8592.43 -6567.36 6494.74
418 -7216.16 -3229.05 -3274.04 -4994.72 -700.735 4986.57
419 -5851.7 -5990.25 -3030.5 -1187.55 4773.02 2294.7
420 -5202.87 -6397.25 -2239.82 99.4979 8278.32 -1148.67
421 -5271.55 -4744.07 -1054.42 -1140.6 10478.5 -6035.92
422 -5584.83 -2409.32 77.5688 -2615.87 11273.9 -10114.7
423 -5423.33 -1819.51 470.055 -1759.33 9045.34 -9267.5
424 -3920.11 -3806.45 245.328 435.676 2941.89 -3832.7
425 -874.528 -7335.88 65.9668 305.967 -6324.18 2546.37
426 2594.6 -10394.7 540.742 -3447.02 -16408.7 8185.11
427 3522.8 -11194.7 1453.94 -7609.32 -22331.7 12002.3
428 83.5062 -9385.89 2069.07 -8290.89 -20976 11770.5
429 -5974.46 -6020.76 2444.86 -4439.74 -15408.7 6107.42
430 -10789.7 -2525.74 3331.83 2158.02 -11326.7 -3718.31
431 -11461.2 -1006.99 4782.35 7675.56 -10530.1 -12040.3
432 -7889.28 -3433.61 5831.77 9786.79 -9102.09 -13498.3
433 -2401.07 -9365.11 5762.36 8978.12 -3580.67 -7859.5
434 1629.26 -15472.7 4886.31 6107.69 3492.19 1161.52
435 1917.38 -18219.4 3941.12 1546.33 5546.05 8705.63
436 -920.532 -17309.1 3068.81 -4063.26 449.053 12856.9
437 -4825.86 -14362.3 2284.2 -9153.31 -7931.88 13956.3
438 -7840.3 -11032.3 1742.3 -11791.6 -14482.1 12277.1
439 -7611.74 -9426.06 1504.86 -10818.4 -14169.6 8565.42
440 1014.98 -12639.6 2244.71 -6650.16 -1601.4 5526.03
441 12545.2 -17721.9 3984.46 -2383.64 12784.6 4375.06
442 12252.6 -17856.6 4571 -549.479 10143.9 2299.34
443 761.351 -11442.4 3890.36 -429.969 -4247.77 -2717.06
444 -9542.84 -3542.52 2865.32 118.464 -9795.98 -9208.67
445 -15975.9 2204.7 1434.26 1024.97 -6727.23 -14203.8
446 -18548.2 3820.48 -91.3755 1199.88 -3762.36 -15482.7
447 -17926.6 1698.94 -1310.61 217.683 -2528.08 -14215.1
448 -15801.4 -1572.81 -1907.84 -1832.78 -1147.43 -13463.9
449 -13466.9 -4196.16 -2026.01 -4080.04 101.736 -14738.8
450 -11396.1 -5843 -1998.62 -5124.79 -650.77 -16934.2
451 -10145.3 -6806.52 -2192.62 -4231.55 -3375.09 -17999.9
452 -10044.7 -7232.67 -2944.59 -2273.5 -5888.04 -17248.3
453 -11132.6 -6841.34 -3946.65 -713.885 -6345.6 -15555.7
454 -12853.4 -5809.17 -4847.57 -274.487 -4804.93 -13589.6
455 -14322.3 -4746.43 -5384.34 -892.073 -2999.09 -11322.9
456 -14781.8 -4329.59 -5578.4 -2256.41 -1905.48 -8560.28
457 -13457.8 -4925.6 -5154.72 -3929.08 -75.0639 -5576.67
458 -8626.26 -7218.93 -3727.67 -4935.26 5827.87 -2975.26
459 -900.538 -11142.8 -1665.62 -4363.57 15343.7 -1350.95
460 3466.35 -13903.8 -683.306 -3022.26 19783.3 -1112.01
461 2040.34 -14261.6 -1441.42 -1349.81 16049.3 -1225.44
462 -870.23 -13608.7 -2330.07 1516.25 11172.7 232.337
463 -4396.97 -11429.3 -2652.4 5321.51 8539.71 3901.98
464 -9077.24 -7333.64 -2391.34 8470.52 7152.92 8597.6
465 -13104 -3796.14 -2188.9 9371.04 6052.37 12233.7
466 -15193.5 -2794.37 -2767.03 6989.57 3988.11 13333.1
467 -15714 -3596.35 -3987.57 1591.98 697.481 11226.9
468 -16189 -3385.11 -4712.67 -5170.76 -1818.63 5973.19
469 -17977.1 -475.615 -4216.84 -11211.6 -1053.95 -1920.18
470 -20029.4 2812.86 -2991.98 -14416.1 2201.74 -10269.2
471 -20240.7 2969.52 -1964.97 -13446.8 4977.36 -15520.4
472 -18036 -274.251 -1466.55 -9003.44 5456.52 -16283.1
473 -14694.8 -4551.63 -1274.73 -3659.75 3677.76 -13797.4
474 -11251 -8350.48 -1225.75 785.289 807.017 -8617.52
475 -8703.68 -10864.8 -1251.84 3182.09 -1495.53 -2703.31
476 -8321.26 -10705.7 -905.429 2155.98 -1783.6 -521.168
477 -10185.6 -8094.73 -101.612 -1922.2 -713.643 -3504.27
478 -12216 -6828.7 383.162 -5280.71 -620.371 -5656.1
479 -12713.7 -9062.49 75.3309 -4968.88 -1853.88 -1882.69
480 -11547.9 -12706.8 -127.493 -2204.89 -2329.59 5357.19
481 -10161.9 -14460.5 423.844 -640.727 286.666 9365.38
482 -8444.45 -14921.5 1404.08 -1110.29 4983.26 9016.11
483 -6139.63 -15552.8 2319.66 -2719.51 9075.55 7140.04
484 -3419.28 -16962.6 2874.07 -4839.66 10444 6232.36
485 -362.511 -19104.4 3240.1 -7257.32 7736.61 7671.37
486 3444.5 -21329 4026.03 -9516 840.489 10228.9
487 6256.05 -22069 4998.66 -10085.8 -6819.5 10388
488 4717.02 -19462.5 4873.56 -8061.31 -12090.2 5963.63
489 -764.439 -14030.6 3270.59 -6074.18 -15028.5 621.88
490 -5796.27 -6401.11 2047.62 -9861.45 -20474.2 3737.25
491 -7099.36 -50.3528 2108.87 -16687.6 -27129.9 12706
492 -5311.24 -1939.55 1195.56 -15067.8 -24689.1 12519
493 -2774.57 -8849.36 -426.19 -5133.91 -14384.9 4755.86
494 -1799.03 -11440.6 -866.338 2229.47 -7485.62 3522.85
495 -2898.27 -10215.6 -612.264 4522.01 -5444.1 6803.34
496 -5182.97 -8224.93 -203.835 2581.67 -6010.07 7200.1
497 -7583.54 -6404.55 500.354 -2507.92 -8075.55 3884.34
498 -8693.98 -5515.51 1087.15 -7997.61 -10779.8 627.666
499 -7644.32 -6206.41 1146.95 -11496.2 -13518.5 764.995
500 -4590.42 -8468.8 605.637 -12375.4 -15810.2 4536.85
501 -709.592 -10999.6 83.5009 -11607.9 -16691.1 9794.74
502 2329.57 -12295 73.3339 -10159.2 -15036.2 14295.5
503 3487.03 -11699.6 720.142 -8343.6 -10870.5 17902.3
504 2749.61 -8970.76 1998.98 -6023.09 -5028.1 20946.8
505 1345.37 -4784.83 3548.63 -2507.47 2060.09 22859.9
506 1389.04 -1101.05 4769.17 2090.49 8476.94 23499.1
507 4366.88 -347.718 4944.7 5315.84 10714.2 22423.5
508 8185.17 -1768.62 4202.01 4828.47 8612.09 17007.1
509 8245.57 -2163.99 3544.33 1121.69 6247.15 6562.79
510 2925.67 -186.411 3480.03 -2578.13 6226.06 -5540.09
511 -4776.51 3508.09 3836.7 -3418.44 7534.65 -16052.8
512 -11162.8 7343.28 4014.34 -1095.95 7474.38 -23202.2
513 -14694.2 9268.74 3551.44 2925.43 5523.18 -25458.9
514 -14875.6 8571.98 2513.47 6736.44 2718.27 -22887.2
515 -12860.9 6101.15 1347.76 9412.38 128.475 -18708.5
516 -10417.7 3674.29 463.346 10845.1 -2167.59 -15906.7
517 -8844.29 2161.48 -12.3827 11233.6 -4203.18 -14423
518 -8232.79 1103.68 -298.112 10317.1 -5890.05 -12155.1
519 -8187.31 0.0862115 -389.473 8011.25 -7104.47 -7674.4
520 -8211.94 -1001.69 -353.579 4853.25 -8168.9 -1992.13
521 -8113.55 -1844.39 -169.486 1948.08 -9116.23 2665.84
522 -7655.79 -2613.37 15.4434 176.646 -9599.8 4774.8
523 -6501.16 -4013.62 0.572143 -175.125 -9053.2 4320.66
524 -4314.4 -6131.04 39.5173 542.027 -7248.16 2635.07
525 -1204.82 -8782.64 262.534 1532.1 -4188.42 1248
526 2013.3 -11109.5 761.329 2128.03 74.5266 1057.04
527 4462.81 -12628.9 1263.23 2036.42 5106.69 2164.32
528 5779.41 -13057.8 1829.03 1478.44 9642.48 4056.87
529 5294.02 -11954.8 2449.88 718.799 11111.6 6076.56
530 2668.52 -9046.9 3096.08 150.862 7919.6 7584.67
531 -1228.55 -4694.24 4002.58 317.842 1572.45 7770.72
532 -4614.15 -275.503 5303.51 1872.31 -3922.58 6217.01
533 -6096.5 2487.97 6541.51 4437.88 -5171.07 3323.96
534 -6023.54 3085.31 7041.94 6743.62 -2580.12 -691.095
535 -5162.02 2677.69 7204.56 7450.92 1062.48 -6037.66
536 -4015.71 1964.09 7392.29 5961.07 2925.69 -11697.2
537 -2546.69 787.899 7518.37 2937.35 2415.67 -15590.1
538 -1156.15 -1020.28 7031.29 -199.492 983.945 -16373.8
539 -686.5 -2330.69 6097.11 -2045.85 -93.832 -15181.2
540 -1860.92 -2067.41 5143.93 -1826.39 -868.896 -14587
541 -4232.96 -88.763 4586.96 94.1921 -1870.41 -15682.4
542 -6537.05 2377.96 4502.1 2258.59 -2841.54 -17407.6
543 -7617.9 3698.03 4685.84 3120.05 -2940.37 -17723.5
544 -7104.25 3072.52 4904.02 1908.48 -1839.9 -15160.2
545 -5286.24 905.809 5287.02 -1039.47 213.071 -9580.76
546 -2272.7 -2459.01 6064.81 -4096.45 4234.31 -2299.54
547 2641.61 -6780.96 7976.24 -5020.57 12213 4763.98
548 6875.13 -8968.41 10469.4 -3774.92 19230.3 9552.69
549 7130.93 -7693.11 11785.2 -1413.19 20367.7 10750.2
550 3614.74 -4390.89 11137.2 630.784 15453.4 8920.33
551 -1575.81 -217.486 9112.54 112.401 4639.99 6006.79
552 -3792.64 1646.44 7592.05 -2587.64 -5516.61 5092.83
553 -2107.73 15.7968 7112.72 -6037.53 -11001.2 7555.85
554 958.67 -2579.67 7311.36 -9180.12 -12728 12228.8
555 4735.44 -5163.64 7789.42 -11127.9 -8707.85 17320
556 9758.36 -8058.23 8282.49 -11061.6 2434.77 20693.5
557 14074.6 -10371.2 8388.14 -8856.74 15671.3 20691.1
558 15360 -11011.1 7836.5 -5528.48 24480 17829.4
559 12531.8 -9200.97 6852.34 -2991.12 24756.4 14118
560 6672.66 -4823.09 5981.25 -2252.63 17484 10837.3
561 1304.62 -467.134 5400.63 -2890.84 9793.47 7384.36
562 -2012.76 2560.77 5058.73 -3833.43 5947.87 2589.8
563 -3890.2 4788.3 4972.6 -4806.58 5137.76 -3359.11
564 -4937.02 6936.93 5249.59 -6089.57 5113.33 -8923.87
565 -5415.14 8853.69 5630.86 -7582.72 3641.19 -12183.1
566 -5336.88 10044.9 5956.28 -8376.89 -405.539 -11932.3
567 -4701.05 10206.6 6127.78 -7339.21 -6499.45 -8619.57
568 -3711.06 9792.58 6177.53 -3747.52 -12449.7 -4013.08
569 -2838.29 9725.62 6343.2 1604.33 -15470.3 -97.524
570 -2794.2 10139.6 6408.18 6486.22 -14604 1662.81
571 -3692.98 10487.7 6111.97 8329.1 -11167.4 1014.86
572 -5227.65 10341.8 5596.65 6467.7 -7304.01 -1134.75
573 -6904.67 9959.89 5191.85 2100.22 -4600.94 -3490.43
574 -8211.01 10073.7 5160.91 -2388.83 -3134.31 -4414.69
575 -8752.29 10194.8 5382.94 -5310.68 -2540.59 -3364.3
576 -7822.78 9238.88 5727.58 -5889.39 -3284.89 -1426.15
577 -4464.48 6132.4 6349.41 -4367.71 -6700.24 141.644
578 629.643 1899.62 7358.84 -1746.41 -12430.2 1041.97
579 4540.5 -1154.08 8229.45 748.905 -17022.8 994.215
580 5089.61 -1574.97 8446.79 2725.47 -17808.9 -475.475
581 2871.08 301.858 8263.75 4263.76 -14982.4 -3371.26
582 451.423 2468.83 8305.78 5209.81 -11599.4 -6374.78
583 -985.52 3541.43 8519.51 5281.07 -9822.01 -8171.02
584 -1983.94 3551.53 8603.59 4440.47 -10203.1 -8453.35
585 -2722.21 3166.16 8698.3 3030.42 -12948.2 -8015.92
586 -3057.82 2682.23 9108.28 1633.88 -17436 -7487.15
587 -3193.11 2365.43 9546.19 907.091 -21247.8 -6798.89
588 -3955.85 2514.33 9429.66 1274.71 -21569 -5415.46
589 -5042.23 2798.95 8722.83 2189.09 -18097.6 -3196.12
590 -5086.48 2216.89 8003.14 2479.31 -13247.4 -764.569
591 -3432.79 326.866 7556.77 1990.46 -8692.82 1048.02
592 -1206.56 -1807.8 7285.33 1915.97 -4451.73 2412.05
593 -422.87 -2695 7007.67 3254.52 -473.732 4226.54
594 -2068.13 -2122.28 6581.93 4781.11 2043.44 5882.8
595 -5311.4 -1620.74 5838.26 4284.86 1905.28 5631.3
596 -8236.27 -2220.43 4984.57 1471.26 -208.032 3144.28
597 -9844.6 -3837.19 4286.48 -1841.45 -2361.07 461.953
598 -10185.9 -5393.51 3893.23 -3800.71 -3187.73 -493.86
599 -9828.08 -6681.99 3698.98 -4320.91 -2921.67 55.5938
600 -9211.22 -7591.79 3581.27 -4041.21 -2647.05 659.627
601 -8618.63 -7949.32 3517.64 -3159.55 -3168.85 -144.876
602 -7861.29 -7528.46 3590.58 -1656.18 -4619.52 -3132.29
603 -6011.51 -7104.82 3902.57 81.8489 -5380.96 -7391.39
604 -1557.18 -8269.61 4475.32 1129.18 -2135.78 -10183.3
605 4240.38 -10905.2 4970.13 742.613 4776.8 -9549.98
606 5448.5 -11359.7 4484.78 -929.507 8077.4 -6143.01
607 147.576 -7830.91 3191.15 -3175.21 5644.85 -2850.22
608 -6821.61 -2023.52 2723.02 -5981.59 4251.49 -3102.53
609 -12336.7 3947.55 3419.49 -9266.33 6244.91 -7160.69
610 -14990.5 7386.18 4180.18 -11305.1 7812.53 -10603
611 -13623.1 5263.97 3825.91 -9910.38 6620.77 -8371.62
612 -9107.24 -1444.38 2403.71 -4685.41 4474.25 7.39964
613 -4961.96 -7120.26 1223.7 1653.39 5231.66 8707.48
614 -4647.27 -7388.1 788.054 4724.83 9852.96 10353.8
615 -7922.39 -3470.02 558.365 2692.18 14909.5 3683.58
616 -11599.3 134.439 -29.8639 -1798.42 17036 -5059.94
617 -13103.5 482.584 -922.957 -4826.01 15922.7 -9355.74
618 -11109.4 -3085.71 -1791.49 -4566.68 12150.4 -6558.05
619 -6447.57 -8222.16 -2329.69 -2788.43 6753.28 -583.655
620 -1624.37 -12394.5 -2662.95 -1645.18 1356.36 3539.87
621 1816.18 -14572.3 -2947.07 -1219.28 -2842.87 4559.79
622 2600.13 -14268.5 -3248.68 -930.918 -4781.28 2716.99
623 805.406 -11658.7 -3434.04 -727.968 -4364.95 -1123.07
624 -1799.06 -8209.1 -3302.72 -797.702 -3057.47 -5210.71
625 -3554.23 -5783.53 -2807.98 -1336.6 -2391.35 -7669.72
626 -4102.49 -4896.68 -2235.43 -1879.92 -2301.8 -7611.07
627 -4415.57 -5140.72 -2004.64 -1811.26 -1802.57 -5416.19
628 -4967.18 -5672.78 -2029.41 -1026.04 -762.968 -2301.47
629 -5784.07 -5560.63 -1897.42 137.22 479.242 414.228
630 -7074.99 -4459.76 -1495.34 1407.74 2109.3 1929.86
631 -8950.98 -2244.99 -876.73 3268.99 4571.74 2558.17
632 -11070 929.4 144.754 6722.42 7908.98 3172.56
633 -12464.9 4109.66 1666.43 12013 11623 3316.56
634 -10857.4 5340.73 3841.67 18122.4 16002.3 2406.37
635 -5401.31 3099.23 6233.16 22329.8 19781.6 1908.96
636 102.985 -1625.91 7223.55 20886.1 17089.5 3106.65
637 2246.47 -6686.07 5968.8 12836.2 5681.06 5745.33
638 1419.98 -9933.4 3935.03 2338.96 -9128.64 9222.01
639 -217.448 -11073.1 2715.44 -5370.21 -19286.5 12944
640 -2242.48 -10853.2 2295.54 -8747.93 -22700.3 15751.5
641 -4697.11 -10048.3 2103.81 -8505.28 -21179.3 16071.6
642 -7263.02 -9729 1643.17 -5913.18 -16769.7 13017.9
643 -9075.14 -10190.1 933.913 -2951.86 -11950.9 7780.3
644 -9517.36 -11497.2 361.013 -1511.11 -9216.47 2849.46
645 -8111.48 -13676.9 253.156 -2519.31 -9848.92 255.95
646 -4966.66 -16585.2 603.637 -5263.46 -12884.4 276.536
647 -1716.56 -19205.3 1212.26 -7911.67 -15492.2 2080.29
648 -511.583 -20394.9 1744.18 -8975.57 -15140.9 4282.91
649 -1732.99 -19885.1 1936.13 -8038.63 -12038.4 6042.16
650 -3887.45 -18416.6 1900.1 -5897.83 -8424.61 7220.61
651 -5418.14 -17039.2 1707.05 -3401.34 -6051.09 8277.96
652 -5769.51 -15973.6 1537.61 -926.398 -4726.87 9704.89
653 -4971.16 -15352.8 1340.45 946.574 -3354 11270
654 -2839.36 -15698.6 985.24 1685.98 -801.765 12050.7
655 1098.15 -17524.1 577.387 1318.52 3941.07 11315.7
656 5825.09 -19699.1 346.515 93.0127 9658.03 8741.69
657 8188.43 -19694.8 228.667 -2022.35 11975.7 4977.88
658 6198.09 -16776.4 -297.615 -4657.84 9628.91 1428.5
659 1295.65 -11685.7 -830.542 -7178.53 4804.46 -648.187
660 -3053.14 -6465.97 -733.396 -8832.12 2361.93 -1411.89
661 -4457.45 -3135.42 145.189 -9494.47 5296.1 -2107.68
662 -4343.48 -1168.3 1245.05 -9678.58 10219.4 -3582.23
663 -4055.85 -79.5395 1771.06 -8987.84 12313.7 -3936.63
664 -3748.06 192.005 1505.99 -6610.1 10109.6 -1562.89
665 -3304.37 472.288 905.454 -3621.85 5931.53 884.799
666 -3518.04 1270.81 276.605 -1982.63 2375.56 -656.039
667 -4931.86 2080.92 -481.045 -2436.65 -647.397 -5846.16
668 -6965.68 2469.48 -1108.53 -4201.82 -4522.07 -10377.9
669 -8984.74 3212.97 -948.935 -6386.42 -9616.78 -10356.5
670 -10737.8 5016.28 219.544 -8385.25 -14858.5 -6231.54
671 -11717.7 6358.15 1170.5 -9009.36 -17398.8 -3134.12
672 -11550.1 5390.36 627.611 -7284.33 -15255.5 -4390.32
673 -10439.7 2318.21 -1153.84 -4342.02 -9770.29 -7942.81
674 -9019.17 -960.783 -2744.53 -2027.76 -3771.7 -9568.26
675 -7388.6 -3610.83 -3679.96 -624.22 1635.51 -8734.67
676 -5770.79 -5424.38 -3944.76 557.486 6156.42 -7056.8
677 -5025.75 -5804.3 -3770.8 2030.69 8911.35 -5550.95
678 -5920.48 -4462.36 -3369.31 4190.68 9723.68 -3794.96
679 -7917.85 -1795.95 -2622.62 7427.41 9673.97 -1155.55
680 -9747.32 855.295 -1570 10824.1 9767.16 1384.08
681 -10846.1 2246.64 -697.569 12058 9198.03 1057.27
682 -10929.8 1665.64 -304.255 10074.4 6449.17 -2994.79
683 -9553.49 -665.969 -429.088 6575.62 1672.36 -8300.79
684 -6567.8 -3792.07 -436.937 4730.15 -3030.29 -11484.5
685 -3086.81 -6119.92 40.4421 5925.32 -5504.28 -11862.6
686 -1047.73 -6742.32 934.292 8459.26 -4771.74 -10007.6
687 -1661.09 -5725.03 1945.68 9413.96 -1592.58 -5438.08
688 -5051.99 -4096.24 2566.89 7861.71 2266.36 883.649
689 -9585.99 -2293.76 2811.7 5976.83 5039.6 5578.66
690 -13421.2 -1024.17 2813.31 5816.61 6305.52 6444.52
691 -15256.4 -729.452 2888.25 7411.44 6616.87 4538.7
692 -15416.1 -1038.75 3252.26 9128.21 6045.86 1740.18
693 -15291.4 -645.849 3887.14 9290.52 4718.62 -1788.21
694 -16448.1 1590.35 4525.48 7115.82 3500.25 -6569.78
695 -18916.6 5367.45 4892.66 3141.89 2722.88 -11491.8
696 -21080.6 8020.28 4547.56 -608.314 1836.23 -13663.9
697 -21369.8 7265.32 3226.88 -2159.78 299.963 -11509.7
698 -19526.1 3309.77 1383.03 -1156.75 -1456.36 -6286.89
699 -16850 -1158.15 -113.435 1244.77 -2204.23 -769.71
700 -15072.3 -3812 -888.853 3777.23 -1297.63 3714.43
701 -14750.5 -4089.64 -1005.38 5871.32 1063.54 7759.86
702 -15020.4 -3292.63 -681.393 6971.73 3529.47 10785.6
703 -14334.3 -3852.25 -609.773 6024.26 4327.14 10040.1
704 -11926.1 -6783.24 -1194.6 3070.41 3356.78 4972.49
705 -8189.04 -10641.2 -1853.76 -426.907 2367.06 -1071.83
706 -3922.28 -13842 -1969.43 -2938.34 2342.6 -4429.68
707 389.698 -16343.3 -1513.89 -4336.35 2022.77 -4515.14
708 4210.52 -18011.6 -747.448 -5203.25 -0.103829 -2883.55
709 6509.22 -18263.7 78.8322 -5956.72 -3467.94 -1156.14
710 6554.02 -16623.9 676.94 -7069.81 -7638.64 7.66546
711 4729.64 -13490.7 1106.46 -9088.21 -12041.6 1119.29
712 2250.72 -10301.4 1146.56 -11647.2 -15102.7 2121.6
713 62.0738 -8204.06 378.106 -13178.3 -14258.5 1882.9
714 -1272.48 -7646.2 -1057.1 -12601.5 -9334.81 136.592
715 -1605.85 -8074.34 -2616.87 -10630 -3629.56 -1793.89
716 -809.484 -9119.29 -3713.93 -9013.36 -1769.25 -2086.91
717 1406.41 -10879.7 -4229.14 -8593.72 -5590.3 -180.005
718 4251.19 -12587.1 -4129.01 -8876.36 -12208.3 3358.58
719 5922.87 -13398.2 -3512.87 -9125.38 -16824.1 7148.08
720 5794.34 -13068.6 -2902.08 -8662.83 -16388.3 9103.37
721 4011.15 -11259.4 -2334.88 -6686.58 -9519.12 7418.94
722 2562.25 -8721.26 -1607.61 -2698.49 2319.62 2628.17
723 3960.89 -7872.52 -992.99 2151.45 14077 -1633.22
724 6802.08 -9923.31 -983.626 5632.35 21555.5 -2056.3
725 9032.21 -13843.1 -1442.93 6562.56 24295.6 670.967
726 10171.7 -17411.8 -1587.1 5308.25 23699 2582.98
727 9762.23 -18572.8 -1190.42 2406.38 20842.6 317.291
728 6625.19 -16691.8 -618.799 -1520.46 15977.9 -5379.45
729 1713.39 -13252.8 -205.147 -4349.86 10560.5 -10054.9
730 -2899 -10949 -300.015 -4238.04 6807.08 -9992.41
731 -6405.38 -10656.8 -1128.92 -1830.7 4826.51 -4820.12
732 -9047.95 -11033.1 -2232.16 640.503 3548.62 2579.93
733 -11689 -10450.9 -3009.79 1378.26 2137.54 9123.82
734 -14694.9 -8520.97 -3308.62 566.639 185.197 13854
735 -17755.7 -5841.3 -3209.13 -545.963 -1872.74 15872.5
736 -20622.3 -3418.01 -3261.76 -1124.39 -3229.59 13215
737 -23231.1 -1427.34 -3690.58 -1162.51 -3614.9 5362.75
738 -25587.4 492.327 -4393.41 -1328.15 -3029.25 -5195.97
739 -27283.5 2565.25 -4788.94 -2150.57 -1745.25 -14492.5
740 -28075.4 4394.33 -4797.84 -3239.78 117.506 -19969.3
741 -27888.6 5220.92 -4732.7 -3664.35 2706.54 -21305.1
742 -26696.6 4478.9 -4784.35 -2510.04 5871.82 -19284
743 -23626.7 1626.09 -4637.11 259.288 7643.92 -14371.8
744 -17298.1 -3806.05 -3463.81 2998.65 3786.88 -7286.75
745 -8935.13 -9906.5 -1154.35 3537.02 -5815.99 -895.853
746 -5238.58 -12469.4 278.042 2972.7 -12263.4 791.813
747 -8648.63 -10342.3 -292.982 2858.73 -11391.5 -3529.27
748 -13933.6 -6558.07 -1251.24 2954.24 -8911.93 -11120.4
749 -16316.7 -4634.61 -1350.94 3277.07 -10789.9 -17758.3
750 -16691.7 -4000.96 -926.079 5249.08 -14283.4 -20564.4
751 -16373.4 -3779.64 -619.893 8599.02 -15320.3 -17703.1
752 -15497.5 -4467.71 -744.726 10867.2 -12550.6 -8488.27
753 -14131.5 -5802.96 -1064.91 9465.3 -8417.5 5454.58
754 -13195.9 -6308.3 -1228.38 3527.37 -6793.51 19784.1
755 -13077.3 -5674.54 -1389.39 -3857.13 -7572.37 27242.1
756 -13890.4 -5470.76 -2474.24 -8351.19 -7404.04 23437.5
757 -15240.5 -6193.47 -4500.29 -8618.19 -4747.57 10751.4
758 -16370.9 -6971.44 -6290.6 -6358.59 -664.881 -4205.88
759 -17188.5 -6633.32 -7153.94 -5095.09 2138.96 -14178.8
760 -18007.7 -5589.87 -7278.81 -6060.76 3171.71 -17988
761 -18579.9 -4510.89 -7010.99 -8173.68 3855.35 -18267.4
762 -18321.7 -4180.21 -6370.19 -10155.3 4744.43 -16211
763 -16701.8 -5222.75 -5743.98 -10690.8 5301.77 -11403
764 -13549.1 -7901.18 -5331.7 -9404.36 4432.45 -4457
765 -9079.85 -11943 -4841.26 -7195.83 941.395 2097.58
766 -4834.09 -15794.3 -4243.27 -5424.4 -3974.15 5304.59
767 -3371.32 -17317.8 -4031.73 -4323.42 -6483.66 4072.47
768 -5446.94 -15874.7 -4519.96 -3528.29 -4525.79 -103.464
769 -9139.47 -12945.2 -5267.38 -2889.25 164.724 -4722.42
770 -11651.8 -10578.8 -5496.12 -2978.9 4005.62 -8250.84
771 -12229.9 -9570.04 -4923.61 -3851.7 5701.14 -10117.8
772 -10428.5 -9623.16 -3507.74 -4841.41 6024.97 -9121.23
773 -6158.67 -10268.8 -1100.38 -5214.46 6375.6 -3740.42
774 -1166.59 -10799.1 1768.42 -5825.75 7002.02 4705.99
775 1461.12 -11078.2 3523.63 -7518.04 6349.9 12766.9
776 -22.8372 -10856.3 3578.49 -8280.42 5140.96 17940.8
777 -4987.47 -8997.3 2711.72 -5363.42 6444.83 19716.7
778 -10568.7 -6731.55 1536.57 153.738 10267 17962.4
779 -14168.5 -5974.05 58.0053 4231.59 13921.9 12601.6
780 -15649.2 -6711.39 -1623.79 5041.09 15210 5738.24
781 -14775 -8330.01 -2848.64 3639.62 12766.8 672.572
782 -10370.6 -11101.2 -3139.15 1217.01 4995.65 -464.674
783 -3633.57 -14056.9 -2421.61 -1525.06 -6161.58 1869.88
784 137.634 -15129.6 -1335.43 -3456.31 -13519.4 4684.72
785 -883.695 -14145.9 -706.151 -3239.74 -13714.8 5191.48
786 -2017.67 -13578.2 -540.58 -822.988 -11278.7 2782.61
787 380.091 -14619.1 -266.672 2580.95 -10928.5 -1304.6
788 3885.91 -15502.9 332.885 5043.67 -12447.2 -4909.05
789 5779.92 -15098.6 1324.33 4992.55 -15265.3 -6584.84
790 5266.82 -13121.7 2780.34 2763.7 -18649.2 -6776.33
791 2909.91 -10180.1 4490.6 -154.997 -21051.3 -6460.2
792 -213.177 -7081.47 5735.75 -1845.12 -20618.1 -5992.33
793 -3537.92 -4660.54 5702.94 -1256.95 -16079.1 -5323.53
794 -6662.3 -2980.46 4607.16 1606.52 -7584.19 -4143.62
795 -8641.72 -2020.51 3383.7 6006.18 2957.18 -1760.72
796 -8623.93 -1930.54 2826.87 10863.1 12699.4 2293.28
797 -7372.74 -2525.1 2713.06 14581.9 19538.8 6712.92
798 -5922.9 -3681.19 2516.27 15560.2 22658.3 9316.22
799 -4561.95 -5203.32 2105.47 13850.2 22695.1 9596.08
800 -2891.7 -6948.84 1775.29 11022.9 21612.9 8915.9
801 -735.019 -8482.69 1723.73 8669.77 21069.3 8471.46
802 1255.53 -9237.75 2031.24 7122.63 20817.7 7586.31
