LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Fri Feb 02 13:59:27 +0800 2024
 243 atoms
 268 bonds
 454 angles
 587 dihedrals
 0 impropers
 2 atom types
 2 bond types
 3 angle types
 3 dihedral types
 0 improper types
 -1.247821 15.046800  xlo xhi
 -0.422021 15.872600  ylo yhi
 1.233674 18.699689  zlo zhi
 -8.147309 0.000000 0.000000 xy xz yz

# Pair Coeffs
#
# 1  1
# 2  2

# Bond Coeffs
#
# 1  1-1
# 2  1-2

# Angle Coeffs
#
# 1  1-1-2
# 2  1-2-1
# 3  2-1-2

# Dihedral Coeffs
#
# 1  1-1-2-1
# 2  2-1-1-2
# 3  2-1-2-1

 Masses

 1 15.999000 # 1
 2 32.064999 # 2

 Atoms # full

237 2 74 230
238 2 74 218
239 2 75 221
240 2 75 222
241 2 75 229
242 2 75 218
243 2 76 225
244 2 76 223
245 2 76 231
246 2 76 224
247 2 77 227
248 2 77 226
249 2 77 241
250 2 77 228
251 2 78 229
252 2 78 230
253 2 78 231
254 2 78 232
255 2 79 234
256 2 79 235
257 2 79 242
258 2 79 233
259 2 80 236
260 2 80 237
261 2 80 239
262 2 80 238
263 2 81 241
264 2 81 240
265 2 81 243
266 2 81 242
267 1 237 239
268 1 240 243

 Angles

1 2 82 1 118
2 2 83 2 88
3 2 82 3 89
4 2 84 4 121
5 2 84 4 91
6 2 91 4 121
7 2 86 5 91
8 2 84 6 119
9 2 92 6 119
10 2 83 6 119
11 2 84 6 92
12 2 83 6 84
13 2 83 6 92
14 2 87 7 125
15 2 85 8 95
16 2 95 8 97
17 2 85 8 97
18 2 96 9 122
19 2 87 9 122
20 2 86 9 122
21 2 87 9 96
22 2 86 9 96
23 2 86 9 87
24 2 88 10 132
25 2 90 10 132
26 2 89 10 132
27 2 88 10 90
28 2 88 10 89
29 2 89 10 90
30 2 90 12 101
31 2 92 13 94
32 2 92 13 137
33 2 94 13 137
34 2 98 14 105
35 2 94 15 133
36 2 106 15 133
37 2 94 15 106
38 2 99 16 143
39 2 96 16 99
40 2 95 16 99
41 2 96 16 143
42 2 95 16 143
43 2 95 16 96
44 2 97 17 111
45 2 99 18 112
46 2 99 18 138
47 2 98 18 99
48 2 112 18 138
49 2 98 18 112
50 2 98 18 138
51 2 100 19 150
52 2 101 19 150
53 2 103 19 150
54 2 100 19 101
55 2 100 19 103
56 2 101 19 103
57 2 102 20 108
58 2 103 21 104
59 2 106 22 109
60 2 106 22 157
61 2 105 22 106
62 2 109 22 157
63 2 105 22 109
64 2 105 22 157
65 2 107 23 115
66 2 110 24 152
67 2 109 24 152
68 2 108 24 152
69 2 109 24 110
70 2 108 24 110
71 2 108 24 109
72 2 112 25 116
73 2 112 25 165
74 2 111 25 112
75 2 116 25 165
76 2 111 25 116
77 2 111 25 165
78 2 113 26 114
79 2 116 27 117
80 2 117 27 159
81 2 115 27 117
82 2 116 27 159
83 2 115 27 116
84 2 115 27 159
85 2 120 28 173
86 2 119 29 130
87 2 123 29 130
88 2 119 29 123
89 2 124 31 178
90 2 121 32 135
91 2 128 32 135
92 2 122 32 135
93 2 121 32 128
94 2 121 32 122
95 2 122 32 128
96 2 123 33 174
97 2 124 33 174
98 2 136 33 174
99 2 123 33 124
100 2 123 33 136
101 2 124 33 136
102 2 129 34 184
103 2 126 34 129
104 2 126 34 184
105 2 126 35 141
106 2 125 35 141
107 2 125 35 126
108 2 129 36 142
109 2 142 36 179
110 2 128 36 142
111 2 129 36 179
112 2 128 36 129
113 2 128 36 179
114 2 131 37 193
115 2 134 37 193
116 2 131 37 134
117 2 132 38 148
118 2 132 38 139
119 2 132 38 133
120 2 139 38 148
121 2 133 38 148
122 2 133 38 139
123 2 134 39 149
124 2 136 40 200
125 2 135 40 200
126 2 140 40 200
127 2 135 40 136
128 2 136 40 140
129 2 135 40 140
130 2 137 41 155
131 2 146 41 155
132 2 138 41 155
133 2 137 41 146
134 2 137 41 138
135 2 138 41 146
136 2 139 42 194
137 2 156 42 194
138 2 140 42 194
139 2 139 42 156
140 2 139 42 140
141 2 140 42 156
142 2 142 43 147
143 2 142 43 208
144 2 141 43 142
145 2 147 43 208
146 2 141 43 147
147 2 141 43 208
148 2 143 44 163
149 2 143 44 144
150 2 143 44 145
151 2 144 44 163
152 2 145 44 163
153 2 144 44 145
154 2 147 45 201
155 2 146 45 147
156 2 147 45 164
157 2 146 45 201
158 2 164 45 201
159 2 146 45 164
160 2 153 46 217
161 2 149 46 153
162 2 148 46 153
163 2 149 46 217
164 2 148 46 217
165 2 148 46 149
166 2 150 47 151
167 2 151 47 152
168 2 151 47 160
169 2 150 47 152
170 2 150 47 160
171 2 152 47 160
172 2 153 48 154
