# Time-averaged data for fix CPR
# TimeStep c_VIR[1] c_VIR[2] c_VIR[3] c_VIR[4] c_VIR[5] c_VIR[6]
1596 -10489.8 -4952.33 3776.16 4081.75 31.5478 -718.516
1597 -11617.8 -6764.47 6144.56 7661.88 8556.03 8470.31
1598 -12476.2 -8300.31 8964.43 10597.7 13747.5 15375.1
1599 -12722.1 -10307.4 11189.9 11770.2 14744 19132.3
1600 -11945.1 -12921.6 12454.1 10819.7 11409.1 19346.1
1601 -10386.4 -15451.2 13170.1 8175.91 4149.08 15867.4
1602 -9692.85 -15982.5 14610.4 4852 -4498.3 9769.76
1603 -11401.8 -13605.2 17190.3 1750.27 -9869.74 2663.23
1604 -14710.8 -9203.9 19805.1 -717.368 -9924.9 -3272.3
1605 -17333.5 -4887.76 21234.5 -2604.25 -7355.81 -6598.13
1606 -17814.8 -1949.97 21113.5 -4113.27 -5155.05 -7357.82
1607 -16297.2 -200.724 20119.9 -4781.07 -4039.48 -5755.81
1608 -13847.4 1285.86 19711.4 -3827.18 -2969.43 -2447.12
1609 -11470.4 3153.25 20902.8 -1114.55 -792.103 1257.86
1610 -9413.39 4896.02 22950 2420.22 1959.59 4262.55
1611 -7557.29 5272.98 23937.3 5318.15 3762.98 6178.28
1612 -5644.65 3999.6 22911.2 6728.32 3857.51 6776.94
1613 -3007.44 1778.4 20069 6325.67 2164.44 5312.72
1614 1097.15 -539.362 17099.9 5295.93 149.566 1964.73
1615 6547.74 -2778.78 15732.5 5250.11 -25.3737 -1407.06
1616 12004.1 -4290.88 16061.3 5927.08 1422.79 -3730.88
1617 15617.3 -3916.71 16601.3 5914.5 2600.99 -6032.54
1618 16120.7 -1187.32 16349.1 4932.04 2573.5 -8697.33
1619 13551.4 2798.57 14706.6 4036.41 1311.54 -10670.5
1620 9204 6212.32 11926.3 4287.11 -364.445 -10947.2
1621 4662.68 7493.1 9089.26 5949.84 -1171.98 -9171.04
1622 555.825 6796.7 7208.54 8181.02 -455.418 -5627.78
1623 -3286.5 5854.15 6953.36 9713.5 1952.7 -1594.6
1624 -7028.98 5936.87 8308.12 9914.35 5190.59 1294.29
1625 -10168.3 6802.2 10393.7 9158.8 7575.65 1950.16
1626 -11675.3 7235.46 12107.1 8287.24 8539.6 807.944
1627 -10672.7 6381.43 13077.7 7896.72 7988.93 -1111.92
1628 -7233.93 4246.99 13706 7695.89 5725.7 -2747.39
1629 -2700.04 2052.56 14899 7110.79 2678.2 -2946.81
1630 1436.16 474.277 16657.6 5989.98 -196.906 -1704.01
1631 4165.43 -586.838 18075.3 4685.89 -2639.8 -179.4
1632 4981.36 -1254.34 17987.5 3854.94 -4239.5 569.465
1633 3894.76 -1425.64 15917.7 4144.16 -4178.62 404.107
1634 1288.11 -722.053 12256 4901.09 -2628.47 -691.108
1635 -2333.57 1460.83 7858.99 4795.6 -959.612 -2788.12
1636 -6212.25 4776.85 3460.87 3111.95 -205.802 -5462.03
1637 -9333.39 7880.34 -237.432 108.014 -121.591 -7645.05
1638 -10908.7 9540.12 -2525.89 -3291.58 573.279 -8491.22
1639 -11135.7 9432.75 -2989.98 -5877.79 2634.63 -8015.08
1640 -10596.6 8234.49 -1278.01 -6530.4 5664.14 -6720.37
1641 -9747.23 6454.7 2646.39 -4895.98 8833.28 -5294.23
1642 -8687.38 4186.02 8752.73 -1606.19 11786.5 -4150.47
1643 -7146.31 1532.83 16776 2901.57 13839.1 -2735.16
1644 -4511.34 -1155.47 25430.1 8483.15 14156.5 -346.285
1645 -780.075 -3193.89 32123.2 13165.2 12549.1 2249.01
1646 2119.33 -3745.27 34768.9 14511.1 9144.21 4375.56
1647 2205.02 -2760.16 32814.3 11807 3468.29 5605.34
1648 -320.32 -904.962 27281.7 5693.47 -3713.92 5673.15
1649 -4059.9 1236.16 20457.9 -2058.6 -9372.48 5028.75
1650 -7464.47 3073.76 14715.2 -8589.21 -11163.4 4086.31
1651 -9966.95 3966.15 10861 -12164.9 -9991.97 2148.61
1652 -11384.8 4178.13 8697.42 -13109.4 -7643 -717.46
1653 -11897.7 4172.5 7653.49 -12498.4 -5101.27 -3549.41
1654 -11767.4 3952.58 7401.64 -11048.1 -2547.54 -5273.74
1655 -11388.1 3310.89 7637.65 -8733.1 302.971 -5521.27
1656 -11226.5 2430.13 8084.63 -5632.18 3619.4 -4923.92
1657 -11458.2 1755.16 8618.45 -2410.99 6962.43 -4755.37
1658 -11896.1 1462.4 9099.55 516.776 9541.33 -5779.32
1659 -12207.8 1214.53 9379.57 3519.88 10439.9 -8002.29
1660 -12349.1 668.314 9467.8 6512.73 8937.98 -10934.9
1661 -12467.4 -696.884 9330.07 7905.94 5267.16 -12669.2
1662 -12769.2 -3278.69 8778.21 6230.57 623.964 -11056.8
1663 -13346.7 -6083.89 8101.46 2946.06 -3994.32 -6672.08
1664 -14643.5 -8019.45 7464.43 987.232 -7980.19 -2214.19
1665 -16617.4 -8668.96 6991.26 1568.65 -10556.2 988.785
1666 -18499 -8574.76 6760.04 3832.15 -11450 2519.68
1667 -19370 -8426.62 6960.05 6420.57 -10961.7 2469.48
1668 -18926.4 -8563 7916.01 8599.59 -9764.1 1843.02
1669 -17239.8 -9299.23 9322.83 10402.8 -8385.95 1647.59
1670 -14612.8 -10715.6 10457 12391.8 -6746.32 1765.24
1671 -11428.1 -12577.5 10936.8 14588.2 -4649.11 1660.53
1672 -8123.16 -14475.9 11006.8 16267.2 -2298.63 1263.11
1673 -5231.08 -15714.6 11168.8 16412.2 49.501 1009.99
1674 -3295.29 -16083.4 11441.5 14331.4 1999.01 1225.83
1675 -2137.33 -15653.6 11472.3 9913.24 3088.13 1578.91
1676 -1386.39 -14724 10976.6 3855.06 2945.52 1647.73
1677 -840.834 -13323.1 10041.7 -2370.81 1715.54 1202.61
1678 -526.176 -11705.2 8742.31 -7278.33 -69.113 -132.632
1679 -649.082 -9904.67 7141.58 -10006.9 -1551.07 -2588.87
1680 -1457.96 -8116.16 5339.72 -10359.8 -2019.85 -5903.19
1681 -3258.17 -6460.83 3681.78 -8475.2 -1469.2 -9506.88
1682 -6116.71 -5132.72 2671.42 -4716.07 -363.175 -12333.3
1683 -9850.37 -4116.71 2592.12 92.5127 717.448 -13206
1684 -13953.7 -3714.13 3534.37 4803.26 1617.14 -11220.6
1685 -17835.6 -4045.19 5337.49 8048.49 2589.52 -6392.22
1686 -20849.7 -5104.2 7719.59 9284.02 4127.9 277.379
1687 -22352.1 -6522.44 10231.2 9330.7 6619.19 7146.62
1688 -21496.7 -8043.09 11957.7 9723.04 9493.84 12399.7
1689 -17385.3 -9734.28 11582.9 11598.6 11075.4 14706.1
1690 -9789.59 -11615.2 8523.19 14899.5 9788.24 13896.9
1691 -1550.44 -13211.6 4272.71 17451.7 6063.22 11740.2
1692 2806.59 -13778.5 1428.52 16585.1 2551.41 10541.5
1693 2051.19 -13270.5 1206.59 12296.6 1000.56 10724.4
1694 -1152.13 -12132.7 2806.37 7018.18 884.072 11056.7
1695 -3870.53 -11061.9 4437.53 3083.65 1065.1 9970.06
1696 -5203.67 -10408.6 5370.27 1048.44 1316.47 7155.39
1697 -5912.98 -10098.3 5891.63 541.779 1603.71 3279.59
1698 -6510.81 -9814.42 6515.34 1062.27 1284.81 -835.057
1699 -6972 -9183.45 7362.81 1849.68 -122.724 -4409.44
1700 -7344.46 -7445.25 8369.22 1773.32 -1891 -7035.15
1701 -7700.32 -4544.53 9400.15 475.706 -2949.99 -8831.9
1702 -8140.66 -1511.05 10555.8 -1426.93 -3131.79 -10190.8
1703 -8597.54 699.329 11928.5 -2896.67 -2788.72 -11225.1
1704 -8987.9 1548.13 13656.5 -3035.06 -2188.6 -12162.7
1705 -9152.03 501.927 15812.9 -1388.61 -1260.64 -13075.3
1706 -8603.17 -2477.46 18125 1206.13 187.228 -13031.6
1707 -7168.78 -7080.57 20142.1 2990.98 2333.01 -10785.1
1708 -5349.67 -12160.6 21523.6 2925.82 4286.48 -6600.05
1709 -3762.46 -16776.1 22558.1 1561.26 3843.93 -2050.31
1710 -2580.96 -20032.9 23373.2 -204.064 98.1594 1848.25
1711 -1560.75 -21303.4 23662.4 -2316.58 -4777.9 5574.82
1712 -343.213 -20422.1 22935.1 -4655.04 -8191.88 9062.11
1713 643.388 -17985 21110.7 -6487.31 -9505.26 11125.9
1714 852.05 -15190.9 18522.2 -7040.65 -10174.2 10620.1
1715 157.45 -13018.5 15816.4 -6205.1 -11654.5 7368.97
1716 -1338.69 -12007.3 13302.8 -4749.49 -13352.8 2806.1
1717 -3098.12 -12195.4 11392.6 -3430.47 -13879.9 -1157.79
1718 -4564.83 -13526.8 10096.3 -2292.46 -12260 -3518.5
1719 -5028.65 -15724.7 9260.04 -896.873 -8358.41 -4013.29
1720 -3859.39 -18606.2 8308.13 1183.23 -2894.32 -2769.31
1721 -792.449 -21715 6963.12 3767.1 2332.45 -621.671
1722 2959.86 -24097.9 5325.75 6185.31 5457.07 1040.08
1723 4944.71 -24677.5 3979.79 7279.95 5937.93 832.629
1724 3460 -23000.6 3710.93 5684.25 5213.2 -2152.43
1725 -717.602 -19351.5 4903.34 837.271 5106.33 -7742.65
1726 -5073.78 -14975.4 6867.36 -5603.19 5148.77 -13268.6
1727 -8036.02 -11493.3 8317.47 -11022.8 4408.65 -16350.6
1728 -9537.19 -9820.92 8293.67 -13914.9 2402.99 -16459.4
1729 -9831.82 -9881.42 6768.65 -14068 -1560.35 -13532.6
1730 -9388.25 -10310.5 4841.99 -12765.3 -5738.95 -9601.35
1731 -9022.27 -10098.1 3482.19 -11153.9 -7460.46 -6833.67
1732 -8903.65 -9569.73 2836.84 -8929.78 -6427.1 -4774.48
1733 -8664.74 -9091.71 2732.01 -5669.28 -3394.32 -2840.86
1734 -8163.48 -8553.62 3007.34 -1561.27 443.208 -1209.34
1735 -7903.41 -7742.72 3312.41 2486.57 3483.43 -249.391
1736 -8442.73 -6434.02 3264.38 5559.74 4672.36 245.812
1737 -10139.9 -4862.29 2583.11 7211.82 3794.06 892.876
1738 -12461.9 -3455.72 1389.28 7418.14 1354.12 2070.27
1739 -14432 -2821.6 -217.032 6609.05 -1587.83 3631.9
1740 -15526.9 -3498.79 -1846.42 5419.72 -3851.7 5291.02
1741 -16106.3 -5478.34 -2834.77 4277.75 -5190.71 6441.8
1742 -16499.3 -8500.16 -2582.84 3313.09 -5931.21 6374.45
1743 -16608 -11898 -746.993 2740.9 -6204.69 4799.49
1744 -16439.1 -14462.6 2067.08 3085.71 -5792.05 1971.18
1745 -16357.2 -14553.4 4607.49 5072.44 -4780.73 -2663.54
1746 -16124.5 -11460.3 6110.11 8482.52 -3195.12 -9509.37
1747 -14869.7 -7323.24 6688.37 10787.7 -505.756 -16078.5
1748 -12424.5 -4692.78 6506.84 10565.9 2362.21 -19890.6
1749 -9227.13 -4843.48 5959.15 7898.71 4355.21 -19934
1750 -5602.15 -7383.02 5507.7 3888.48 5474.72 -16348.8
1751 -2311.14 -10162.9 4680.73 1120.11 4996.25 -11606
1752 228.066 -12403 3277.81 359.492 3034.66 -7142.02
1753 2142.53 -13760 1669.58 1148.73 616.304 -3823.25
1754 3063.6 -14069.2 328.03 2795.89 -1417.31 -2070.63
1755 2413.89 -13774.2 -26.2729 3981.1 -2081.65 -1033.81
1756 415.993 -13617.5 1206.83 4013.64 -726.375 306.899
1757 -1623.25 -13950.4 3890.25 3656.39 2447.09 2147.25
1758 -2355.17 -14514.9 7143.03 4081.43 6704.09 4196.14
1759 -1463.7 -14822.4 10161.6 5529.03 11332.7 6110.97
1760 509.22 -14536.8 12380.9 6947.86 15276.6 7498.19
1761 2485.24 -13559.7 13441 6945.12 17160.9 7515.3
1762 3358.51 -11846.2 13021.9 4546.03 16075.6 5567.91
1763 2697.87 -9390.47 11523 -377.314 12307.3 1649.55
1764 885.34 -6411.62 9458.05 -6873.27 7401.7 -3286.54
1765 -1050.33 -3409.53 7576.16 -13393 3198.28 -7865
1766 -2330.01 -965.693 6405.28 -18981.4 1037.89 -11662.9
1767 -2280 750.286 6642.79 -23958.4 2118.49 -15985.1
1768 -1674.03 2060.83 8279.39 -27030.4 5276.88 -20371.8
1769 -2578.83 3325.75 10023.1 -24509.9 6481.7 -20747.3
1770 -4913.34 4164.95 11258.9 -15839.9 4974.59 -15130.5
1771 -6801.52 4202.43 12731.4 -4113.23 2576.68 -5499.53
1772 -6773.26 2482.31 14946.1 5344.51 2062.76 2685.1
1773 -5416.43 -1511.15 16954.9 11049.8 2924.59 7778.77
1774 -3266.7 -7082.27 17995 13939.5 3638.07 11025
1775 -232.794 -13143.6 17262.3 14473.1 2901.53 13322.6
1776 3631.95 -17901.2 14003 12550 -62.4556 14576.5
1777 7358.2 -19307.4 8165.27 7591.62 -4233.34 13745.2
1778 9624.23 -17519 1505.5 -328.018 -7488.56 10645.1
1779 9249.71 -15993.1 -2717.92 -7828.34 -8426.78 6331.9
1780 6379.74 -16744.6 -2845.86 -12232.8 -7058.34 1817.19
1781 2876.88 -18079.3 157.379 -13640.1 -4803.69 -1828.75
1782 -61.1178 -17898.5 3712.99 -13165 -4008.44 -2916.48
1783 -2572.35 -16822.5 7117.46 -10480.4 -5917.9 -835.141
1784 -4339.12 -15966.5 11360.9 -6007.22 -9391.49 2779.4
1785 -4617.4 -15626.1 16801.7 -1407.25 -12184.6 5134.66
1786 -2991.37 -15737.6 21997.9 3299.04 -12626.5 4964.53
1787 79.1848 -16355.6 25055.7 8033.53 -9575.66 3516.62
1788 3333.56 -17892.3 24888.4 10869.8 -3186.34 3742.59
1789 5881.28 -19749.5 22332.1 10462.9 3384.79 7385.23
1790 7252.17 -20046.9 19266.3 7482.01 6283.56 12218.8
1791 6379.78 -17960.6 16564.1 3897.27 4933.04 14092.7
1792 3183.16 -14330.2 14291.3 1096.03 1476.87 12304.7
1793 -850.18 -10727.9 12631.2 533.948 -1191.41 8116.24
1794 -4116.8 -7998.38 11444 2703.39 -1823.35 2012.25
1795 -5658.93 -5915.42 10703.6 6247.99 -1717.48 -4511.14
1796 -5667.73 -4290.49 10419.6 9414.18 -2473.38 -8958.8
1797 -5189.49 -3629.6 10807.8 11397.3 -3665.77 -10362.7
1798 -5035.64 -4292.13 12481.8 12096.1 -4120.64 -8899.51
1799 -5242.29 -6287.92 15732.1 11793.7 -2567.01 -5167.13
1800 -4861.59 -9267.22 19840.2 10923 1037.6 -564.79
1801 -3268.85 -11962.5 21384.2 9705.78 2729.85 2705.53
1802 -666.815 -13633.7 17879.2 7724.14 -1137.39 3531.21
1803 3674.3 -14736.9 12005.2 4401.06 -8325.81 2569.21
1804 10185.9 -15790.6 6626.83 -278.549 -16977.7 900.125
1805 14410.2 -16003.4 2103.88 -2653.7 -22225.9 -702.166
1806 12413.4 -14692.8 -1281.23 178.015 -19597.9 -2684.64
1807 7981.66 -13496.5 -2823.9 4073.23 -13385.1 -4817.63
1808 4163.14 -13547.9 -2621.39 5097.24 -6250.21 -5762.15
1809 505.107 -13912.4 -1240.76 3314.99 1659.12 -5326.41
1810 -3474.21 -13481.9 479.09 545.981 8014.78 -4570.67
1811 -7649.95 -12198.7 2067.81 -1512.76 10790.2 -4459.04
1812 -11797.1 -10775.8 3637.31 -2416.52 10317.6 -5346.74
1813 -15819.1 -10275.1 5366.75 -2454.58 8487.98 -7325.57
1814 -19702.6 -10760.4 7819.72 -1780.02 6937.31 -10327.4
1815 -23244.5 -11683.5 11088.2 -375.412 6017.51 -12921.8
1816 -25305.8 -12363.9 14347.1 1315.28 5264.29 -12582.6
1817 -25250.6 -12283.5 16527.2 2409.6 4482.42 -9132.49
1818 -24212.3 -11404.5 16930.2 2546.11 4021.5 -5220.83
1819 -23272.1 -10188.4 15523.9 1926.9 4298.08 -2817.88
1820 -22798.7 -8924.78 12915.4 842.049 5246.65 -2172.29
1821 -22546 -7517.29 9852.53 -860.81 6221.18 -2174.8
1822 -21871.6 -6093.38 6739.15 -3436.4 6396.52 -1223.64
1823 -20178.2 -5226.35 3534.32 -6656.36 5538.86 966.538
1824 -16957.1 -5396.11 -14.5027 -9813.13 3526.43 3636.86
1825 -12177.3 -6646.92 -3882.22 -12225.3 558.766 6378.63
1826 -6755.98 -8146.6 -7457.68 -13483.3 -2707.85 9265.43
1827 -2213.86 -8761.66 -9932.69 -13762.9 -5483.1 11264.8
1828 518.068 -8058.21 -10796.2 -13615 -7136.67 11015
1829 1868.7 -6355.63 -10208.2 -13511.1 -7029.66 8593.77
1830 2931.08 -4688.7 -8146.36 -13331.4 -4863.97 5525.78
1831 4566.77 -4177.51 -4257.51 -12153.4 -477.608 3979.52
1832 6867.52 -5516.13 2420.89 -9146.63 6286.38 5472.19
1833 8815.99 -7972.24 11945.9 -4523.02 14361 10030.9
1834 9092.39 -9283.12 20513.7 724.009 18861.3 15007.1
1835 6996.55 -7575.11 23722.9 5246.27 16187.8 16296.6
1836 3433.24 -4585.71 23164.4 8482.13 10798.8 13160.9
1837 889.88 -2362.39 21732.4 10129.6 6926.54 7719.6
1838 297.316 -399.012 21325.9 10886 4169.64 2630.09
1839 187.664 2900.52 23615.1 12296.5 1565.88 -685.334
1840 -316.722 6434.48 26691.3 13177.8 -1390.48 -2863.57
1841 -1600.88 6910.62 27447.6 11256.9 -3494.25 -3005.63
1842 -3634.32 3579.51 25473.6 6491.55 -3590.16 -101.198
1843 -4859.82 -1552.36 22654.6 754.873 -2337.21 3390.69
1844 -3546.76 -6735.42 20471.2 -3680.16 -1087.11 3798.64
1845 1010.19 -12076 18462.6 -5405.57 -759.068 1282.87
1846 7511.75 -17361.2 16458.3 -3156.47 -1829.35 240.742
1847 13329.6 -21732.9 15430.5 2316.6 -3776.16 3501.69
1848 17252.3 -24986.2 15606.7 8026.83 -5740.74 8487.6
1849 18505.5 -26749.7 16555.2 11309.1 -6506.57 12221.1
1850 15873.3 -26326.2 17549.5 10804.4 -5468.46 14315.5
1851 9697.69 -23619.6 17979.6 6641.94 -3100.73 15691.4
1852 2337.52 -19789.6 17068.6 953.136 -1025.82 17168
1853 -3526.11 -16345.1 14379.9 -3806.46 -368.761 18380.3
1854 -6992.48 -14185.4 10172.6 -6377.5 -1213.19 18339.1
1855 -8548.88 -13226.8 5547.4 -6645.97 -2849.45 16167.1
1856 -9089.06 -12587.6 1956.56 -5571.53 -4173.31 11486.3
1857 -9198.27 -11737.8 265.466 -4357.34 -4405.81 4804.04
1858 -9097.74 -10804.8 80.897 -3254.05 -3950.02 -1923.38
1859 -8776.2 -10124.8 514.372 -1719.67 -3624.56 -6841.12
1860 -8224.14 -9764.48 1028.57 456.864 -3593.57 -9773.24
1861 -7629.74 -9344.88 1827.93 2863.27 -3305.92 -12194.8
1862 -7334.45 -8335.28 3184.02 5144.94 -2301.24 -15825.9
1863 -7456.84 -6805.96 5027.21 7451.15 -967.935 -20371.2
1864 -7266.37 -5838.73 6977.66 9826.43 147.918 -23470.2
1865 -5951.09 -6972.71 8712.52 11470.4 1153.93 -22898.2
1866 -3288.68 -10470 10207.9 11599.3 2523.47 -18635
1867 423.43 -14901.5 11630.1 10335.5 4377.03 -12437.8
1868 4445.64 -18480.2 12860.6 8661.54 6560.2 -6537.39
1869 8472.12 -20611.8 13742.9 7318.24 9156.99 -2289.4
1870 12272.7 -21578.4 14417.8 6454.8 11885.4 -44.0673
1871 14486 -21465.6 15242.2 6071.55 13262.1 369.648
1872 13602.8 -20284.4 16429.6 6365.05 12030.5 -560.446
1873 9706.84 -18358.9 18566.1 8278.72 9015.25 -1194.29
1874 4620.49 -16339 23131.3 13580.6 6499.37 1880.98
1875 864.342 -14119.7 28809.6 20788.7 4805.69 7954.96
1876 -1595.08 -12376.8 31111.6 23818.7 3096.57 12495.1
1877 -4092.5 -12187.8 29260.7 19755 2510.87 14855.6
1878 -4510.31 -12446 24264.4 10960.4 2925.92 13821.1
1879 -1949.22 -12894.3 20212.6 2914.7 5129.64 12802.3
1880 240.748 -12906 17896.6 -2182.96 6570.91 13175.1
1881 -1021.76 -11045.2 15500.6 -4610.14 3605.85 12438.2
1882 -4975.01 -7086.54 12375 -4881.76 -3155.63 8712.8
1883 -8245.34 -2677.15 8842.47 -4341.84 -8592.27 2544.92
1884 -8837.89 -659.356 5370.83 -4595.29 -8888.86 -2813.15
1885 -6642.29 -2273.52 1914.14 -6042.87 -4647.59 -5176.47
1886 -2437.62 -6087.83 -1482.53 -7494.37 1232.12 -5160.5
1887 1209.3 -9049.77 -4547.96 -7524.61 5728.93 -4876.64
1888 1580.59 -9609.82 -6713.33 -6142.24 7403.9 -5287.54
1889 -1589.1 -8250.37 -7540.88 -4020.96 6909.41 -6042.43
1890 -5816.17 -6567.39 -6897.71 -1668.88 6171.17 -6074.48
1891 -8679.86 -5908.21 -5248.56 722.584 6614.25 -4413.39
1892 -9675.23 -6214.56 -2987.25 2831.65 8258.71 -939.068
1893 -9430.34 -6795.74 -468.63 4321.37 10283.7 3634.53
1894 -8811.43 -7230.86 2178.27 4972.88 12042.4 8099.46
1895 -8048.16 -7517.64 5075.1 4529.22 13181.9 11107.4
1896 -6776.78 -7912.76 8156.94 2769.24 13559.6 11286.7
1897 -4651.85 -8600.72 11098.2 -39.6932 12983.1 8427.86
1898 -2000.18 -9259.35 13293.8 -2653.27 11521.8 4647.54
1899 146.387 -9738.21 14381.5 -3897.64 9669.97 2482.05
1900 1309.64 -10209.2 14385.4 -3619.95 7825.07 2555.87
1901 1640.91 -10516.4 13949.5 -2788.35 6575.21 3757.02
1902 1728.24 -10512.1 13452.2 -2287.43 5993.66 5015.13
1903 2639.49 -10406.2 12934.6 -2525.72 5864.43 6080.19
1904 5141.93 -10216 12433 -3207.69 6104.9 6786.02
1905 9160.56 -9304.67 12322.5 -3592.67 6978.15 6555.49
1906 13372.5 -6870.68 13132.1 -3189.32 8250.28 4962.09
1907 16025.7 -3230.47 14668.6 -2137.58 8828.22 2398.84
1908 16207.6 -233.264 15811.6 -967.636 7874.88 -136.113
1909 14376.4 699.415 15623.3 -188.396 5631.67 -1918.11
1910 11765.7 -690.141 13517.4 183.938 2627.37 -3290
1911 9811.64 -3301.27 9562.57 1082.31 -1318.41 -5260.28
1912 8685.48 -5735.43 5038.13 2759.27 -5535.05 -7326.78
1913 6224.65 -7520.9 1702.39 3916.87 -7830.38 -6940.7
1914 1828.14 -8498.23 19.9999 4274.4 -7330.61 -3338.36
1915 -2090.12 -8757.94 -529.075 4971.71 -5476.89 1177.13
1916 -3705.08 -9082.62 -588.264 6097.64 -4619.02 4290.61
1917 -3742.95 -10429.3 -154.876 6295.78 -5347.11 5513.28
1918 -4047.94 -13142.5 918.132 5657.3 -5604.13 5202.53
1919 -5445.84 -16937.1 2613.98 5176.15 -3121.98 4238.2
1920 -7141.03 -20988.2 4714.77 5239.45 1491.15 3421.08
1921 -8290.79 -24198 6979.76 5532.23 5486.41 2984.8
1922 -9831.26 -25730.1 9422.56 5585.02 7314.23 3223.55
1923 -12813.8 -25430.5 12257.7 5537.36 7309.36 4359.94
1924 -16489.3 -23724 14921.6 5537.33 6125.05 5535.17
1925 -19409 -21356.5 16664.2 5613.51 4402.3 5684.73
1926 -21163.3 -18147.5 17565.8 5804.45 2655.21 4049.11
1927 -22510.8 -12843.8 18207.7 6078.54 1143.04 -857.053
1928 -23374.4 -5919.5 18921.5 5551.83 858.076 -7583.42
1929 -22953.6 -888.625 18691.2 3215.88 2240.79 -10546.3
1930 -21093.9 656.768 16549.5 -230.934 3845.76 -8640.23
1931 -18145.9 254.718 12675.1 -1899.88 3320.6 -6232.32
1932 -14620.4 -220.2 8317.54 52.2352 466.594 -6098.04
1933 -11016.4 -187.253 4445.59 3700.22 -2250.51 -7735.32
1934 -7011.29 -17.4137 1006.58 6791.85 -3862.57 -10261.3
1935 -1342.8 -709.88 -2380.09 9059.96 -3769.84 -13708.2
1936 5822.84 -2503.38 -5529.54 11415.5 -1961.15 -18438.6
1937 10848 -4037.01 -7442.95 14038.5 -922.757 -23052.2
1938 11140.2 -5071.77 -7494 14419.1 -1225.45 -24215.8
1939 8975.73 -6646.44 -6358.77 11065.5 -421.217 -21209.6
1940 6904.03 -8584.49 -4696.87 4468.92 3194.97 -16047.1
1941 5245.46 -9132.68 -2696.39 -3215.92 8338.76 -11871
1942 3925.68 -8031.46 -676.221 -8728.21 12145.2 -9598.62
1943 2500.78 -7124.48 657.115 -10871.7 12857.6 -6458.82
1944 727.918 -7425.1 1294.29 -10016.1 11145.4 -1204.98
1945 -1129.53 -8766.3 1577.63 -6897.69 8356.53 5181.73
1946 -3152.87 -9961.59 1976.66 -3544.46 6723.51 9419.24
1947 -5587.06 -10296.2 2543.13 -1849.74 6256.02 10104.7
1948 -8624.52 -9519.78 2981.64 -2793.95 4445.09 8667.94
1949 -11523.5 -7837.37 3407.27 -5803.61 591.985 7162.78
1950 -13169.7 -6114.71 3905.91 -8720.87 -3395.62 6672
1951 -13390.1 -4660.05 3712.18 -10142.3 -6424.77 5529.28
1952 -12708.4 -3199.8 2503.12 -9756.42 -8028.88 2082.34
1953 -12055.6 -2493 1393.33 -8689.16 -7572.22 -2017.52
1954 -12187.4 -3423.92 1941.07 -8184.18 -4805.46 -3251.59
1955 -12471 -5997.29 4398.52 -8330.38 -516.864 -107.894
1956 -11596.6 -9146.81 7741.52 -8539.14 3889.88 5071.63
1957 -9591.09 -11312.7 10658.7 -7548.97 8115.27 8918.94
1958 -6617.24 -12380.7 13610 -4833.84 13363.6 10088.1
1959 -2506.65 -13830.3 17587.6 -75.914 18819.2 10129
1960 1466.06 -15763.9 21241.2 5760 22515.2 11276.7
1961 2287.36 -16707.1 21677.9 10138.8 24615.2 13897
1962 326.994 -16509.5 18663.2 12295.9 23989.1 17292
1963 -1666.5 -15666.4 14303.7 12053.4 19119.7 18549.5
1964 -2405.47 -14682.4 10114.2 9797.25 11890.2 16578.6
1965 -2192.09 -13740.5 7053.68 7059.18 5479.42 13836.9
1966 -2025.85 -13026.8 5254.39 4437.07 1070.03 11846.7
1967 -2427.95 -12375.8 4149.11 1341.22 -2150.86 10079.3
1968 -3326.09 -11057.1 3303.28 -1473.43 -4452.9 8227.51
1969 -4433.91 -8102.11 2302.02 -1978.99 -5409.29 6196.87
1970 -5402.01 -3495.31 1107.95 11.995 -5137.73 3653.07
1971 -6015.4 262.7 959.395 1759.81 -3630.88 1441.83
1972 -6506.44 2025.29 1731.32 1629.91 -1227.51 -661.608
1973 -7165.18 2561.03 2885.54 -753.699 1797.61 -3942.35
1974 -7940.62 2264.25 5063.36 -4594.96 4293.75 -8267.28
1975 -8999.01 2528.83 8289.69 -6138.25 3332.71 -13325.4
1976 -9654.62 3557.46 10941.3 -3496.96 -342.789 -16611.2
1977 -8485.86 1054.56 11103.4 -477.008 -2709.41 -11200.9
1978 -5984.67 -4630.26 9730.38 1422.09 -4311.25 852.741
1979 -4130.55 -8527.48 9416.68 4109.13 -6831.32 8901.03
1980 -3312.55 -10418.8 10154.8 7195.85 -8531.75 10577.9
1981 -2986.33 -12042.4 11017.1 9408.18 -8203.28 9450.83
1982 -2949.41 -13960.7 11446 9860.81 -6337.23 7729.16
1983 -3368.94 -15672.4 11136.8 8097.8 -4371.13 5815.82
1984 -4035.76 -16462.4 10092.9 5148.7 -3303.06 3679.38
1985 -4955.22 -15816.8 8442.88 3098.22 -2876.46 1372.94
1986 -6305.76 -13365.5 5977.71 2932.94 -3099.68 -1601.16
1987 -8141.65 -9075.63 3417.28 4068.15 -3826.55 -4985.91
1988 -10700.8 -4558.78 2738.3 4665.55 -3414.89 -7194.14
1989 -13915.2 -920.038 5065.44 3880.34 -587.628 -7866.89
1990 -16304.2 1316.08 9096.58 2248.17 2816.84 -7996.44
1991 -17185.9 1312.29 12489 399.04 4307.12 -7406.94
