# Time-averaged data for fix vir
# TimeStep c_virial[1] c_virial[2] c_virial[3] c_virial[4] c_virial[5] c_virial[6]
3888 -6491.6 -15115.7 4699.63 3382.9 -537.724 -5037.13
3889 -5616.71 -15529.3 4413.47 4567.02 -1301.81 -3749.56
3890 -5147.29 -15578 3830.13 5122.04 -1360.01 -2382.61
3891 -5050.61 -15305.6 3014.83 4691.59 -1317.14 -865.465
3892 -5195.79 -14426.6 2192.88 3303.23 -1820.55 933.307
3893 -5358.8 -13059.6 1506.67 1053.86 -3640.09 3122.55
3894 -5076.79 -11566.8 1077.43 -1628.52 -7154.84 5318.96
3895 -4043.72 -10530.1 980.363 -3613.46 -11864 6265.99
3896 -2236.79 -10256.9 1064.25 -3748.81 -16313.1 4715.01
3897 38.7937 -10587.9 1242.85 -1716.06 -18443.6 702.992
3898 2208.53 -10802.1 1316.84 1241.54 -16496.6 -4133.42
3899 2944.06 -9619.83 1225.48 3347.55 -10385.5 -8201.69
3900 1103.52 -5965.01 886.743 3882.89 -2309.92 -10983.3
3901 -2577.84 -592.168 612.352 3253.59 5364.08 -12146.3
3902 -5859.05 4287.93 507.376 2307.95 11194.9 -11060.9
3903 -7766.28 7308.4 475.754 1680.84 14746.3 -8107.45
3904 -9113.26 8932.19 403.209 1556.37 15655.7 -5796.46
3905 -10799.4 10318.4 350.398 1621.47 13476.1 -6334.68
3906 -12346.5 11292.8 395.389 1212.5 8159.03 -8441.75
3907 -12625.6 11018.5 527.779 -567.698 61.821 -8557.34
3908 -11129.5 9601.56 803.856 -4374.1 -10334.4 -5442.65
3909 -8194.13 7793.07 1248.74 -9530.58 -21145.7 -1840.04
3910 -5098.2 6454.42 1614.74 -14334.9 -29555.3 -38.6426
3911 -3413.33 5717.52 1550.83 -16667.7 -33646.1 936.046
3912 -3435.41 4501.84 878.359 -15741.4 -32986.5 3052.29
3913 -4133.06 2088.75 -14.0464 -12824.8 -28470.4 6636.96
3914 -4811.19 -1011.74 -766.952 -9532.96 -21727 9101.2
3915 -5430.04 -3707.83 -1196.38 -6503.83 -14393.2 8924.78
3916 -6276.62 -5219.05 -1199.09 -4336.95 -8223.79 7842.93
3917 -7547.76 -5484.49 -1010.21 -3079.48 -3819.24 7228.07
3918 -9130.53 -4854.96 -655.25 -2359.33 -789.681 6764.84
3919 -10827.8 -3687.38 -124.195 -1710.11 1150.35 5573.03
3920 -12572.6 -2282.54 532.022 -920.647 2082.72 3277.28
3921 -14131.9 -1012.7 1319.13 100.259 2266.59 513.129
3922 -14885.4 -603.902 2141.31 1255.38 2735.79 -1693.33
3923 -14116.6 -1656.6 3029.41 2493.6 4775.17 -2591.47
3924 -11623.3 -4283.07 3979.66 3778.29 8740.03 -2129.46
3925 -8429.75 -7252.26 5132.08 4372.59 12805.6 -850.561
3926 -6432.93 -9260 6433.38 3560.62 14557.7 333.981
3927 -6711.98 -9246.77 7785.5 1494.39 13395.3 527.77
3928 -9337.1 -6949.48 8973.09 -1201.43 10358.2 -591.307
3929 -12692.1 -3781.68 9860.16 -3523.34 7645.64 -2182.44
3930 -14134.5 -2035.75 10397.1 -4594.99 5928.3 -2765.41
3931 -12433.3 -3158.64 10521.4 -4581.26 3531.28 -1653.44
3932 -8465.25 -6149.44 10594.9 -4008.54 -267.67 503.159
3933 -4292.64 -9348.72 10672.5 -3599.2 -4114.11 2155.84
3934 -1641.78 -11225.8 10826.7 -3783.71 -6405.51 2274.39
3935 -1155.12 -10831.5 11040.8 -4560.36 -5994.71 725.051
3936 -2372.66 -8400.54 11248.8 -5568.67 -3224.49 -1839.01
3937 -4489.36 -4830.88 11263.7 -6257.74 768.828 -3983.65
3938 -7067.67 -743.062 11238.6 -5700.42 5205.68 -4267.43
3939 -9821.39 3601.63 11403.6 -3009.6 9122.35 -2277.28
3940 -12344.3 8364.23 12109.3 1807.81 11001.9 -72.0005
3941 -14132.9 12547 12780.8 6891.23 9593.98 -1026.52
3942 -13983.7 14159.1 12579.3 9748.64 5742.89 -4972.36
3943 -11163.8 12094.4 11167.1 9338 1675.28 -8607.64
3944 -6401.27 7819 9362.22 7033.51 -824.149 -9198.77
3945 -1975.65 4498.78 7963 4824.53 -939.257 -7781.11
3946 251.823 4105.47 7121.85 3954.84 2284.58 -6588.34
3947 480.905 5975.56 6410.66 4718.74 10061.4 -5853.67
3948 -294.254 8594.85 5766.39 6394.42 20785.4 -5931.74
3949 -1983.8 11091 5015.15 7634.41 29301.9 -7497.69
3950 -4501.1 12647.3 3960.1 7853.38 30988.8 -9739.96
3951 -7224.01 12978.5 2580.16 7640.34 25412.1 -10587.1
3952 -8947.5 12523.7 1343.63 7887.8 16565.9 -8978.15
3953 -9082.53 11769.3 350.369 9036.38 8881.3 -5827.62
3954 -8439.79 11943.3 -287.049 11145.9 3236.8 -2951.67
3955 -8001.44 14440.9 -201.745 14687.7 -646.728 699.187
3956 -7334.18 18210.8 730.473 18953.3 -2265 7402.31
3957 -5323.27 18692.7 1319.43 20152.4 -4012.07 13315.6
3958 -1645.7 12517.5 296.53 15481.6 -8080.52 13762.8
3959 2553.85 2975.18 -1441.41 7617.76 -12161.8 10751.3
3960 5095.51 -3960.82 -2448.27 1811.36 -12850.9 8575.29
3961 5610.88 -7398.96 -2752.51 -767.018 -10345.4 7438.09
3962 5286.81 -9214.41 -2720.52 -1488.62 -6050.58 6175.75
3963 4729.62 -10388.9 -2424.4 -1729.24 -1218.85 4001.3
3964 3935.05 -10847.2 -1660.65 -2636.84 3169.58 150.554
3965 2375.74 -10248.8 -512.539 -4697.35 6262.23 -4845.91
3966 -85.6328 -8527.09 481.701 -7611.13 6453.52 -7882.11
3967 -3047.79 -6025.12 1048.75 -11336 2650.9 -5981.93
3968 -5508 -3352.96 1419.1 -14774.8 -2741.29 -1199.06
3969 -7456.01 -1815.33 1731.16 -15479.8 -4545.48 200.936
3970 -9350.44 -1703.07 1818.24 -12605 -579.898 -3674.82
3971 -10966.6 -2773.83 1815.62 -7523.66 6006.27 -7719.67
3972 -11555.4 -4738.92 1812.6 -2575.8 11114.5 -6852.12
3973 -10929.5 -7318.34 1767.89 1338.84 13951.8 -2039.49
3974 -9847.27 -9626.23 1878.8 3723.49 14987.5 3204.49
3975 -9186.89 -10952.5 2095.75 3775.79 14288.1 6210.49
3976 -8999.46 -11120.3 2460.1 1099.75 11872.2 5579.83
3977 -8610.84 -10776.1 2903.44 -3483.5 8283.34 1946.5
3978 -7439.73 -11560.5 3250.71 -6917.07 3585.17 -944.963
3979 -5736.14 -14251.8 3325.12 -6425.32 -1409.6 475.646
3980 -4567.02 -17349 3290.64 -2498.55 -3899.39 5460.92
3981 -4621.51 -18913.2 3442.89 2501.38 -2032.6 10781.8
3982 -5693.29 -18597.2 3806.23 6486.26 2487.88 14026.2
3983 -7104.43 -17644 3961.44 8318.71 6052.59 14108.7
3984 -8064.24 -17000.4 3741.08 7556.55 5831 11000.3
3985 -7724.45 -17061.9 3654.42 4758.9 776.902 5360.04
3986 -5338.33 -17515.3 4339.19 1165.97 -8686.41 -1425.66
3987 -2036.8 -17473.6 5761.14 -1913.67 -19464.6 -8487.41
3988 -578.374 -15749.4 7036.79 -3433.95 -25647.8 -15172.4
3989 -2033.32 -12927.1 7353.07 -3275.69 -23822.9 -20003.7
3990 -4269.34 -10560 6773.59 -2568.71 -16177.4 -21664.2
3991 -5911.5 -9121.96 5932.94 -2641.83 -7128.98 -19979.1
3992 -7901.78 -6804.26 5028.13 -3858.07 183.015 -15323.8
3993 -10728.7 -2553.48 4455.35 -5689.56 3484.86 -8530.11
3994 -13562.1 2074.82 4375.35 -6107.63 3394.94 -3692.36
3995 -14662.3 3337.84 3994.57 -3514.97 2696.62 -2753.88
3996 -13117.4 84.9168 2682.18 1270.47 2508.74 -2931.04
3997 -10869.1 -4322.82 607.415 5166.38 2009.93 -2428.7
3998 -10591.8 -6274.08 -1665.04 5927.43 177.995 -585.087
3999 -11798.4 -6129.99 -3569.09 5023.41 -2135.82 1783.74
4000 -12947.3 -5562 -4751.82 4162.91 -3703.4 4598.02
4001 -13423.1 -5145.15 -5332.35 2792.24 -4849.63 8933.1
4002 -13659.2 -4112.79 -5377.64 -81.8457 -6476.43 14411.4
4003 -14338 -2281.89 -5085.49 -3564.97 -7892.32 17320.7
4004 -15795.6 -198.191 -4935.43 -5813.07 -7809.97 14257.7
4005 -17569.2 1276.5 -4940.55 -6505 -7393.46 7337.1
4006 -18662.8 2338.78 -4658.54 -7751.83 -9747.35 3621.97
4007 -18700.4 3189.05 -3911.63 -10763.2 -14826.7 6987.4
4008 -18246.8 2056.93 -3917.06 -12267.2 -17098.9 11932.4
4009 -18028.3 -1462.2 -5316.03 -10084.1 -13565.3 13012.1
4010 -17679.9 -6219.24 -7353.67 -4649.74 -5723.97 9294.09
4011 -16554.3 -10163.3 -8732.73 146.749 707.938 5787.04
4012 -14466.1 -13113.2 -9311.55 1281.72 1557.5 5870.79
4013 -10889.2 -16117.1 -9208.5 -680.151 -2981.86 7138.92
4014 -7580.21 -18089.8 -8840.3 -3983.91 -8713.53 7381.39
4015 -7659 -17312 -8912.22 -6534.19 -10052.1 6012.87
4016 -11783.2 -13997.5 -9758.71 -7222.34 -5477.56 3898.56
4017 -17524.6 -9806.95 -10744.8 -6436.59 2440.13 2235.21
4018 -21544.9 -6974.29 -11232.2 -5489.58 8591.49 1565.25
4019 -23079.3 -6044.92 -11148.7 -4793.45 10823.2 1499.15
4020 -23283.9 -6008.15 -10831.3 -3862.79 9461.25 815.641
4021 -22673.2 -5837.05 -10199.7 -2716.76 4395.79 -1983.81
4022 -20708.2 -5379.79 -9174.36 -2333.67 -4263.51 -7544.29
4023 -16782.6 -5681.29 -7909.39 -4224.09 -14447.4 -13851.9
4024 -11989.4 -7962 -7136.42 -7695.08 -22229.3 -17178.3
4025 -10012.6 -11110.4 -7066.91 -9841.51 -23464.7 -16147.7
4026 -12805.5 -12292.6 -7187.36 -9101.3 -17362.8 -13496.6
4027 -18054.9 -10911.2 -6901.5 -6869.32 -7714.03 -12355.3
4028 -21958.8 -9420.01 -6377.75 -5242.13 675.555 -11937.4
4029 -22617.5 -10001.4 -6032.46 -4694.81 6206.77 -9689.89
4030 -20131.1 -13022.7 -6065.67 -5063.69 9982.86 -4552
4031 -15179.9 -17600.5 -6180.74 -5905.67 13411.3 2732.95
4032 -9379.87 -22164.8 -5905.01 -6475.15 16786.9 10435.7
4033 -5068.78 -25339.5 -5243.9 -5445.92 19184 16984.3
4034 -4075.05 -26556.6 -4498.97 -2523.42 19814.2 20984.3
4035 -6463.94 -25700.3 -4068.25 136.898 17833.9 19839
4036 -10909.9 -22782.7 -3841.25 -508.475 14528.7 11561.7
4037 -14761.9 -19056.6 -3384.26 -4842.9 12537.9 -1444.57
4038 -15817.6 -17611.7 -2998.65 -8481.05 11409.1 -10159.5
4039 -14246.2 -20168 -3526.66 -7860.85 9674.27 -9021.87
4040 -11574.8 -24316.4 -4387.83 -4375.01 7688.34 -1761.18
4041 -10058.9 -26279.8 -4801.87 -1680.45 7491.23 3982.31
4042 -10533.5 -25466.6 -4770.69 -618.767 9138.38 6037.84
4043 -12301.5 -22769.6 -4522.93 -622.902 11324.6 5397.43
4044 -14753.6 -19375.6 -4242.46 -1411.42 12697.3 2238.94
4045 -17526.9 -15609.5 -3890.22 -2991.58 12492.7 -3632.32
4046 -20274.6 -11544.6 -3401.71 -4774.49 10469.5 -11583.3
4047 -22084.5 -8384.82 -3169.4 -5342.48 6457.33 -18371.7
4048 -22038.3 -7657.69 -3677.61 -3408.8 827.135 -20363.3
4049 -20933.2 -8675.53 -4931.57 585.72 -4607.32 -18382.9
4050 -20431.1 -9003.73 -6074 4821 -7534.27 -16425.4
4051 -20951.8 -7637.07 -6634.3 7685.21 -7520.86 -16726.9
4052 -21279.8 -5838.83 -6706.96 8229.58 -6644.3 -18288.1
4053 -19507.2 -5769.73 -6453.13 6067.03 -8424.63 -19025.4
4054 -14117.1 -9056.56 -5845.22 1686.47 -15694.4 -17333.5
4055 -6385.69 -14578.6 -5026.32 -3189.99 -26650.7 -12809.9
4056 -769.049 -18931.3 -4786.37 -6411.84 -34890.7 -6604.6
4057 -224.458 -19881.9 -5642.98 -6818.97 -35756.4 -588.805
4058 -3339.07 -17997.5 -7192.99 -4772.91 -29890.1 3550.79
4059 -6015.66 -16242.9 -8709.14 -1864.44 -22605.4 5332.83
4060 -5189.8 -16864.8 -9536.92 178.897 -18926.2 6016.53
4061 -1074.68 -19811.3 -9634.96 561.035 -19802.6 7249.19
4062 3179.95 -22677.9 -9252.01 255.102 -21297.3 9331.65
4063 4009.47 -22905.5 -8912.64 990.208 -18412 11429
4064 664.446 -20058 -8853.91 3589.13 -9985.8 12602.7
4065 -4314.38 -15521.7 -8539.75 7361.5 105.467 11932.4
4066 -8536.77 -11277.5 -7869.87 10706.7 6862.4 8177.62
4067 -11599.2 -8295.56 -7341.42 12157.1 8064.81 991.834
4068 -13467.6 -7088.36 -7325.09 11145.9 4905.95 -7152.01
4069 -13887.5 -7700.29 -7888.86 8706.74 580.385 -12535.5
4070 -13043.6 -9570.4 -8675.14 6223.87 -2392.54 -13540.5
4071 -11473.8 -11942.7 -9293.15 4354.8 -3507.87 -11550
4072 -9891.64 -14270.7 -9644.22 2988.86 -3381.78 -8585.73
4073 -8694.42 -16168.9 -9736.52 1673.6 -2564.89 -5625.46
4074 -8210.03 -17142.4 -9518.68 90.3672 -1627.9 -3108.87
4075 -8873.58 -16729.4 -9043.5 -1831.79 -1257.52 -1443.69
4076 -10759.2 -14566.2 -8246.55 -4357.32 -2223.84 -181.261
4077 -13361.2 -11226.6 -7124.76 -7350.05 -5112.38 1447.86
4078 -15894.5 -7754.22 -5933.11 -9565.6 -9597.61 2794.84
4079 -17817.9 -5295.49 -4957.24 -9593.5 -14521.6 2452.73
4080 -18495.9 -4805.32 -4430.42 -7899.71 -17966.4 1248.33
4081 -17837.1 -6359.2 -4594.75 -6896.54 -18545.9 1984.9
4082 -16590.9 -9084.44 -5235 -8210.2 -16171.9 5203.53
4083 -15786 -11107.3 -5766.91 -11081.2 -11759.6 7220.66
4084 -16060.8 -10878.1 -5495.14 -14035.2 -6274.17 3472.64
4085 -16973.4 -8848.59 -4350.36 -16510.9 -230.793 -5578.72
4086 -17059.8 -7574.54 -3084.41 -17695.4 4838.97 -14466.3
4087 -15040.1 -9343.77 -2315.68 -16354.7 7020.57 -17784.7
4088 -11655.6 -13492.4 -2252.91 -12728.4 5851.87 -14893.4
4089 -9116.18 -17050.5 -2522.39 -8417.05 2841.3 -9382.86
4090 -8677.08 -17987.8 -2699.91 -4599.71 -342.791 -4641.5
4091 -9995.24 -16922.2 -2888.32 -1611.08 -3080.88 -2016.23
4092 -12033.1 -14853.7 -2946.62 517.932 -5721.41 -2096.41
4093 -14204.6 -12503.7 -2807.66 2035.36 -8746.5 -4978.69
4094 -16418.9 -9921.4 -2228.88 3451.22 -12005.3 -10049.3
4095 -18619.2 -6907.56 -1266.32 4793.58 -14410.6 -15736.7
4096 -20486.3 -4047.34 -308.113 4954.31 -14265.9 -19933.8
4097 -21826 -1813.2 58.9138 2915.43 -10848.4 -21351.6
4098 -22461.6 -618.225 -213.866 -234.304 -5459.7 -19652.2
4099 -22126.2 -778.379 -1111.07 -2054.75 -912.505 -14544.8
4100 -21101.7 -2150.72 -2347.14 -1501.69 1361.19 -6779.87
4101 -19874.2 -3966.3 -3541.28 -32.6365 2316.09 1345.83
4102 -18625.2 -5634.3 -4415.46 746.873 3289.09 7811.56
4103 -17337.9 -7057.33 -4941.38 493.714 4544.21 11773.4
4104 -16141.3 -8140.57 -5176.41 -672.705 5692.38 12552
4105 -15355.6 -8499.44 -5047.07 -2195.87 6065.66 9550.88
4106 -15191.9 -7893.25 -4505.66 -3269.61 5023.95 3159.38
4107 -15262.4 -6943.17 -3965.85 -3190.04 2564.55 -4015.01
4108 -14812.3 -6798.82 -4041.84 -2351.28 -115.664 -8230.09
4109 -13836.3 -8043.08 -5083.77 -1524.14 -1474.98 -7790.24
4110 -13001.9 -9560.43 -6563.7 -866.594 -805.412 -4740.27
4111 -12930.3 -10080.9 -7756.96 -184.823 1376.17 -2546.4
4112 -13286.4 -9538.54 -8406.46 698.653 3944.14 -2496.4
4113 -13350.9 -8812.55 -8626.3 1577.77 6381.12 -3554.94
4114 -13059 -8066.41 -8650.15 1999.78 8635.73 -4397.43
4115 -13151.7 -6952.21 -8516.91 1726.89 10414.7 -4576.66
4116 -14101.7 -5051.24 -8335.18 868.766 10911 -4238.05
4117 -15748.6 -2465.1 -7977.78 -107.087 9121.99 -3730.87
4118 -16964.5 -131.692 -7453.19 -803.532 5080.47 -2966.9
4119 -16876.9 827.226 -6971.05 -1314.08 270.406 -1497.43
4120 -15352.5 -147.588 -6721.08 -1713.03 -2878.7 667.817
4121 -13137.1 -2741.96 -6830.01 -1686.12 -2764.71 2668.32
4122 -10935.1 -6033.01 -7153.49 -714.513 574.224 3306.42
4123 -8795.03 -9147.5 -7332.91 1305.35 5911.83 2509.08
4124 -6746.83 -11845.6 -7249.34 3500.13 11661.6 1368.02
4125 -5192.87 -13811 -6986.77 4684.6 16235.2 1159.67
4126 -5056.62 -14635.9 -6790.55 4179.75 17962.2 2150.51
4127 -6540.7 -14126 -6520.21 2292 16181.2 3739.53
4128 -8912.82 -12702 -6211.37 54.5194 11916.2 4699.37
4129 -11092.4 -11507.3 -5991.72 -1339.28 7474.71 4137.13
4130 -12520.5 -11174.2 -5926.39 -1367.91 4485.88 2323.7
4131 -13350.1 -11286.7 -5824.47 -365.361 3010.67 540.655
4132 -14122 -11162.4 -5390.02 1069.46 2351.78 141.034
4133 -15059.1 -10591.2 -4817.18 2407.32 2199.45 1419.06
4134 -15901.5 -10012 -4017.58 3082.24 2395.29 3598.3
4135 -16142.9 -10083.1 -3275.54 2648.23 3031.8 5337.74
4136 -15131.2 -11391.5 -2660.43 835.141 4150.43 5879.78
4137 -12320.4 -14221.8 -2204.18 -2252.92 5563.78 5660.63
4138 -8071.38 -18106.8 -1891.08 -6070.08 6296.36 5718.4
4139 -3884.23 -21957.6 -1823.64 -9325.86 4830.58 6212.82
4140 -1258.85 -24804.9 -1934.87 -10815.1 439.11 6167.76
4141 -295.131 -26252.9 -1889.2 -10453.9 -5708.42 5326.98
4142 -914.414 -25858.1 -1415.73 -9978.05 -11835.8 5318.64
4143 -2798.06 -22890.4 -129.596 -11206 -16961.6 7976.34
4144 -5289.84 -19272.4 1199.89 -12141.9 -18712.9 10037.7
4145 -6889.17 -18301.2 1412.98 -9586.85 -15389.1 6996.59
4146 -6400.36 -20333.4 860.188 -4445.46 -9915.31 675.835
4147 -4145.36 -23197.2 521.23 -372.903 -6459.12 -3222.13
4148 -1388.64 -25370.4 527.736 1497.47 -4813.06 -3059.95
4149 581.927 -26489 431.108 2200.36 -2072.27 -1168.43
4150 1108.1 -26199.6 58.1505 2290.15 2309.39 662.337
4151 60.3334 -24449.3 -384.863 1634.26 5963.73 1995.48
4152 -2255.86 -21709.4 -1039.94 136.514 6434.67 3230.95
4153 -4945.52 -18498.6 -1527.07 -1827.71 4136.18 5187.93
4154 -7164.88 -15192.5 -1658.87 -3342.93 1431.01 8096.24
4155 -8943.09 -11849.7 -1382.39 -3274.86 154.486 11241.6
4156 -10679.5 -8432.54 -1077.94 -1030.38 300.846 13021.9
4157 -12395.2 -5650.64 -1197.63 2486.53 209.103 11737.9
4158 -13739.7 -4057.73 -1922.88 5957.18 -1464.65 7548.43
4159 -14252 -3614.83 -2973.54 8522.18 -4148.94 2745.15
4160 -13584.3 -4137.51 -3874.08 9897.04 -6052.19 -415.63
4161 -12234.8 -5082.38 -4552.95 9934.83 -5990.04 -1306.24
4162 -11511.8 -5127.54 -5005.49 8818.35 -4035.18 -76.2394
4163 -12022.7 -3640.56 -5074.58 6715.83 -2227.45 3311.82
4164 -12943.8 -1846.8 -4796.26 3634.97 -3504.22 9073.74
4165 -12585.7 -1884.65 -4470.81 146.009 -8849.81 15696.9
4166 -10445 -4716.94 -4250.87 -2809.05 -16277.5 19842.5
4167 -7251.54 -9228.69 -4199.38 -4651.86 -22644.7 19694.9
4168 -4266.33 -13517.6 -4176.86 -4421.4 -25171.2 16363.8
4169 -2488.95 -16089 -4219.28 -2239.38 -23092.7 12519.2
4170 -2360.69 -16720.2 -4340.11 420.306 -17793.4 9942.44
4171 -3064.58 -16113.9 -4263.01 2377.65 -11076.5 8383.7
4172 -3697.39 -15116.2 -3807.73 3121.67 -4383 7010.87
4173 -4123.32 -14205.5 -3146.74 2796.48 1321.64 5454.57
4174 -4550.53 -13336.2 -2411.79 1926.9 5556.85 3816.84
4175 -5184.97 -12497.4 -1811.66 842.353 7959.28 2563.63
4176 -5873.26 -11842.9 -1428.37 -361.115 8626.41 2344.25
4177 -6334.88 -11202.7 -1064.44 -2074.74 7959.53 3289.84
4178 -6898.59 -9859.6 -671.925 -4860.58 6577.22 4743.27
4179 -7818.45 -7066.02 -22.1893 -8902.2 5895.65 4902.15
4180 -8544.57 -3612.41 909.459 -12957.8 6762.13 3459.52
4181 -8342.6 -1971.56 1544.85 -14310.2 7372.76 2889.23
4182 -7971.11 -2148.79 1778.87 -11175.1 5065.56 2764.96
4183 -9434.36 -724.087 2559.62 -4777 -1084 -1586.58
4184 -11748.1 2475.19 4314.5 1523.25 -9406.66 -10409.7
4185 -12418.9 3789.57 6041.07 4843.23 -16571.3 -17720.6
4186 -11820.5 1840.19 6572.45 4779.68 -18907 -19233.8
4187 -11492.3 -1121.3 5955.79 2913.03 -14949.4 -14798.6
4188 -12886.9 -1286.89 5237.43 1968.98 -7613.66 -7570.37
4189 -15036.4 1661.92 5316.4 2264.42 -1311.73 -32.3435
4190 -16209.2 4742.44 6042.8 989.332 822.346 5469.5
4191 -15919.9 5432.23 6858.13 -3887.95 -1485.51 7572.98
4192 -13958.9 3748.64 7571.36 -10523.7 -5051.11 7945.44
4193 -10962.8 850.742 8221.05 -15219.2 -6298.53 8891.95
4194 -7967.99 -2332.2 8572.57 -16410.2 -4986.85 9976.17
4195 -5940.39 -5188.79 8387.25 -14713.9 -2703.61 9952.4
4196 -4851.46 -7159.34 7974.69 -11138.5 149.771 8435.81
4197 -4150.94 -8313.6 7428.05 -6669.02 4390.25 6247.79
4198 -3039.87 -8954.29 7050.12 -2606.6 10052.1 4706.73
4199 -1307.76 -9450.13 6879.11 -144.461 15960.8 3869.69
4200 549.588 -9768.81 6788.79 347.654 20405.3 2361.68
4201 1195.66 -9163.64 6728.55 -757.036 22092 -1310.75
4202 -589.445 -6698.12 6565.66 -2461.95 20368.8 -7718.34
4203 -4557.94 -2235.7 6334.4 -3145.13 15508.8 -15699.2
4204 -9398.78 3132.18 6252.15 -1518.98 8921.3 -22493.1
4205 -13350.4 7383.92 6231.76 1775.08 2907.85 -25031.6
4206 -15164.7 8758.39 5913.6 4583.92 -408.284 -21531.9
4207 -14620.5 7413.21 5071.13 5221.96 -400.68 -13629.4
4208 -12494.9 4401.58 3840.75 3746.56 1981.37 -4994.06
4209 -9231.51 1021.08 2748.49 1224.91 5262.54 1826.69
4210 -5505.39 -1974.29 2241.58 -1409.81 8580.83 6447.26
4211 -1842.9 -4473.48 2104.66 -3381.04 11488.1 9057.79
4212 948.355 -6213.95 2039.7 -3783.03 13350 9144.66
4213 2127.31 -7040.65 1723.72 -2381.87 13038.9 6560.35
4214 1714.54 -6615.5 1283.64 94.0804 10076.2 2371.43
4215 61.9541 -4923.97 853.478 2625.65 5551.38 -1886.31
4216 -2428.99 -2190.33 400.81 4669.79 1687.59 -5213.85
4217 -4978.66 817.454 -73.7563 6048.59 289.311 -7194.7
4218 -6613.08 3189.33 -422.751 6725.99 1541.2 -7638.84
4219 -6758.6 4147.32 -636.36 6673.48 4082.16 -6444.49
4220 -5538.32 3992.23 -566.241 6045.74 6250.68 -4172.65
4221 -4515.68 3586.32 -221.254 5201.35 6540.81 -2208.45
4222 -4692.77 4139.16 408.673 4486.43 4288.01 -1645.92
4223 -6113.84 5795.35 1374.28 3789.6 427.218 -2604.68
4224 -7799.39 7882.37 2383.2 2920.51 -3002.96 -3794.73
4225 -8948.56 9422.13 3131.45 2194.69 -4423.57 -4337.27
4226 -9348.77 10328.8 3753.53 2509.1 -4109.22 -4429.31
4227 -8923.85 10844.5 4507.24 4562.75 -3107.52 -4341.99
4228 -7378.06 10406.6 5547.24 7922.43 -1382.03 -2817.92
4229 -4785.21 8063.99 6580.66 11217.6 1860.21 1590.35
4230 -1549.62 3625.77 7216.97 12625.5 6079.3 8192.85
4231 1817.28 -1920.99 7571.88 10939.3 9072.93 14494.1
4232 4595.78 -7047.1 7790.12 6727.08 8662.6 17374.1
4233 6367.49 -10531.7 8121.35 1661.39 4957.17 16268.9
4234 7340.42 -12596.3 8548.95 -2172.72 690.862 13241.7
4235 7980.48 -13841.1 8896.33 -3302.05 -1608.25 9585.37
4236 8061.51 -14763.5 8853.62 -1878.4 -1200.54 4884.5
4237 6940.55 -14847.5 8455.87 930.378 966.458 -814.677
4238 4290.23 -13268 8073.71 3640.15 2631.31 -6661.87
4239 172.112 -9862.61 7843.83 5470.47 1789.81 -11904
4240 -4745.34 -5292.25 7935.99 6309.14 -1694.88 -16244.8
4241 -9303.81 -890.925 8060.7 6430.8 -5802.03 -18917.6
4242 -12130 1865.5 8145.48 6158.37 -8151.26 -18666.6
4243 -12274.6 1792.7 8014.1 6000.19 -7107.74 -14857
4244 -9537.32 -1110.19 7725.14 6398.07 -2290.42 -8776.12
4245 -4834.88 -5248.91 7489.12 7611.84 4763.02 -3535.02
4246 -796.842 -7280.29 7333.76 9339.47 9975.55 -2487.91
4247 252.421 -5515.05 7213.77 10344.7 10570.2 -4370.8
4248 -1016.09 -2716.48 7172.87 9177.78 8460.17 -2042.45
4249 -2877.49 -1502.69 7401.19 5428.71 5697.51 8035.46
4250 -3355.76 -2805.95 7959.14 180.913 2732.52 21154.3
4251 -1952.12 -5962.62 8276.69 -4694.07 -1646.39 28455.9
4252 759.699 -10340.9 7513.24 -8803.7 -8552.5 26935
4253 4208.99 -15185.6 5772.21 -12238.4 -16448 19789.3
4254 6494.58 -18404.3 3727.87 -13595.9 -21373.2 11472.8
4255 5562.83 -18713.6 1482.31 -11513.2 -20268.9 4684.86
4256 1787.29 -16284.8 -617.75 -6645.98 -14216.9 -612.313
4257 -3018.01 -12292.2 -2142.91 -998.125 -7185.39 -5078.03
4258 -7236.77 -8081.05 -2973.5 3670.49 -2027.84 -8836.7
4259 -10423.5 -4479.58 -3422.54 6405.23 1065.77 -11983.4
4260 -12683.8 -1712.76 -3699.01 6950.05 3004.88 -14849.5
4261 -14270.6 213.85 -3848.62 5770.28 4134.6 -18140.2
4262 -14761.2 1610.95 -3527.52 3838.54 4003.48 -22061.6
4263 -14102.7 2444.85 -2931.97 2336.54 3367.12 -25675.5
4264 -13101.4 2926.44 -2621.07 2199.8 4238.1 -27149.3
4265 -12569.3 3205.93 -3009.59 3514.52 7555.04 -25041.2
4266 -12178.5 3333.59 -3815.95 5477.48 11364.6 -18942
4267 -11376.7 2928.75 -4516.44 6598.11 12731.3 -9552.07
4268 -9978.32 1952.2 -4668.13 5454.81 10011 1314.03
4269 -8178.28 579.418 -4206.91 1670.35 3341.41 11058.8
4270 -5967.04 -1426.53 -3353.61 -3369.39 -5266.02 17525.2
4271 -3409.13 -4238.6 -2628.24 -7078.81 -12430.7 19659.4
4272 -916.018 -7523 -2328.02 -7700.57 -15554.9 17520.2
4273 698.231 -10657.7 -2490.4 -5338.05 -14069.7 12399.7
4274 835.286 -12815.7 -2938.33 -1434.91 -9195.94 6472.19
4275 -517.011 -13595.2 -3408.81 2476.63 -2678.08 1942.3
