# Time-averaged data for fix avborn
# TimeStep c_born[1] c_born[2] c_born[3] c_born[4] c_born[5] c_born[6] c_born[7] c_born[8] c_born[9] c_born[10] c_born[11] c_born[12] c_born[13] c_born[14] c_born[15] c_born[16] c_born[17] c_born[18] c_born[19] c_born[20] c_born[21]
59000 370029 368357 160631 568856 568664 235811 -106263 96380.1 130101 -3901.75 -2020.95 96375.4 -131191 1214.03 1952.27 -993.12 -1277.65 90.3549 1893.65 -3107.78 126354
59100 370037 368409 160639 568876 568723 235822 -106278 96382.8 130112 -4037.37 -2072.31 96383.6 -131240 1296.38 1971.09 -1003.1 -1316.03 74.3225 1855.57 -3117.8 126356
59200 370057 368408 160640 568809 568670 235763 -106276 96383.1 130084 -4101.13 -2061.3 96389.9 -131242 1335.72 1947.32 -1018.61 -1327.88 69.9597 1777.41 -3144.07 126308
59300 370049 368394 160640 568681 568649 235720 -106260 96385.1 130051 -4067.07 -2026.23 96388.3 -131204 1320.67 1884.68 -1020.29 -1304.15 65.982 1646.81 -3154.35 126321
59400 370039 368398 160644 568529 568676 235663 -106255 96397.7 130005 -4054.64 -2008.99 96377.7 -131150 1293.08 1849.92 -1019.49 -1304 64.4486 1583.8 -3161.49 126328
59500 370055 368433 160648 568502 568713 235636 -106270 96398.4 129999 -3956.8 -1988.12 96378.8 -131155 1247.77 1849.29 -1038.65 -1276.66 61.6711 1639.79 -3090.22 126338
59600 370123 368411 160649 568336 568771 235592 -106282 96413.3 129951 -3724.76 -1946.71 96364.1 -131091 1116.99 1825.08 -1052.18 -1248.86 63.0505 1665.13 -3052.5 126319
59700 370230 368456 160652 568319 568807 235555 -106346 96414.7 129981 -3664.64 -1929.39 96366.5 -131162 1106.51 1830.31 -1094.18 -1231.81 76.9834 1702.28 -2985.17 126237
59800 370219 368497 160650 568376 568746 235545 -106358 96402.5 130009 -3656.03 -1924.07 96374.2 -131242 1125.34 1835.45 -1103.91 -1222.16 72.1466 1716.66 -2936.35 126191
59900 370245 368518 160644 568336 568776 235540 -106364 96409.7 130015 -3823.25 -2000.63 96364.3 -131300 1174.4 1941.97 -1107.2 -1280.32 76.2301 1806.74 -3071.83 126153
60000 370251 368510 160654 568328 568810 235603 -106341 96415.6 129977 -3839.37 -2041.18 96372.9 -131192 1176.27 2047.98 -1071.17 -1274.56 108.417 1991.33 -3074.16 126262
60100 370237 368526 160664 568457 568812 235679 -106325 96410.5 129964 -3892.77 -2070.76 96388.2 -131148 1173.34 2109.22 -1049.46 -1297.02 120.621 2077.38 -3110.89 126334
60200 370221 368517 160670 568559 568818 235731 -106308 96416.8 129965 -3900.76 -2051.23 96387.8 -131083 1152.66 2056.81 -1020.18 -1311.01 104.616 1970.95 -3184.55 126420
60300 370194 368384 160677 568668 568863 235849 -106253 96434.2 129941 -3994.36 -2072.76 96375.2 -130906 1203.81 2072.38 -960.074 -1348.81 90.8586 1889.66 -3299.22 126570
60400 370150 368315 160685 568711 568950 235972 -106184 96454.5 129887 -4222.42 -2132.07 96361.8 -130717 1296.56 2083.09 -874.073 -1419.25 62.9189 1704.5 -3495.81 126755
60500 370107 368298 160690 568792 569000 236019 -106150 96456.7 129852 -4427.33 -2185.25 96363.1 -130586 1441.88 2114.34 -811.921 -1458.23 46.5878 1624.01 -3514.08 126860
60600 370034 368299 160698 568885 568910 236057 -106108 96446.8 129837 -4605.49 -2194.42 96380.5 -130584 1574.55 2087.83 -810.251 -1491.91 27.3523 1501.09 -3494.91 126877
60700 370018 368372 160706 569005 568827 236119 -106110 96439.5 129843 -4590.72 -2181.8 96402.4 -130586 1574.26 2077.3 -819.234 -1466.96 32.1543 1489.2 -3491.95 126898
60800 369991 368331 160717 568898 568749 236102 -106062 96449.6 129802 -4534.49 -2171.14 96400.6 -130510 1543.34 2056.95 -804.81 -1448.49 26.6423 1472.79 -3510.62 126901
60900 369871 368267 160719 568973 568518 236126 -105961 96435.2 129778 -4450.49 -2162.91 96419.1 -130477 1503.54 2026.73 -818.433 -1443.6 13.3258 1444.95 -3498.75 126854
61000 369825 368263 160716 568986 568389 236110 -105933 96418.6 129835 -4516.06 -2171.16 96436.2 -130568 1556.58 2038.48 -840.548 -1447.55 19.1799 1458.85 -3471 126793
61100 369819 368358 160721 569157 568319 236062 -105976 96388.7 129934 -4438.38 -2136.08 96471.4 -130822 1535.26 1996.49 -935.819 -1417.43 18.5883 1406.47 -3424.04 126632
61200 369848 368393 160724 569129 568267 236013 -105999 96386.5 129963 -4446.7 -2146.72 96480.2 -130910 1532.84 2012.73 -983.18 -1426.78 18.643 1416.39 -3452.01 126528
61300 369784 368347 160722 569102 568136 236030 -105941 96374 129931 -4428.2 -2123.81 96490.2 -130866 1531.07 1998.68 -987.916 -1417.11 27.8703 1430 -3423.69 126527
61400 369623 368237 160716 568963 567878 236040 -105808 96362.3 129868 -4394.4 -2096.35 96493 -130747 1555.46 2012.28 -952.508 -1384.08 47.601 1548.35 -3285.9 126544
61500 369537 368134 160724 568823 567734 236052 -105699 96368.9 129784 -4326.49 -2069.63 96498.2 -130579 1545.96 2006.82 -906.837 -1379.33 37.0314 1569.54 -3224.14 126594
61600 369509 368129 160735 568835 567667 236063 -105672 96370.7 129763 -4231.48 -2057.64 96507.5 -130540 1436.6 1999.95 -895.774 -1399.82 35.8485 1598.5 -3300.56 126597
61700 369468 368108 160732 568996 567634 236138 -105657 96362.8 129794 -4095.54 -2070.36 96500.7 -130533 1300.6 2001.4 -882.891 -1378.78 29.7298 1609.77 -3393.27 126641
61800 369497 368106 160687 569012 567650 236112 -105666 96369.5 129794 -3972.22 -2040.67 96477.5 -130518 1204.14 1970.75 -886.947 -1350.11 47.2768 1636.48 -3385.35 126618
61900 369448 368071 160694 569014 567563 236130 -105607 96370.9 129768 -3921.83 -2000.07 96490 -130438 1219.2 1974.29 -858.2 -1321.26 61.8574 1710.11 -3254.74 126657
62000 369394 368016 160695 569017 567529 236162 -105548 96373.6 129720 -3985.44 -2026.32 96489.3 -130305 1261.22 2020.27 -808.167 -1313.58 75.2216 1797.92 -3229.37 126753
62100 369416 368036 160701 569071 567574 236192 -105557 96376.8 129726 -4102.57 -2047.57 96493.9 -130317 1328.66 2052.54 -805.653 -1339.15 79.1372 1860.49 -3230.13 126792
62200 369402 368044 160700 569093 567542 236216 -105543 96382.3 129717 -4114.32 -2018.51 96490.8 -130296 1324.93 2007.2 -788.992 -1352.98 79.8233 1856.2 -3221.69 126818
62300 369400 367984 160704 569240 567606 236286 -105550 96383 129724 -4044.49 -1959.34 96487.3 -130217 1293.06 1929.81 -743.524 -1326.32 75.813 1754.02 -3197.02 126921
62400 369440 368068 160705 569313 567691 236306 -105605 96379.2 129774 -4020.75 -1967.41 96491.1 -130319 1284.3 1943.04 -754.435 -1318.2 78.6843 1759.97 -3173.82 126920
62500 369524 368069 160710 569238 567848 236271 -105683 96383 129777 -4078.97 -1971.79 96488.5 -130329 1350.5 1982.06 -765.665 -1324.63 81.7946 1775.39 -3116.8 126913
62600 369595 368172 160722 569283 567927 236216 -105755 96374.9 129853 -4130.49 -1968.36 96509.5 -130445 1434.65 1999.35 -790.988 -1305.63 92.3927 1770.87 -3045.49 126877
62700 369608 368202 160732 569373 567915 236240 -105760 96369.9 129898 -4129.74 -1914.64 96525 -130519 1476.65 1948.3 -821.31 -1294.7 93.3007 1764.03 -2937.78 126815
62800 369645 368251 160735 569416 567987 236269 -105792 96379.1 129950 -4083.24 -1855.04 96522.5 -130616 1472.73 1876.32 -833.917 -1277.08 91.6419 1698.49 -2850.05 126808
62900 369603 368254 160744 569401 567949 236288 -105771 96382.9 129942 -4045.76 -1853.27 96516.8 -130635 1459.33 1858.93 -836.652 -1254.17 78.3633 1657.71 -2824.77 126809
63000 369614 368287 160750 569401 567880 236225 -105790 96376.7 130000 -3919.14 -1827.32 96526 -130788 1377.65 1812.67 -884.522 -1228.36 78.4671 1652.25 -2793.21 126666
63100 369720 368369 160759 569373 568061 236158 -105878 96385.2 130062 -3647.17 -1776.08 96525.3 -130930 1227.18 1762.46 -921.293 -1165.19 81.9421 1660.6 -2755.58 126585
63200 369700 368393 160758 569350 567940 236118 -105870 96370.6 130090 -3534.61 -1746.98 96542.7 -131022 1178.29 1738.51 -957.676 -1135.19 81.2213 1664.45 -2704.69 126480
63300 369763 368466 160762 569393 568028 236081 -105924 96371.9 130125 -3345.06 -1710.72 96546.4 -131141 1050.55 1702.7 -995.691 -1102.45 86.0081 1644.79 -2753.21 126377
63400 369772 368481 160774 569373 568057 235992 -106008 96373.3 130174 -3269.67 -1769.71 96551.5 -131281 957.713 1693.55 -1042.04 -1101.92 84.4363 1680.78 -2851.7 126283
63500 369829 368525 160781 569325 568095 235965 -106054 96381.8 130193 -3244.76 -1784 96549 -131339 915.495 1692.13 -1067.37 -1113.82 73.8256 1628.55 -2913.42 126249
63600 369953 368555 160781 569184 568269 235908 -106122 96389.1 130180 -3231 -1758.88 96544.3 -131342 888.669 1642.78 -1084.6 -1098.65 63.4609 1564.72 -2934.16 126258
63700 370061 368569 160783 569077 568464 235879 -106179 96410.7 130151 -3144.35 -1749.19 96522.5 -131322 826.961 1611.83 -1090.82 -1082.92 54.9226 1520.01 -2964.6 126253
63800 370140 368617 160785 569104 568612 235903 -106228 96426.4 130146 -3149.07 -1751.84 96511.5 -131267 866.7 1635.54 -1077.75 -1080.9 57.6154 1581.01 -2898.29 126302
63900 370248 368676 160798 569111 568864 235935 -106300 96445.1 130142 -3287.11 -1805.76 96503.6 -131225 950.363 1678.04 -1041.26 -1107.72 55.5016 1609.86 -2928.42 126417
64000 370354 368754 160797 569082 569036 235932 -106380 96452.7 130159 -3498.98 -1852.38 96495.1 -131270 1083.82 1722.47 -1069.34 -1149.63 55.7068 1635.27 -2949.21 126429
64100 370477 368856 160803 569081 569228 235897 -106481 96460.3 130188 -3689.39 -1861.73 96492.6 -131352 1242.85 1728.22 -1094.38 -1159.45 56.0618 1589.81 -2887.33 126380
64200 370483 368876 160810 569154 569279 235899 -106505 96450.3 130218 -3839.09 -1858.76 96501.1 -131405 1375.54 1739.54 -1114.88 -1169 63.9919 1586.56 -2799.08 126348
64300 370488 368895 160813 569293 569304 235932 -106520 96447.3 130265 -3823.53 -1834.72 96499 -131463 1364.76 1722.8 -1131.34 -1167.38 57.5468 1539.49 -2804.63 126324
64400 370535 368918 160814 569359 569441 235968 -106540 96453.2 130290 -3831.03 -1849.71 96498.1 -131471 1355.9 1746.45 -1125.48 -1186.81 51.3614 1531.22 -2864.05 126358
64500 370595 368946 160811 569378 569521 235985 -106571 96447.9 130296 -3830.67 -1866.65 96503.7 -131465 1316.84 1764.34 -1125.34 -1191.85 52.1597 1605.73 -2873.97 126399
64600 370704 369004 160812 569425 569720 236012 -106640 96454.1 130314 -3886.82 -1846.87 96498.1 -131469 1367.36 1747.21 -1117.82 -1194.71 60.6509 1635.64 -2801.11 126453
64700 370785 369086 160818 569464 569885 236033 -106703 96469.4 130330 -3820.61 -1827.71 96489.8 -131482 1357.82 1708.77 -1102.59 -1178.3 56.0577 1607.72 -2738.36 126502
64800 370786 369077 160824 569325 569894 236016 -106699 96488.2 130292 -3896.03 -1821.39 96474.8 -131437 1424.91 1683.87 -1084.81 -1178.36 51.9107 1538.53 -2706.93 126501
64900 370785 369018 160827 569138 569867 235977 -106662 96505.9 130219 -4042.22 -1845.47 96464.3 -131311 1527.13 1679.53 -1063.99 -1199.84 39.362 1495.14 -2694.97 126539
65000 370894 369005 160826 569116 570060 235977 -106744 96517.4 130235 -4204.92 -1839.02 96449.6 -131331 1653.53 1641.83 -1089.57 -1234.45 30.4318 1373.44 -2651.95 126545
65100 370989 369041 160791 569090 570151 235947 -106801 96503.7 130272 -4285.27 -1835.58 96432.3 -131404 1725.9 1619.6 -1129.71 -1224.75 21.2222 1289.5 -2634.38 126500
65200 370994 369084 160796 569165 570079 235915 -106816 96488.3 130305 -4265.43 -1821.18 96456.2 -131519 1708.26 1590.15 -1187.75 -1221.4 14.7835 1242.63 -2617.49 126393
65300 370995 369095 160795 569171 569989 235907 -106817 96482.6 130294 -4257.95 -1788.85 96462.6 -131532 1731.13 1542.23 -1194.76 -1205.73 12.4155 1177.79 -2533.73 126353
65400 371012 369118 160792 569287 570004 235910 -106831 96468.7 130312 -4223.2 -1783.89 96473.8 -131577 1717.09 1552.33 -1209.65 -1182.27 25.5728 1219.29 -2518.64 126331
65500 371114 369125 160757 569231 570090 235870 -106891 96463.8 130359 -4249.82 -1793.63 96444.8 -131681 1723.16 1557.4 -1261.6 -1198.31 25.8133 1205.1 -2566.24 126298
65600 371190 369186 160762 569240 570221 235855 -106946 96467.2 130369 -4201.74 -1793.03 96449 -131702 1658.04 1557.78 -1267.79 -1191.85 29.312 1216.63 -2642.2 126306
65700 371210 369162 160764 569112 570290 235822 -106946 96478.5 130332 -4174.63 -1774.54 96437.1 -131644 1640.1 1553.32 -1262.43 -1193.88 34.2338 1249.65 -2653.72 126331
65800 371126 369130 160765 569159 570204 235881 -106886 96471 130320 -4107.88 -1741.29 96442.9 -131606 1612.27 1517.67 -1245.79 -1175.24 40.1739 1229.17 -2611.34 126370
65900 371059 369127 160772 569296 570123 235943 -106842 96458.2 130345 -4036 -1730.21 96466.1 -131662 1583.72 1531.35 -1277.02 -1166.63 56.646 1283.14 -2583.37 126352
66000 371050 369170 160790 569476 570158 235976 -106851 96445.3 130341 -3943.65 -1719.54 96496.8 -131630 1504.58 1523.11 -1287.18 -1158.22 55.2848 1281.4 -2602.06 126371
66100 371074 369244 160795 569590 570177 235981 -106898 96442.1 130407 -3811.33 -1697.14 96501.4 -131746 1411.59 1494.61 -1297.33 -1141.36 59.7517 1294.27 -2627.8 126308
66200 371147 369335 160795 569743 570213 235989 -106981 96427 130480 -3768.73 -1714.1 96509.5 -131870 1392.35 1522.73 -1317.31 -1143.66 64.9994 1363.89 -2632.73 126259
66300 371209 369459 160798 569858 570285 235998 -107056 96419.5 130540 -3641.34 -1684.52 96519.8 -132028 1274.3 1492.23 -1337.59 -1105.05 62.4878 1382.97 -2658.25 126187
66400 371306 369561 160804 569991 570399 236013 -107138 96417.1 130612 -3528.47 -1652.17 96530.4 -132177 1214.28 1467.47 -1373.41 -1054.59 71.702 1433.19 -2587.6 126146
66500 371463 369614 160802 569959 570607 235990 -107244 96419.5 130656 -3448.51 -1592.99 96517.3 -132241 1200.98 1430.09 -1394.46 -1025.25 74.1676 1427.57 -2502.25 126157
66600 371585 369630 160764 569843 570782 235925 -107304 96430.4 130660 -3376.65 -1571.49 96494.3 -132273 1158.3 1419.77 -1409.28 -1043.92 76.5121 1409.72 -2544.47 126123
66700 371587 369641 160740 569832 570772 235919 -107301 96417.8 130661 -3328.13 -1570.37 96480.5 -132302 1143.61 1402.36 -1417.82 -1029.54 62.4985 1338.73 -2562.47 126106
66800 371558 369704 160745 570190 570823 235975 -107330 96393.8 130719 -3350.6 -1568.41 96497.3 -132416 1164.26 1384.89 -1442.62 -1020.12 62.0459 1271.47 -2558.97 126066
66900 371518 369780 160749 570492 570760 236025 -107350 96363.9 130791 -3403.43 -1585.4 96523.7 -132562 1174 1383.59 -1463.75 -1008.88 64.624 1250.97 -2627.96 126021
67000 371553 369871 160763 570699 570785 236067 -107391 96363.7 130847 -3449.82 -1606.81 96543 -132672 1169.05 1415.93 -1469.97 -1029.68 71.7639 1319 -2687.93 125968
67100 371544 369873 160726 570732 570730 236076 -107399 96346.2 130866 -3512.32 -1642.34 96521.8 -132766 1181.07 1466.83 -1527.08 -1038.29 73.9731 1368.14 -2736.82 125924
67200 371528 369921 160730 570844 570708 236080 -107417 96331.6 130901 -3550.16 -1661.53 96533.5 -132801 1190.87 1476.98 -1527 -1055.94 61.806 1332.06 -2786.57 125925
67300 371527 369900 160735 570832 570737 236091 -107400 96346.2 130891 -3592.81 -1677.41 96526.5 -132751 1217.54 1506.82 -1506.6 -1080.13 57.9756 1364.93 -2752.52 125944
67400 371530 369870 160738 570830 570827 236133 -107389 96362.1 130880 -3520.97 -1651.81 96509.8 -132720 1180.07 1498.31 -1496.07 -1074.43 65.0855 1379.66 -2733.59 126020
67500 371549 369813 160740 570718 570929 236149 -107365 96384.3 130831 -3421.27 -1626.9 96487.9 -132604 1128.76 1527.32 -1466.32 -1054.72 86.907 1469.89 -2667.96 126102
67600 371541 369787 160745 570620 570918 236166 -107344 96392.7 130785 -3377.37 -1638.64 96483.7 -132509 1106.12 1560.55 -1439.99 -1048.59 95.4024 1554.35 -2626.2 126156
67700 371503 369767 160687 570556 570894 236180 -107317 96385.9 130756 -3275.33 -1619.96 96465.9 -132459 1043.81 1578.86 -1439.72 -1024.89 113.084 1659.44 -2590.28 126198
67800 371515 369729 160694 570407 570932 236155 -107303 96405.6 130717 -3134.36 -1608.42 96445.7 -132421 950.283 1577.57 -1436.02 -998.506 113.758 1706.8 -2593.68 126196
67900 371531 369715 160701 570314 570949 236121 -107298 96417.7 130671 -3126.08 -1585.77 96436.2 -132367 973.276 1548.57 -1422.52 -972.093 122.088 1672.36 -2518.11 126206
68000 371572 369718 160696 570348 571024 236152 -107310 96425.3 130684 -3153.07 -1577.09 96422.9 -132380 1001.91 1544.55 -1414.1 -975.49 128.942 1656.35 -2520.08 126230
68100 371617 369762 160695 570348 571110 236138 -107350 96427.6 130681 -3273.76 -1640.37 96419.8 -132401 1016.4 1611.02 -1428.66 -1035.65 122.741 1710.42 -2657.58 126236
68200 371588 369775 160699 570379 571115 236137 -107339 96419.9 130659 -3373.23 -1663.35 96431.7 -132371 1065.02 1626.58 -1421.56 -1065.22 117.234 1679.92 -2712.06 126270
68300 371531 369732 160707 570451 571134 236203 -107285 96429.4 130639 -3458.14 -1691.72 96425.1 -132324 1078.68 1615.02 -1386.1 -1115.26 90.4268 1555.38 -2879.35 126336
68400 371518 369726 160714 570504 571102 236235 -107266 96427.3 130655 -3417.08 -1700.31 96434.1 -132323 1006.22 1624.93 -1380.19 -1148.6 76.2996 1522.71 -2994.69 126377
68500 371506 369728 160716 570475 571131 236226 -107259 96430.6 130618 -3334.34 -1692.2 96433 -132277 928.614 1574.54 -1363.46 -1150.92 64.2417 1414.38 -3104.3 126393
68600 371457 369726 160726 570491 571105 236204 -107259 96424.1 130637 -3297.72 -1671.3 96448.5 -132280 872.199 1524.1 -1369.93 -1150.54 58.1595 1339.62 -3171.93 126382
68700 371484 369746 160742 570587 571172 236224 -107283 96424.9 130657 -3196.93 -1640.35 96457.1 -132278 785.804 1487.85 -1360.06 -1130.43 53.3467 1290.05 -3250.13 126429
68800 371483 369771 160746 570767 571191 236288 -107286 96429.1 130679 -3189.33 -1639.64 96456.8 -132275 768.749 1463.86 -1314.87 -1119.92 50.7605 1238.13 -3290.74 126470
68900 371488 369766 160751 570715 571172 236277 -107268 96440.2 130665 -3132.33 -1597.46 96457.2 -132239 770.399 1450.5 -1292.65 -1084 66.8893 1310.2 -3195.21 126491
69000 371449 369746 160751 570667 571082 236242 -107241 96438.7 130644 -3149.45 -1581.3 96457 -132254 810.083 1444.07 -1303.84 -1064.88 71.995 1353.4 -3084.21 126452
69100 371421 369735 160756 570603 571026 236224 -107224 96432.7 130606 -3143.37 -1560.32 96457.7 -132196 829.758 1413.65 -1309.54 -1049.89 72.6558 1330.48 -3014.62 126461
69200 371397 369733 160765 570537 570983 236232 -107195 96441.5 130593 -3065.5 -1518.97 96464.1 -132183 827.929 1348.08 -1307.11 -1022.36 57.1536 1227.67 -2959 126455
69300 371371 369696 160766 570449 570958 236252 -107146 96452 130555 -2985.45 -1486.8 96464.4 -132112 827.56 1326.78 -1287.56 -994.594 62.421 1215.8 -2879.87 126485
69400 371383 369699 160722 570342 571000 236227 -107156 96447.7 130544 -2970.53 -1443.7 96427.5 -132074 858.481 1276.02 -1284.09 -988.315 58.4188 1140.76 -2811.43 126503
69500 371406 369692 160723 570186 571103 236179 -107256 96464 130489 -2815.21 -1359.79 96411.7 -131975 804.147 1252.33 -1264.36 -976.063 52.9116 1112.32 -2817.09 126520
69600 371412 369655 160726 569992 571075 236114 -107237 96475.5 130413 -2829.11 -1359.64 96405.9 -131872 786.797 1241.52 -1253.48 -1007.06 41.3351 1022.35 -2912.14 126533
69700 371380 369605 160730 570023 571121 236185 -107200 96491.7 130409 -2859.72 -1331.37 96389.7 -131811 785.963 1197.55 -1219.56 -1032 32.1486 908.201 -2984.87 126637
69800 371369 369576 160728 569993 571139 236209 -107180 96502 130385 -2898.56 -1324.5 96375.7 -131721 845.706 1183.4 -1186.22 -1022.4 25.9579 840.876 -2970.95 126704
69900 371337 369576 160738 569962 571147 236229 -107152 96512 130348 -2929.9 -1313.98 96376 -131638 895.713 1172.85 -1165.28 -1022.67 13.2865 800.487 -2902.55 126749
70000 371374 369555 160742 569922 571240 236234 -107155 96516 130320 -3106.97 -1352.6 96377.2 -131542 1008.15 1212.66 -1129.83 -1056.21 5.19912 790.721 -2917.59 126841
70100 371400 369533 160741 569788 571328 236199 -107158 96524.2 130257 -3302.26 -1392.28 96364.4 -131436 1123.25 1244.37 -1108.05 -1102.05 -4.46694 740.999 -2960.63 126877
70200 371337 369480 160718 569655 571203 236157 -107111 96525.7 130198 -3452.78 -1408.16 96332.6 -131414 1200.25 1244.03 -1120.14 -1146.19 -14.853 680.75 -2996.6 126848
70300 371290 369413 160716 569584 571139 236162 -107055 96532.1 130152 -3620.82 -1460.16 96323.1 -131316 1268.9 1278.25 -1098.89 -1194.42 -25.2665 652.38 -3095.51 126893
70400 371236 369388 160684 569474 571070 236114 -107034 96505.9 130120 -3751.33 -1500.86 96308.7 -131283 1350.75 1317.03 -1103.32 -1208.38 -33.6031 667.522 -3157.85 126860
70500 371206 369343 160694 569399 571051 236125 -106991 96519.7 130088 -3902.46 -1517.87 96304.6 -131255 1444.2 1310.54 -1102.39 -1243.66 -42.4473 607.647 -3179.77 126862
70600 371256 369350 160708 569381 571102 236107 -107010 96529.5 130090 -3895.73 -1528.92 96310.1 -131255 1451.02 1316.58 -1114.92 -1244.07 -44.282 613.146 -3158.29 126888
70700 371255 369347 160715 569313 571111 236099 -107007 96525.3 130071 -3971.83 -1559.37 96314.6 -131245 1479.91 1329.49 -1129.41 -1268.06 -59.976 570.888 -3236.35 126901
70800 371188 369299 160720 569340 570995 236114 -106942 96527.1 130046 -3945.44 -1575.33 96319.8 -131198 1461.01 1366.79 -1108.77 -1267.13 -56.4208 629.003 -3269.54 126888
70900 371096 369251 160717 569203 570896 236057 -106898 96534.2 130018 -3950.03 -1542.81 96308.5 -131178 1479.71 1400.85 -1093.56 -1302.3 -59.6579 644.055 -3343.24 126855
71000 371127 369259 160728 569118 570937 236023 -106914 96540.4 130027 -3994.06 -1570.99 96306.9 -131224 1494.6 1439.34 -1114.61 -1315.13 -47.5828 695.864 -3397.36 126828
71100 371140 369237 160731 569050 570938 235958 -106962 96542.9 130001 -4114.74 -1581.94 96310.6 -131292 1589.58 1487.32 -1141.78 -1350.51 -57.8159 668.03 -3477.78 126776
71200 371075 369196 160730 568960 570774 235946 -106900 96537.5 129940 -4194.07 -1584.14 96316.1 -131220 1632.88 1468.47 -1134.01 -1373.96 -78.698 580.607 -3529.5 126782
71300 370975 369153 160728 568947 570637 235989 -106828 96525.2 129886 -4204.31 -1612.23 96324.1 -131148 1599.15 1505.93 -1117.81 -1397.21 -84.4744 600.6 -3640.99 126818
71400 370896 369102 160728 568861 570476 235982 -106756 96524.1 129829 -4166.82 -1612.58 96329.7 -131046 1574.84 1500.48 -1086.2 -1387.47 -78.9474 597.678 -3669.22 126836
71500 370846 369064 160728 568757 570386 235934 -106715 96524.2 129786 -4174.22 -1620.88 96328.6 -130980 1558.64 1491.87 -1065.24 -1391.23 -81.2488 547.592 -3731.3 126837
71600 370807 369016 160730 568638 570355 235919 -106673 96536.3 129743 -4151.44 -1615.96 96315.3 -130929 1549.7 1492.74 -1047.47 -1399.71 -89.5215 519.087 -3739.97 126863
71700 370821 369034 160732 568659 570369 235907 -106680 96539.7 129732 -4103.8 -1615.9 96314.4 -130939 1526.71 1511.77 -1045.61 -1391.21 -83.3581 579.355 -3711.2 126837
71800 370843 369017 160731 568681 570434 235951 -106683 96549.7 129710 -4007.49 -1616.4 96301.4 -130883 1486.5 1535.64 -1036.74 -1371.43 -79.4866 681.456 -3614.15 126889
71900 370865 369026 160735 568756 570521 236037 -106678 96557.1 129683 -3980.37 -1614.11 96304.7 -130764 1505.91 1563.63 -1005.47 -1341.73 -67.3912 821.189 -3462.22 127001
72000 370873 368990 160734 568678 570542 236064 -106648 96559.5 129623 -3965.23 -1615.36 96304 -130610 1533.26 1593.78 -960.416 -1328.22 -62.5734 908.662 -3361.43 127090
72100 370900 368981 160724 568657 570626 236103 -106654 96564.8 129605 -4032.44 -1631.13 96284 -130565 1624.99 1627.6 -955.773 -1334.84 -64.2828 998.291 -3233.29 127147
72200 370980 368955 160724 568460 570724 236045 -106682 96584.4 129549 -4160.15 -1637.82 96260.7 -130479 1752.12 1647.58 -934.697 -1339.5 -60.1352 1057.77 -3086.99 127181
72300 370974 368910 160730 568222 570688 235957 -106648 96604.2 129473 -4227.1 -1647.11 96250 -130389 1837.64 1680.79 -924.363 -1324.55 -48.6228 1161.49 -2971.79 127162
72400 371056 368941 160740 568147 570852 235913 -106709 96609 129477 -4394.88 -1698.79 96244.5 -130404 1918.52 1736.16 -944.414 -1379.17 -48.0305 1181.73 -3048.71 127174
72500 371145 368979 160751 568137 570990 235906 -106772 96617.3 129516 -4559.96 -1762.01 96235.5 -130446 2017.44 1761.85 -962.975 -1431.68 -65.5277 1098.8 -3137.93 127187
72600 371126 368885 160748 568030 571014 235888 -106738 96631 129458 -4652.88 -1780.73 96181 -130288 2050.56 1773.23 -924.54 -1474.98 -72.997 1051.35 -3248.51 127226
72700 371177 368906 160750 567968 571102 235879 -106769 96638.6 129450 -4643.41 -1754.62 96173.2 -130224 2037.59 1737.99 -920.432 -1474.4 -63.7686 999.148 -3268.21 127296
72800 371137 368902 160749 568028 571144 235932 -106742 96632.8 129404 -4733.15 -1738.25 96178 -130121 2133.8 1710.69 -893.171 -1457.91 -58.7399 973.098 -3197.29 127382
72900 371100 368871 160756 568043 571092 235949 -106702 96631 129363 -4859.26 -1755.36 96188 -130052 2228.09 1740.86 -872.976 -1470.79 -52.539 1042.04 -3110.56 127413
73000 371036 368867 160755 568154 571071 236030 -106663 96618.4 129337 -5039.66 -1793.76 96196.9 -129985 2372.87 1808.09 -847.74 -1482.79 -39.405 1143.52 -3014.2 127496
73100 370997 368846 160757 568248 571129 236117 -106635 96620.5 129287 -5162.48 -1800.16 96186.4 -129839 2459.77 1814.96 -791.095 -1477.88 -26.282 1184.8 -2929.49 127634
73200 370964 368831 160767 568364 571163 236199 -106604 96624.6 129248 -5238.83 -1814 96188.2 -129726 2512.14 1827.88 -735.133 -1471.85 -13.2789 1213.91 -2858.47 127740
73300 370899 368736 160771 568496 571135 236312 -106560 96624.3 129239 -5222.79 -1803.56 96189.7 -129655 2522.81 1832.33 -700.9 -1444.89 -1.41375 1253.54 -2770.8 127810
73400 370849 368708 160744 568599 571084 236375 -106517 96600.3 129222 -5187.37 -1782.52 96173.9 -129586 2492.33 1848.79 -680.285 -1437.69 11.8833 1358.43 -2680.31 127879
73500 370844 368706 160750 568703 571119 236436 -106511 96605.1 129226 -5259.34 -1777.2 96173.4 -129545 2571.09 1841 -653.767 -1442.87 9.03977 1372.64 -2584.61 127925
73600 370820 368681 160757 568835 571097 236512 -106485 96606.2 129207 -5274.97 -1771.64 96176.9 -129463 2575.6 1815.15 -623.066 -1439.72 -6.72176 1289.3 -2571.5 127991
