# Time-averaged data for fix avvir
# TimeStep c_vir[1] c_vir[2] c_vir[3] c_vir[4] c_vir[5] c_vir[6]
417 -2265.7 377.96 4695.16 -7213.74 -6824.61 10045.2
418 -9393.03 6515.02 4245.81 -3435.23 -9251.03 1713.2
419 -14525.8 13451.7 5123.88 1056.79 -9217.02 -10489.4
420 -14994.4 17266.4 6667.51 964.422 -10821.9 -17978
421 -5082.18 11704.2 8463.98 -7089.88 -17050.5 -14707.4
422 10051.8 1240.33 10645.4 -16502.9 -23527.1 -6120.27
423 18317.3 -4867.96 12415.1 -17836.5 -21091 -188.748
424 17115.8 -5434.46 13101.8 -11038.8 -8878.49 2621.26
425 12788.3 -4074.73 13256.1 -3699.41 4066.33 3601.97
426 8511.52 -2450.44 13152 -840.127 12377.1 3034.69
427 3990.93 490.576 13301.7 -27.9605 17981.2 3090.99
428 487.523 4592.57 14036.9 2011.15 21722.9 6267.16
429 -2363.66 9211.76 14763.2 4435.38 24433.9 9722.85
430 -5058.63 13197.4 14784.8 4620.08 25782.3 8335.85
431 -6934.86 14847.5 14012.4 3809.21 25117.9 4229.67
432 -7592.72 13368 12862.5 4531.28 22446.1 2666.48
433 -7730.37 9663.15 11330.1 6582.27 17888.2 4115.56
434 -8286.67 6270.16 9731.82 7928.97 12429.3 4660.39
435 -9857.51 5762.09 8642.65 8435.54 7390.52 693.028
436 -12573.9 9491.65 8599.52 10068.3 2113.28 -9088.81
437 -14876 16000.8 10141.2 13906.6 -3727.51 -20202.7
438 -13101.1 19161.4 12836 17665 -7053.02 -20894.9
439 -8075.6 15870.3 14495.6 17541.6 -6920.18 -10119.3
440 -2916.22 8023.16 13656.3 10972.7 -4921.22 3520.16
441 148.587 1569.77 11661.9 2530.56 -1288.25 12537.6
442 1342.17 -645.745 10493.3 -1095.73 5200.42 15928.5
443 2318.85 -1125.8 10476.5 1.00092 13181.7 15699.9
444 2756.08 -905.83 10957.2 2729.18 19430.9 12062.9
445 1162.81 1094.5 11511.8 4939.22 21343.6 7316.66
446 -2702.91 5569.79 11776 5687.58 18083.4 6301.66
447 -7924.82 12399.6 11875.2 4721.64 11242.9 10015.1
448 -12302.7 19268.9 11848.7 2935.15 4626.14 11981.5
449 -13958.3 22446.8 11514.6 1825.11 210.734 7393.56
450 -12870.1 21254.5 10924.2 2704.08 -4038.64 -2078.75
451 -10484.5 18559 10809.6 6157.41 -10640 -13329
452 -6719.04 14964.4 11343.9 10256.7 -17609.3 -19833.3
453 -1319.69 8927.05 11388.9 11712.6 -19161.1 -17963.9
454 2473.82 4291.21 10857.9 10643.9 -13665.8 -14734.6
455 1864.65 4964.76 10224.3 9574.14 -5406.18 -15884.8
456 -1170.27 8184.49 9614.61 8212.33 1167.09 -17254.8
457 -3735.61 9642.12 8481.66 5806.62 3607.74 -13234.8
458 -4706.09 8488.84 7136.47 3208.7 2499.77 -4194.62
459 -4345.89 6155.02 6205.43 2079.97 148.732 4524.63
460 -3474.44 4252.4 5874.65 3168.96 -740.675 8275.06
461 -2569.67 2951.53 6057.47 5062.1 1465.02 6364.43
462 -1389.97 2061.16 6921.54 6099.73 6082.3 1234.01
463 55.2641 1336.49 7960.41 5826.01 10317.8 -3991.58
464 1822.85 -15.122 8681.7 5216.05 11377 -6557.75
465 4789.09 -2691.68 8993.67 5108.12 9668.63 -5545.56
466 9843.47 -6333.64 9512.66 5384.23 8432.8 -2592.75
467 16039.9 -9386.04 10706.6 5375.51 9859.64 299.313
468 19672.9 -8979.27 11917.4 4602.76 11494.3 1795.19
469 16622.6 -2384.27 12316.8 2550.44 10154.6 1149.31
470 8677.24 8422.84 12341.8 -1183.95 6253.64 -465.578
471 1572.17 16925.6 12304.2 -5728.3 1561.69 169.636
472 -1809.43 18675.3 11675.7 -9294.89 -3197.08 3594.8
473 -1423.94 13846.7 10145.8 -9993.27 -7350.11 8510.82
474 1055.8 7451.48 8734.07 -8432.68 -9290.62 12420.4
475 3874.32 3366.73 8142.99 -6567.68 -8010.93 13557.4
476 8047.01 418.391 8572.49 -4384.52 -2711.3 12847.1
477 15007.3 -3209.75 10167.8 -1094.33 6113.88 11160.8
478 19589 -5418.83 11335.1 1530.48 10066.5 8658.56
479 16798.5 -3681.97 10517.6 1496.24 4836.57 5513.59
480 10119.4 182.387 9166.39 -4.85395 364.464 2517.19
481 4408.63 3979.68 8466.73 -1422.58 1484.9 359.541
482 868.242 7164.1 8827.14 -3185.15 3383.54 107.786
483 221.954 9792.14 10216.8 -4606.73 3516.41 2021.46
484 1994.47 11073.4 12177.5 -3776.95 2955.27 3178.17
485 5488.93 10188.7 13512.9 -1045.45 1434.12 -397.041
486 9633.02 7508 13737.1 1162.64 -2713.32 -8392.77
487 12957.6 4530.31 13344.3 1562.04 -8855.46 -15416.9
488 13493 3340.07 12813.4 963.288 -12378 -17081.8
489 11027.9 3665.85 11959.5 -190.876 -11092 -13233.7
490 8100.11 4634.73 11286.2 -1998.85 -4702.19 -5919.76
491 8851.98 4085.09 11537.3 -3674.13 5020.3 2233.24
492 14108.6 1049.99 12810 -3822.17 14172.2 8786.12
493 20622.4 -3153.43 14350.9 -2824.51 17028.8 12008.9
494 23712 -5444.14 15342.3 -2840.59 9001.9 12029.9
495 19505 -3036.49 14945.5 -4599.07 -2681.4 9665
496 8947.14 3378.16 13236.2 -6378.48 -8037.02 6071.91
497 -670.522 9881.55 11777.7 -6204.23 -5822.5 3021.25
498 -4589.81 13644.1 11431.5 -4201.44 -2273.43 1367.62
499 -3769.99 14644.3 11908 -1069.21 -234.886 278.553
500 -806.494 13919.3 12914.3 2184.86 1344.1 -1870.03
501 2045.3 12407.5 14308.5 4437.36 3503.07 -5882.84
502 3567.35 11039.3 15625.5 5384.11 5603.52 -11102.8
503 3942.63 10712 16998.1 5398.55 5423.14 -15957.3
504 3928.08 11385.1 18416.4 4127.06 1645.55 -17783.8
505 3646.23 12499.9 19530.5 492.433 -4441.31 -14203.3
506 3116.89 12784.9 19756.5 -4751.79 -9539.33 -6580.04
507 3505.35 11045.4 18844.9 -7995.98 -9488.65 -426.647
508 6500.32 6732.27 17374.2 -7311.4 -2910.53 1002.13
509 11031 1794.29 16231.8 -4670.18 5659.94 -376.683
510 12967.5 -920.355 15593 -3078.16 9787.51 -1715.13
511 10368.8 -432.044 15079.3 -3057.74 8254.18 -2760.37
512 4938.89 2725.53 14663.5 -3426.93 4280.1 -4417.31
513 -583.401 7842.12 14737.7 -2317.02 1566.03 -8597.82
514 -6693.94 16724.8 15490.6 1617.56 -226.617 -17984.6
515 -13846.9 29891.9 16752.4 7194.42 -1419.46 -31058.5
516 -18641.8 42258.7 18262.9 10615.3 154.113 -37884.1
517 -15936.9 46497.7 19466.9 11446.3 3081.7 -28157.5
518 -6377.91 41379.6 19989.7 11946 5887.39 -4847.58
519 3873.9 30656.4 19166.5 11819 9861.09 18429.4
520 9710.58 19507.5 17168.4 9378.64 14783.3 29410.8
521 11465.7 11533.7 15461.7 5990.21 17180.2 27033.5
522 13916 4862.11 14658.3 3030.06 11424.9 18724
523 18042.6 -385.14 14835.6 1159.33 1049.68 10680.4
524 19840.2 -2007.05 15182.1 371.428 -5740.78 5195.42
525 16726.8 84.4027 14718.4 -192.433 -5733.31 1450.05
526 10734.6 4038.24 13466.2 -1208.25 -1184.53 -1443.39
527 7321.27 6448.09 12237.8 -2584.31 1654.86 -3260.45
528 9092.56 5897.09 11592.9 -3686.12 -522.29 -3868.07
529 12362 4366.95 11350.9 -4020.05 -3916.72 -3923.63
530 12920.7 4062.19 10989.7 -3447.64 -4121.36 -3609.27
531 10443.1 5838.39 10835.9 -1987.67 -505.021 -2667
532 7146.56 9313.73 11406 565.983 5470.55 -170.303
533 4773.46 14865.4 13147 3832.28 13387.4 4657.68
534 3341.64 21365.3 15342.8 6848.35 21202.9 11545.9
535 2462.94 25884.9 16791.8 8280.08 23513.3 17661.4
536 1418.38 26719.8 17124 6620.14 15983.6 20280.5
537 681.296 25206.4 17873.5 1727.69 1261.11 19140.5
538 1858.62 21076.4 18680.4 -2627.37 -9238.37 12730.9
539 8407.46 12055 18875.8 -2809.92 -4959.61 3389.12
540 16966.6 2803.68 18814.6 -874.19 6774.61 -2942.81
541 15946.3 1467.68 17262 -1463.18 7859.93 -4086.27
542 5899.59 8298.59 15020.4 -4784.9 -926.989 -1473.52
543 -1490.45 14889.1 14408.3 -7332.85 -4084.2 2413.14
544 -3183.28 16160.4 14458.5 -6009.7 1782.68 3263.6
545 -2168.17 13108.8 14035.2 -1391.29 11316.4 -140.302
546 -350.049 9605.85 13629 3025.31 19505.8 -4571.47
547 1237.82 8736.58 13839.9 4319.2 23438 -7448.54
548 3463.1 11651.1 15311.3 3663.22 22281.8 -11138
549 7024.98 17910.9 18302.4 4049.69 14091.9 -17742.3
550 10350.7 21777.1 20508.2 5899.66 -360.215 -21015.9
551 10805.1 19423.8 19624.8 8161.49 -13846.2 -15514.8
552 10297.7 14120.2 17769.8 10747.1 -18754.9 -5518.67
553 9801.91 10983.9 17075 13140.2 -16242.9 1232.58
554 8327.42 9673.28 16740.6 13311.5 -11345.1 4338.63
555 4821.23 9578.16 16201.8 11682.7 -7209.42 4505.35
556 -521.871 11816.7 16095.7 10657.1 -5729.07 856.788
557 -5881.89 16104.5 16881.3 11561.8 -6807.67 -5546.65
558 -8405.35 18324.1 17698.9 12467.2 -6944.25 -9327.57
559 -6556.51 15622.6 17877.3 11384.7 -4006.5 -7335.82
560 -1095.96 10270.7 18641 9231.42 298.685 -4076.01
561 5530.91 6119.46 21083.9 7264.44 4420.83 -5449.44
562 10881.5 4316.54 24166.5 5360.69 9482.35 -10526.9
563 13609.4 4478.9 26211.5 4807.86 15906.9 -15160.8
564 13759.8 6264.97 26101.4 7666.62 20942.5 -16746.9
565 12439.2 8968.46 24377.4 12085.2 21510.9 -13875.5
566 10699.9 10771.7 21922.9 12796.4 17386.6 -5143.08
567 7959.99 11003.6 19228.7 9034.6 10307.5 5385.63
568 3210.97 13075.1 17666.7 3793.71 3944.88 6764.08
569 -3965.93 21044.3 18328.6 -2364.27 3072.52 -8986.34
570 -8986.54 28906.2 20062.6 -5953.87 4625.67 -26453.6
571 -9284.56 30410.8 20354.9 -4690.32 4012.24 -31653.9
572 -3565.87 25096 19692.1 785.331 963.511 -24029.8
573 5306.02 18491.1 20117.4 5419.02 2036.03 -15877.5
574 10997 13363.9 20475.3 6498.79 7892.93 -13334.5
575 9984.13 10030.8 19250.1 6457.44 9119.45 -11094.4
576 4594.85 8937.01 17094.6 6526.15 3483.66 -7084.83
577 732.164 8672.28 15469.5 7111.24 -1716.28 -2097.2
578 344.562 7930.32 14822 7896.9 -2704.84 3277.5
579 2107.9 6960.41 14904 8326.49 -1855.36 8599.28
580 4578.1 5906.32 15149.9 8088.49 -1883.08 12658.1
581 6645.09 5641.47 15504.6 6862.18 -3168.8 13648.8
582 7515.2 6461.12 15796.8 5006.41 -4086.79 10703.4
583 7940.32 7409.26 16109.6 3116.56 -3435.4 5464.9
584 9655.83 6745.19 16295 1667.69 -1899.12 1273.62
585 13695.9 3597.44 16411.7 925.202 -333.89 204.794
586 19155.8 -538.342 16820.1 905.449 3312.7 1116.59
587 22937.5 -2383.26 17401.8 1438.98 10433.6 1580.9
588 20142.5 1355.78 17059 875.433 15275.1 410.124
589 10530.1 10175.4 15461.1 -2039 12504.8 -1186.18
590 748.607 18751.5 13545.2 -5567.6 5420.74 -787.321
591 -3739.31 22599.4 12528.8 -7212.46 431.93 1722.09
592 -3462.46 21900 12334.1 -6494.28 -763.893 4267.37
593 -627.304 18871.1 12651.9 -4453.09 1064.79 5366.02
594 3216.92 15411.6 13506.5 -2699.1 4923.67 5014.39
595 7431.41 12585.5 14633.9 -2128.6 8925.69 3975.77
596 11073.6 10792.5 15533.7 -2747.22 11077.8 2616.67
597 13563.8 10217.9 16174.3 -3950.38 10916.9 965.607
598 14774.9 10828.7 16676.6 -5020.16 9212.99 -1008.36
599 15586.5 11592 16994.8 -5173.38 7945.14 -2395.13
600 17868.2 10962.1 17541.1 -3643.22 9087.8 -1452.11
601 22535.1 8215.65 18930.9 -144.135 13906.7 2123.05
602 28629 4388.9 21165 4265.56 22623.8 6383.78
603 32724.4 1999.54 22954.5 7223.58 31377.7 9674.44
604 32053 2731.03 23231.2 8373.36 34395.1 13901.4
605 27285.2 5736.61 22068 10031.3 30428.7 19803.6
606 19745.2 10504.7 20175.5 13688.2 22356.4 21468.8
607 10615.5 17070.6 18504.1 18120.5 12769.1 12583.5
608 2179.53 23641.1 17760.2 21256.9 3770.36 -2595.39
609 -2899.92 26132.8 17712.7 20614 -3334.78 -14967.1
610 -2935.45 23025.6 18057.2 15580.5 -9086.81 -21138.7
611 1193.38 16273.6 18708.4 9090.85 -13078.6 -21787.5
612 6029.04 9768.83 19230.8 4726.9 -12893.8 -18462.3
613 8377.32 6409.33 19085.9 3019.84 -8536.84 -14099.8
614 7245.91 6842.12 18497.9 2434.98 -3493.68 -10821
615 4179.39 10223.3 18021 1133.69 -1819.12 -7088.1
616 974.716 15551.4 18649.3 -2788.11 -5940.76 1300.28
617 -1074.24 21617.5 20456.1 -8408.46 -13971.6 14126.7
618 -1292.68 24396.2 21649 -9953.57 -17884.7 21353.2
619 -301.026 22189.9 21044 -5723.8 -13920.3 17721.6
620 1152.02 19360.6 20455.9 -969.872 -6734.39 9643.54
621 2550.56 18378.9 20995.2 763.43 -100.365 1177.12
622 4069.73 19307.6 22626.4 -59.4709 5186.07 -9292
623 6080.74 20606.1 24447.8 -2908.43 6260.64 -19739.9
624 9156.61 19494.8 25129.3 -6086.34 1746.9 -25583
625 12183 15810.9 24133.5 -7366.74 -4628.8 -26104.5
626 13025.6 12550.7 22355 -6178.54 -8189.57 -24862.8
627 11382.4 11552 20865.6 -3660.69 -9242.59 -24100.6
628 8187.61 12328.9 19818.1 -732.473 -9606.77 -22440.3
629 4552.21 14648.6 19406.4 3051.85 -7710.46 -17806.9
630 1285.53 17946.2 19697 8173.56 -1200.86 -9260.88
631 -675.509 21214 20644.4 13096.6 8476.19 599.033
632 -1336.62 23924.1 21967 14762.5 16427.3 6990.25
633 -1375.42 25456.6 23175.6 11753.1 18473 8209.85
634 -1137.93 25120.1 23472.2 5356.68 12955.5 6409.74
635 198.847 21771.5 22528.8 -2003.92 1730.95 3696.95
636 3305.36 16216 20986.2 -6772.25 -8089.61 1235.47
637 8294.05 10486.8 20090.5 -5524.64 -8346.77 957.789
638 14549.7 5648.07 20008.4 769.623 710.774 3246.85
639 19949.5 2259.2 20010 6715.97 10152.1 6195.45
640 21905.5 1117.69 19082.6 7772.2 11684.8 7272.59
641 19653 2247.95 17592.4 4141.84 4561.95 5928.42
642 15395.5 4598.4 16151.4 144.671 -4471.36 4399.41
643 10715.1 8042.19 15692.5 -795.473 -8842.66 4803.62
644 5903.89 13862 17045.3 1272 -5897 5581.68
645 1068.24 21009.6 19198.1 2093.54 -473.057 1342.1
646 -1817.15 24295.9 19769.9 -451.334 -725.485 -5782.94
647 -1472.87 21716.7 18153.9 -3862.13 -6972.56 -8344.71
648 50.2266 18457.4 16664.5 -5580.86 -11925.1 -6752.56
649 287.18 18052.9 16063.4 -5339.77 -12833.2 -8502.12
650 -798.404 19863 16112.4 -2816.77 -12254.6 -15785.2
651 -2120.76 22622.2 16592.4 679.386 -12429.8 -24959
652 -2480.32 24590 17320.7 2865.34 -13317.6 -30800.3
653 -952.194 24319.6 17902 2923.79 -14162 -30244.5
654 3325.07 21340.6 18203.7 1898.23 -13657.8 -23436.7
655 11333.8 14670.2 18136 1533.82 -8271.43 -13008.5
656 21932.3 4574.36 17348 2821.86 3658.29 -2303.26
657 29963.2 -4496.35 16152.9 4083.52 14810.9 6665.37
658 30151 -7354.92 14919.9 2716.42 15169.2 14014.9
659 23689.3 -4496.99 13828.8 -129.554 6905.51 18173
660 15635.6 -390.895 12287.6 -1449.68 -337.701 17640.8
661 9622.39 2521.96 10681.3 -1428.01 -3066.34 14466.3
662 5387.72 5357.97 9746.48 -2317.42 -4609.34 12544.2
663 1815.12 9223.45 9852.82 -3338.27 -6545.88 12471.9
664 -1352.87 13566.7 10441.8 -559.899 -6150.7 11856.9
665 -2728.93 16781.2 11285.1 6846.18 -1529.83 11612.4
666 -812.382 16334.2 11833 14919.5 5346.96 14389.6
667 3482.27 11872 11291.6 19505.8 10703.7 19172.1
668 7063.08 6351.13 9963.13 17513.4 10186.5 19432.8
669 7482.72 2973.84 8473.66 10075 4193.12 12231.5
670 5490.62 2587.98 7786.49 2201.49 -1614.66 2165.63
671 3773.9 3848.3 8484.58 -1001.35 -2520.29 -6010.34
672 4690.78 5227.77 10762.7 2339.49 1617.44 -11368.6
673 8572.28 5311.04 13623.2 8986.61 9178.7 -11963.7
674 12707.4 4830.21 15395.3 14201.2 17301.6 -6891.86
675 13894.5 5412.06 15697.3 16636 23432.8 -252.137
676 11967.8 7541.4 15217.5 16923.3 24321.3 1327.92
677 9076.29 9584.91 14549.6 15233.7 17279.5 -3409.21
678 8013.4 9109.24 13707.1 10456.6 5808.34 -7065.76
679 8239.38 5747.38 12388.9 4469.96 -1817.25 -4829.08
680 7975.41 1017.33 10519.2 519.323 -1737.84 192.583
681 6677.95 -2187.98 9026.74 42.2257 2002.75 2733.06
682 4877.41 -2317.43 8679.58 2204.37 4529 2088.55
683 2975.47 31.1791 9231.19 5891.97 5591.15 1817.82
684 1630.99 3373.77 10492.6 10164 6856.04 5415.87
685 1510.26 4372.17 11366.7 12152.1 6811.61 10648
686 3375.89 964.953 11201.6 8287.33 1926.13 11908.2
687 6600.19 -4159.24 10860.4 712.395 -5972.88 10089.7
688 9381.14 -7396.89 11270.6 -5525.81 -12565.4 9508.97
689 10392.4 -8188.37 12095.8 -7561.11 -16079.8 10014.6
690 8401.09 -6202.33 12985 -5557.09 -15967.7 8237.06
691 4216.15 -606.716 14306.3 -2986.62 -11380.3 2543.82
692 734.72 6322.99 15842.4 -3840.08 -3381.1 -3110.5
693 803.859 9773.25 16784.1 -7481.9 4875.86 -2904.88
694 4184.07 7295.87 16502.8 -10236.6 11313.3 4145.84
695 7582.82 2061.63 15329 -9772.13 15275.4 12242.3
696 7667.44 -295.02 14269.3 -7980.52 15910.4 14604.4
697 4471.2 1903.96 13530.2 -7406.56 12630.3 10082.5
698 776.308 6124.37 13009.1 -7108.2 5867.49 2250.23
699 -652.356 8616.3 12514.8 -5079.12 -1967.31 -5115.19
700 673.591 7261.37 11827.3 -1466.67 -7462.56 -8487.4
701 3073.31 2585.63 10862.8 2749.94 -8109.32 -6827.07
702 4634.83 -1742.08 10222.7 8441.63 -4023.86 -1787.88
703 5039.49 -3049.75 10369.1 15948.8 2674.43 4814.01
704 5028.4 -2753.57 10598 21472.7 8087.77 11168.1
705 5530.13 -3839.75 10111 21160.4 8775.16 15592.5
706 7596.3 -6396.8 9283.61 14127.9 1924.8 15238.4
707 11994.6 -8294.59 9384.13 1666.47 -12416.4 7829.23
708 15125.5 -6297.58 10496.1 -10225.3 -23503 -3348.82
709 11800.6 258.692 11127.5 -15416.3 -21158.2 -14724.5
710 3962.86 8063.07 10904 -13117.2 -8000.86 -23651.1
711 -856.762 12600.2 11249.4 -5929.26 1932.15 -29723.7
712 627.598 14022 13205.6 3370.98 -1890.26 -35771.8
713 5020.54 10029.7 12947.6 7980.95 -7721.75 -31093.1
714 7131.91 1378.91 8341.23 4888.74 -4866.83 -13260.3
715 5179.86 -3966.58 3301.14 456.991 1905.57 2071.19
716 393.726 -2150.17 843.102 -838.621 3360.11 6052.79
717 -3369.98 2189.89 362.265 -2608.21 -333.427 7725.54
718 -4982.13 6608.52 1037.77 -5693.15 -6178.97 13230.4
719 -4450.01 10898.8 2825.11 -8313.13 -10824.3 24166.8
720 -3049.12 14756.9 5230.45 -8641.6 -11617.5 36614.1
721 -2912.23 16895.5 6592.71 -7055.41 -8707.87 41051.2
722 -4290.48 17111.3 6813.44 -6076.67 -4233.13 36425.5
723 -2964.46 16311.8 8018.15 -4745.38 4829.97 30833.3
724 3310.73 13635.3 9906.78 -395.975 19265.4 24504.6
725 7690.14 10255.9 10022.9 3114.87 25963.1 9010.25
726 6078.91 8720.15 8721.83 1115.48 17351.6 -11312.8
727 1068.12 9114.87 7727.39 -4709.76 573.848 -20527.3
728 -640.588 6960.66 6772.76 -7262.51 -9720.65 -16781.6
729 658.686 2799.4 5716.14 -4514.86 -13364.3 -10912.1
730 2259.69 31.5203 5117.73 610.679 -15335.3 -9391.28
731 2224.88 -866.5 4831.26 4862.72 -15668.4 -10565
732 -616.216 60.4308 4223.47 7251 -12616.5 -12122.8
733 -5179.91 2458.92 3880.77 8077.13 -7072.36 -13194
734 -8790.51 5203.48 4387.15 7467.03 -2668.59 -13084.8
735 -9909.29 6975.54 5460.98 5422.57 -1665.31 -11200.4
736 -9158.47 7068.05 6526.8 2156.09 -3076.12 -7337.03
737 -8133.78 6697.22 7243.82 -1614.92 -4191.11 -4063.03
738 -8979.5 8624.86 7664.79 -5680.34 -1638.89 -6893.88
739 -11227.9 13376.8 8318.53 -9520.61 4940.8 -16911.1
740 -11270.6 14415.6 8903.1 -9697.8 9768.75 -24395.6
741 -6745.55 8538.45 9073.06 -5887.87 9710.25 -23937.4
742 1392.94 -560.925 9882.87 -1569.94 7093.59 -18482.7
743 8931.29 -6574.2 11561.7 -1249.48 5970.92 -14384.4
744 13845.9 -10150.2 12673.1 -4507.68 3963.48 -9286.93
745 16992.4 -13513.3 12916.3 -9167.57 -3139.14 -448.379
746 18477.7 -16207.8 12794.2 -12985.1 -13211.4 9527.21
747 15416.8 -15307.9 12110.8 -14144.8 -18002.8 15346.7
748 7146.03 -10237.6 10855.3 -12395.3 -13189.6 15148.9
749 -2533.84 -3328.67 9695.19 -10189.3 -3545.69 12798.6
750 -8756.38 2840.55 9978.09 -10794.9 1909.13 12406.7
751 -10447.9 7164.23 11856.6 -13088.2 330.064 11930.4
752 -9455.74 9273.27 14026.8 -13676.4 -4109.05 6897.83
753 -7649.16 8953.72 15078.3 -10808.3 -6686.13 -2467.33
754 -5573.49 6333.74 14591 -5089.65 -5721.45 -12006.7
755 -2963.56 2363.73 13316 314.693 -3268.57 -16497.9
756 -716.243 -1160.48 11922.6 3317.4 -1028.15 -16204.7
757 370.67 -2785.73 10814 4202.07 434.677 -14487.2
758 199.296 -2643.59 9629.33 3530.86 1254.61 -12405.5
759 -735.353 -1758.14 8134.24 1976.18 1642.67 -9439.59
760 -1622.71 -350.396 6713.48 98.2885 1932.35 -5822.3
761 -2187.09 983.218 5559.74 -1319.85 2345.19 -2535.38
762 -1996.12 978.842 4950.34 -2157.72 3323.5 226.921
763 713.559 -1286.19 5135.57 -2903.99 4855.67 3445.62
764 7074.19 -5855.02 6880.75 -5011.78 4759.61 8786.47
765 14651.6 -10013.4 9473.93 -9268.31 -220.639 15680.9
766 18335.8 -10649.4 10885.4 -12822.7 -8322.13 20297.3
767 15386.1 -6661.78 10192.7 -12164.5 -14020 20035.7
768 8361.49 1138.65 9035.69 -6846.06 -13713.4 13675.1
769 572.574 10962.3 9361.73 -1248.71 -8922.2 1105.64
770 -4675.24 18026.5 10533.7 963.324 -5054.86 -11790.2
771 -4330.27 17225.4 10516.1 1756.46 -3699.5 -15752.2
772 535.694 9687.17 8900.33 3190.17 -3010.47 -8544.27
773 5225.65 2106.86 6812.96 4052.76 -1654.31 2418.21
774 5827.16 -524.271 4951.99 3213.91 -547.92 9066.16
775 3884.25 686.019 3478.54 1496.85 -828.727 10904.7
776 3202.77 2023.19 2433.63 -598.901 -1908.7 10776.7
777 6673.19 920.212 1857.12 -2751.76 -3049.62 10678.9
778 14245.8 -2369.63 1966.14 -4309.2 -4718.51 10769.3
779 21041.9 -4956.93 2744.03 -4547.61 -7840.07 9407.28
780 21508 -3293.75 4060.01 -2722.71 -12162.1 4183.58
781 16619 3137.18 6704.74 455.975 -15723.4 -5028.43
782 14712.3 8182.04 10686.3 1119.9 -12103.2 -11009.4
783 16363.8 9013.08 13701.1 -2905.73 -6345.48 -8842.01
784 12605.6 10242.4 13210.5 -8716.23 -12023 -2647.75
785 5871.98 13074.7 11564.4 -12222.2 -24682.7 -105.283
786 3900.26 13525.3 11056.8 -12136.6 -29142.3 -2173.45
787 3742.11 12735.8 11128.1 -9774.88 -22662.4 -6879.42
788 1519.9 14265.5 12462.7 -7496.6 -7995.2 -13477.2
789 -954.27 16461.8 14737.2 -5030.83 9046.67 -16873.7
790 -976.427 15126.2 15847.1 -789.913 21641.7 -12091.9
791 1377.66 10751.6 15127.1 4612.6 26735.3 -1164.58
792 3480.58 7063.53 13802.2 8013.94 26059.4 8048.85
793 4557.3 5914.77 13275.9 7411.84 22213.7 10844.7
794 6419.04 5374.47 13966.7 3752.95 14349.1 9453.77
795 11159 4837.82 16260.6 -1070.02 -787.705 6033.45
796 17572.9 6137.96 20267.7 -5097.79 -21887 1786.82
797 18645.8 11419.1 23703.7 -7206.78 -36725.3 -904.054
798 10803.9 18946.7 24049.2 -7065.93 -36167 -2514.55
799 1174.79 23990.1 22230.6 -4854.67 -25657.9 -6523.13
800 -3575.04 23598.2 19854.1 -2451.64 -15395.3 -13423.1
801 -2759.03 18772.5 18135.8 -1823.97 -6809.74 -17159.4
802 1196.16 12766.1 17911.1 -1967.58 1243.16 -14319.8
803 5792.55 8338.97 19290.4 -1727.21 6943.71 -6772.15
804 10240.5 4486.09 21430.5 -2615.31 8278.58 4075.28
805 13606.9 1647.84 23549.8 -6194.46 5220.99 15653.8
806 13958.8 1232.86 24698.7 -11281 237.552 22177
807 11316.5 2747.05 24158.5 -14264.9 -2663.59 20461.7
808 7990.62 4228.68 22430.7 -12467.2 -395.978 12839.5
809 6201.3 4872.24 20927.4 -7172.33 5471.21 3560.81
810 5923.48 4748.78 20043.6 -2099.15 10220.6 -3782.34
811 6220.96 4354.33 19190.5 969.591 11194.6 -8646.13
812 6281.8 4291.11 18212.2 1952.8 9155.97 -11685
813 5753.94 5793.46 17756.6 1537.57 6746.99 -14271.6
814 4795.2 10099.7 18448.7 48.0802 5957.2 -17960.6
815 4497.43 14402.3 19708.9 -975.783 4872.99 -19768
816 5739.54 14231 19949.9 -499.943 1073.23 -14772.7
817 8207.63 11022.6 19845.5 -1206.26 -3381.57 -5249.34
818 11188.6 8408.41 20224.3 -4021.43 -4850.47 4288.48
819 14127.5 6753.87 20471.7 -5513.09 -1999.88 13135.1
820 16112.4 5293.05 19698.5 -4511.04 3088.96 18511.2
821 16820.1 3899.8 17926.1 -3881.2 5977.34 17881.2
822 17076.9 2528.1 15861 -4783.22 3934.55 13616.1
823 18914.9 961.225 14664.9 -6502.99 -3322.7 10021.7
824 23382.3 -1434.36 14503.1 -9116.14 -13974.1 8572.05
825 27720.8 -3416.91 14767.7 -12035.4 -22802 7867.37
826 27501.9 -2139.79 14716 -13421.1 -24122.1 5964.54
827 21745.8 4076.91 14864.8 -12088.9 -16719.7 1565.87
828 14092.2 13347.6 15951.2 -7613.32 -5282.8 -3794.08
829 8983.84 20764.8 16922.4 -978.722 3811.25 -5404.87
830 7910.59 22758.1 16942.2 5307.02 7500.38 -488.154
831 11796.7 19340.8 17245.3 9588 7189.65 10521.3
832 19754.3 13106 19376.1 10675.2 4893.74 21940.7
833 26417.8 7714.56 21106.4 6938.22 -1136.7 26603.5
834 24724 7289.38 19164.6 -353.159 -10429.9 22777
835 15834.2 12589.5 15149.6 -6260.57 -18217.2 15141.7
836 7626.95 18428.7 12275.9 -8037.86 -21827.1 7006.87
837 4106.84 20775.5 11138.2 -7586.46 -21927.6 -2288.43
838 3598.76 20422.3 10905.9 -6890.02 -19465.1 -10985.9
839 4321.56 18493.2 10981.8 -6387.6 -15835.9 -15822.2
